                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   600336737 |   249999973 |   991665438 |   275287394
  Cycles                             |  1017266118 |  1017264501 |  1017266264 |  1017266744
  IPC                                |        0.59 |        0.25 |        0.97 |        0.27
  Time (ns)                          |   339088706 |   339088167 |   339088755 |   339088915
Branch predictor stats               |             |             |             |            
  num correct                        |    36462447 |    40600608 |    53564683 |    46901824
  num incorrect                      |    21941733 |     2521753 |    37656272 |     4237476
  misprediction rate                 |      37.57% |       5.85% |      41.28% |       8.29%
  mpki                               |       36.55 |       10.09 |       37.97 |       15.39
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    71593523 |    41868591 |    80567790 |    31997684
    num misses                       |          10 |           4 |          52 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   276365674 |    75636447 |   292186942 |    95210211
    num misses                       |     1879860 |       88470 |       17711 |     1587788
    miss rate                        |       0.68% |       0.12% |       0.01% |       1.67%
    mpki                             |        3.13 |        0.35 |        0.02 |        5.77
  L2 TLB                             |             |             |             |            
    num accesses                     |     1879870 |       88474 |       17763 |     1587830
    num misses                       |     1492665 |       88474 |       15905 |      442450
    miss rate                        |      79.40% |     100.00% |      89.54% |      27.87%
    mpki                             |        2.49 |        0.35 |        0.02 |        1.61
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    71593523 |    41868591 |    80567790 |    31997684
    num cache misses                 |       18875 |        1838 |       29710 |       16281
    miss rate                        |       0.03% |       0.00% |       0.04% |       0.05%
    mpki                             |        0.03 |        0.01 |        0.03 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   276365674 |    75636447 |   292186942 |    95210211
    num cache misses                 |     4317132 |     5660892 |     1114141 |    11283246
    miss rate                        |       1.56% |       7.48% |       0.38% |      11.85%
    mpki                             |        7.19 |       22.64 |        1.12 |       40.99
  Cache L2                           |             |             |             |            
    num cache accesses               |     4858017 |     7682425 |     1195615 |    12462759
    num cache misses                 |     3034451 |     5662730 |     1096781 |     8449455
    miss rate                        |      62.46% |      73.71% |      91.73% |      67.80%
    mpki                             |        5.05 |       22.65 |        1.11 |       30.69
  Cache L3                           |             |             |             |            
    num cache accesses               |     3679745 |     7682425 |     1149692 |     9615254
    num cache misses                 |     1745717 |     5660114 |     1095447 |     6557931
    miss rate                        |      47.44% |      73.68% |      95.28% |      68.20%
    mpki                             |        2.91 |       22.64 |        1.10 |       23.82
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21211778 |           0 |           0 |           0
  average dram access latency (ns)   |      134.58 |         inf |         inf |         inf
  average dram queueing delay        |       24.57 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      62.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
