                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1034606316 |   249999981 |   446099477 |  2273872240 |  1830865164 |  1019307642 |  2475218186 |  2789665065
  Cycles                             |  3370267513 |  3370264673 |  3370267542 |  3370267470 |  3370267407 |  3370267577 |  3370267343 |  3370267439
  IPC                                |        0.31 |        0.07 |        0.13 |        0.67 |        0.54 |        0.30 |        0.73 |        0.83
  Time (ns)                          |  1123422505 |  1123421558 |  1123422514 |  1123422490 |  1123422469 |  1123422526 |  1123422448 |  1123422480
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     9393838 |    58565837 |    74058345 |   347399665 |     2383594 |    63134454 |   113983357 |   224333147
  num incorrect                      |       62928 |     6500447 |     4472637 |    89191224 |       40394 |     2138266 |      948070 |    37694092
  misprediction rate                 |       0.67% |       9.99% |       5.70% |      20.43% |       1.67% |       3.28% |       0.82% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.03 |       39.22 |        0.02 |        2.10 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    91439935 |    21135842 |    75180117 |   295865667 |   209722592 |    96792935 |   189363874 |   408663970
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   281829102 |    86633855 |   135192657 |   765332567 |  1369562394 |   337405760 |  1424325793 |  1337511409
    num misses                       |      503847 |     1331682 |      161751 |     3393902 |    49424458 |     2722938 |      191890 |     7462133
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.81% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.00 |        2.67 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      503850 |     1349123 |      161755 |     3393921 |    49424464 |     2722960 |      191933 |     7462198
    num misses                       |      503471 |     1140472 |      161755 |      710115 |    35293701 |      266280 |       55374 |       47619
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.92% |      71.41% |       9.78% |      28.85% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.28 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    91439935 |    21135842 |    75180117 |   295865667 |   209722592 |    96792935 |   189363874 |   408663970
    num cache misses                 |      293803 |      430782 |       12067 |     1763196 |      678126 |      370343 |      176100 |    12651978
    miss rate                        |       0.32% |       2.04% |       0.02% |       0.60% |       0.32% |       0.38% |       0.09% |       3.10%
    mpki                             |        0.28 |        1.72 |        0.03 |        0.78 |        0.37 |        0.36 |        0.07 |        4.54
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   281829102 |    86633855 |   135192657 |   765332567 |  1369562394 |   337405760 |  1424325793 |  1337511409
    num cache misses                 |    53174538 |     7465806 |    10359776 |     3502757 |    15202425 |    19567681 |    13438493 |    44758368
    miss rate                        |      18.87% |       8.62% |       7.66% |       0.46% |       1.11% |       5.80% |       0.94% |       3.35%
    mpki                             |       51.40 |       29.86 |       23.22 |        1.54 |        8.30 |       19.20 |        5.43 |       16.04
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    53468354 |     7922959 |    13734537 |     6030729 |    15915163 |    21516611 |    13701264 |    57562801
    num cache misses                 |    32543425 |     7525508 |    10371844 |     2579011 |    11054971 |     6970330 |     8904700 |     3164326
    miss rate                        |      60.86% |      94.98% |      75.52% |      42.76% |      69.46% |      32.40% |      64.99% |       5.50%
    mpki                             |       31.45 |       30.10 |       23.25 |        1.13 |        6.04 |        6.84 |        3.60 |        1.13
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    32543438 |     7552841 |    13734537 |     3362542 |    11089864 |     8595480 |     8997610 |     3337645
    num cache misses                 |    24347077 |     7457992 |    10363593 |     2424634 |    10559352 |     6497877 |     7977535 |     2878162
    miss rate                        |      74.81% |      98.74% |      75.46% |      72.11% |      95.22% |      75.60% |      88.66% |      86.23%
    mpki                             |       23.53 |       29.83 |       23.23 |        1.07 |        5.77 |        6.37 |        3.22 |        1.03
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   105794976 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      259.81 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      149.80 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
