                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   905567636 |  1012004027 |  2103127030 |  1082195118 |  3396522336 |   418793133 |  4773159053 |  2066583967 |  6984969376 |   423114381 |  7886199398 |  3532326270 |   249999981 |  1678357115 |  1677654021 |  5791257379
  Cycles                             |  4228267719 |  4228267493 |  4228267725 |  4228267436 |  4228267308 |  4228267675 |  4228267308 |  4228267308 |  4228267323 |  4228267675 |  4228267308 |  4228267308 |  4228262706 |  4228267556 |  4228267308 |  4228267389
  IPC                                |        0.21 |        0.24 |        0.50 |        0.26 |        0.80 |        0.10 |        1.13 |        0.49 |        1.65 |        0.10 |        1.87 |        0.84 |        0.06 |        0.40 |        0.40 |        1.37
  Time (ns)                          |  1409422573 |  1409422498 |  1409422575 |  1409422479 |  1409422436 |  1409422559 |  1409422436 |  1409422436 |  1409422441 |  1409422559 |  1409422436 |  1409422436 |  1409420902 |  1409422519 |  1409422436 |  1409422463
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    55019360 |    34250926 |     2737848 |    66829521 |   194099957 |    57617016 |   210621721 |    40304070 |  1289079322 |    69964427 |   625207686 |   162671144 |    58565837 |    38357780 |   254692704 |   385569078
  num incorrect                      |    33108977 |    16008037 |       46398 |     2202682 |    32836650 |     7926538 |    11961259 |     6075140 |    87939217 |     4400563 |    51133007 |     1354027 |     6500447 |      683039 |    55228353 |    66233415
  misprediction rate                 |      37.57% |      31.85% |       1.67% |       3.19% |      14.47% |      12.09% |       5.37% |      13.10% |       6.39% |       5.92% |       7.56% |       0.83% |       9.99% |       1.75% |      17.82% |      14.66%
  mpki                               |       36.56 |       15.82 |        0.02 |        2.04 |        9.67 |       18.93 |        2.51 |        2.94 |       12.59 |       10.40 |        6.48 |        0.38 |       26.00 |        0.41 |       32.92 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   108008876 |    79226568 |   240910327 |   102849557 |   381871584 |    73344793 |   454668160 |   197260792 |  1145359326 |    71014119 |   660312136 |   270245982 |    21135842 |   150355737 |   231721839 |   702651855
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          90 |          39 |           4 |          42 |          43 |       17441 |           4 |         351 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   416515831 |   437686071 |  1573223502 |   357649494 |  1594992661 |   195131703 |  1451673854 |  1044900315 |  2276387837 |   128907598 |  2170472910 |  2032596185 |    86633855 |   660759565 |   651430225 |  2441820286
    num misses                       |     2849320 |      453881 |    56762619 |     2993800 |     1027278 |     7605224 |      463439 |     2388849 |          23 |      153612 |    10611126 |      273494 |     1331689 |      347551 |     3441916 |    17347603
    miss rate                        |       0.68% |       0.10% |       3.61% |       0.84% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.15 |        0.45 |       26.99 |        2.77 |        0.30 |       18.16 |        0.10 |        1.16 |        0.00 |        0.36 |        1.35 |        0.08 |        5.33 |        0.21 |        2.05 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2849330 |      453884 |    56762625 |     2993822 |     1027334 |     7605316 |      463447 |     2388939 |          62 |      153616 |    10611168 |      273537 |     1349130 |      347555 |     3442267 |    17347621
    num misses                       |     2262843 |      310345 |    40530922 |      279750 |      162062 |     2267760 |       11627 |       33171 |          62 |      153616 |     3301450 |       78984 |     1140466 |      184248 |      316954 |      132806
    miss rate                        |      79.42% |      68.38% |      71.40% |       9.34% |      15.78% |      29.82% |       2.51% |       1.39% |     100.00% |     100.00% |      31.11% |      28.88% |      84.53% |      53.01% |       9.21% |       0.77%
    mpki                             |        2.50 |        0.31 |       19.27 |        0.26 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   108008876 |    79226568 |   240910327 |   102849557 |   381871584 |    73344793 |   454668160 |   197260792 |  1145359326 |    71014119 |   660312136 |   270245982 |    21135842 |   150355737 |   231721839 |   702651855
    num cache misses                 |       62909 |      115391 |     1070490 |      705488 |     1134640 |     1665175 |      126310 |      396326 |    11161826 |       12282 |     1251441 |      244425 |      408151 |      220876 |    13720420 |     6485739
    miss rate                        |       0.06% |       0.15% |       0.44% |       0.69% |       0.30% |       2.27% |       0.03% |       0.20% |       0.97% |       0.02% |       0.19% |       0.09% |       1.93% |       0.15% |       5.92% |       0.92%
    mpki                             |        0.07 |        0.11 |        0.51 |        0.65 |        0.33 |        3.98 |        0.03 |        0.19 |        1.60 |        0.03 |        0.16 |        0.07 |        1.63 |        0.13 |        8.18 |        1.12
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   416515831 |   437686071 |  1573223502 |   357649494 |  1594992661 |   195131703 |  1451673854 |  1044900315 |  2276387837 |   128907598 |  2170472910 |  2032596185 |    86633855 |   660759565 |   651430225 |  2441820286
    num cache misses                 |     6533815 |    22404787 |    17316683 |    21209803 |     9819094 |    11180159 |    38780274 |    16539392 |      202654 |     9834070 |   116113693 |    19114380 |     7456135 |    17002563 |    14475945 |    12013899
