                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  551611771 |  679840705 |  249999909 |  253240980
  Cycles                             |  616563311 |  616563286 |  616560065 |  616563674
  IPC                                |       0.89 |       1.10 |       0.41 |       0.41
  Time (ns)                          |  205521104 |  205521095 |  205520022 |  205521225
Branch predictor stats               |            |            |            |           
  num correct                        |   28660421 |   87541258 |    2271023 |   38163304
  num incorrect                      |   21344304 |    9294886 |      15217 |    4309805
  misprediction rate                 |     42.68% |      9.60% |      0.67% |     10.15%
  mpki                               |      38.69 |      13.67 |       0.06 |      17.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44243015 |  103738173 |   22095385 |   40565459
    num misses                       |         52 |        517 |          3 |       1615
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  161586870 |  271236667 |   68115827 |  102183437
    num misses                       |       9158 |      84561 |     121838 |     586650
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.57%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.32
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |      85078 |     121841 |     588265
    num misses                       |       8269 |       2670 |     121749 |      84587
    miss rate                        |     89.78% |      3.14% |     99.92% |     14.38%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.33
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44243015 |  103738173 |   22095385 |   40565459
    num cache misses                 |      50478 |    2374429 |      71002 |    1006523
    miss rate                        |      0.11% |      2.29% |      0.32% |      2.48%
    mpki                             |       0.09 |       3.49 |       0.28 |       3.97
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  161586870 |  271236667 |   68115827 |  102183437
    num cache misses                 |     613573 |    2926867 |   12858718 |    1135889
    miss rate                        |      0.38% |      1.08% |     18.88% |      1.11%
    mpki                             |       1.11 |       4.31 |      51.43 |       4.49
  Cache L2                           |            |            |            |           
    num cache accesses               |     721770 |    5368689 |   12929725 |    2308630
    num cache misses                 |     659972 |     824543 |    7869089 |    1528828
    miss rate                        |     91.44% |     15.36% |     60.86% |     66.22%
    mpki                             |       1.20 |       1.21 |      31.48 |       6.04
  Cache L3                           |            |            |            |           
    num cache accesses               |     718461 |     892725 |    7869094 |    1696419
    num cache misses                 |     659971 |     823983 |    7789279 |    1520207
    miss rate                        |     91.86% |     92.30% |     98.99% |     89.61%
    mpki                             |       1.20 |       1.21 |      31.16 |       6.00
DRAM summary                         |            |            |            |           
  num dram accesses                  |   17573539 |          0 |          0 |          0
  average dram access latency (ns)   |     149.88 |        inf |        inf |        inf
  average dram queueing delay        |      39.87 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     85.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
