                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1434508277 |    249999989 |    939564862 |   4697892864
  Cycles                             |  13048267800 |  13048264160 |  13048268311 |  13048268034
  IPC                                |         0.11 |         0.02 |         0.07 |         0.36
  Time (ns)                          |   4349422600 |   4349421387 |   4349422771 |   4349422678
Branch predictor stats               |              |              |              |             
  num correct                        |    113760351 |     43244780 |    158770662 |    511531536
  num incorrect                      |      9322862 |     11689069 |     14648548 |     77950810
  misprediction rate                 |        7.57% |       21.28% |        8.45% |       13.22%
  mpki                               |         6.50 |        46.76 |        15.59 |        16.59
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    119912923 |     23761816 |    109050773 |    553151482
    num misses                       |           42 |            3 |           42 |           10
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    394997680 |     88558906 |    327095509 |   2105040662
    num misses                       |      1941964 |     21158978 |      5619112 |     21318946
    miss rate                        |        0.49% |       23.89% |        1.72% |        1.01%
    mpki                             |         1.35 |        84.64 |         5.98 |         4.54
  L2 TLB                             |              |              |              |             
    num accesses                     |      1942006 |     21158981 |      5619154 |     21318956
    num misses                       |       604870 |     10898288 |      1520612 |      1881321
    miss rate                        |       31.15% |       51.51% |       27.06% |        8.82%
    mpki                             |         0.42 |        43.59 |         1.62 |         0.40
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    119912923 |     23761816 |    109050773 |    553151482
    num cache misses                 |       160839 |       106812 |        80345 |       208374
    miss rate                        |        0.13% |        0.45% |        0.07% |        0.04%
    mpki                             |         0.11 |         0.43 |         0.09 |         0.04
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    394997680 |     88558906 |    327095509 |   2105040662
    num cache misses                 |     21135420 |     28773774 |     38291128 |     68183744
    miss rate                        |        5.35% |       32.49% |       11.71% |        3.24%
    mpki                             |        14.73 |       115.10 |        40.75 |        14.51
  Cache L2                           |              |              |              |             
    num cache accesses               |     21481997 |     32667333 |     42976626 |     69218847
    num cache misses                 |     18402791 |     22408146 |     31277082 |     37306441
    miss rate                        |       85.67% |       68.59% |       72.78% |       53.90%
    mpki                             |        12.83 |        89.63 |        33.29 |         7.94
  Cache L3                           |              |              |              |             
    num cache accesses               |     18589003 |     26240344 |     35885383 |     38233919
    num cache misses                 |     16863499 |     18516216 |     24359947 |     14673714
    miss rate                        |       90.72% |       70.56% |       67.88% |       38.38%
    mpki                             |        11.76 |        74.06 |        25.93 |         3.12
DRAM summary                         |              |              |              |             
  num dram accesses                  |     97013770 |            0 |            0 |            0
  average dram access latency (ns)   |       568.15 |          inf |          inf |          inf
  average dram queueing delay        |       428.11 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
