                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1451851786 |   249999989 |   877116627 |   758580391
  Cycles                             |  4588233600 |  4588230036 |  4588233608 |  4588233867
  IPC                                |        0.32 |        0.05 |        0.19 |        0.17
  Time (ns)                          |  1529411200 |  1529410012 |  1529411203 |  1529411289
Branch predictor stats               |             |             |             |            
  num correct                        |   115150345 |    43244780 |   148813955 |   104407321
  num incorrect                      |     9431815 |    11689069 |    13679021 |    14318855
  misprediction rate                 |       7.57% |      21.28% |       8.42% |      12.06%
  mpki                               |        6.50 |       46.76 |       15.60 |       18.88
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   121345102 |    23761816 |   101773702 |   132907404
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   399695247 |    88558906 |   303572941 |   353479639
    num misses                       |     1964387 |    21161309 |     5120939 |    13772794
    miss rate                        |       0.49% |      23.90% |       1.69% |       3.90%
    mpki                             |        1.35 |       84.65 |        5.84 |       18.16
  L2 TLB                             |             |             |             |            
    num accesses                     |     1964429 |    21161312 |     5120981 |    13772894
    num misses                       |      612005 |    10899015 |     1398255 |     4135937
    miss rate                        |      31.15% |      51.50% |      27.30% |      30.03%
    mpki                             |        0.42 |       43.60 |        1.59 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   121345102 |    23761816 |   101773702 |   132907404
    num cache misses                 |      271320 |      194170 |      109582 |     3124941
    miss rate                        |       0.22% |       0.82% |       0.11% |       2.35%
    mpki                             |        0.19 |        0.78 |        0.12 |        4.12
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   399695247 |    88558906 |   303572941 |   353479639
    num cache misses                 |    21553931 |    29006477 |    35984724 |    20598323
    miss rate                        |       5.39% |      32.75% |      11.85% |       5.83%
    mpki                             |       14.85 |      116.03 |       41.03 |       27.15
  Cache L2                           |             |             |             |            
    num cache accesses               |    22122281 |    33677707 |    42872807 |    29465604
    num cache misses                 |    19848295 |    25041389 |    31120108 |    20504680
    miss rate                        |      89.72% |      74.36% |      72.59% |      69.59%
    mpki                             |       13.67 |      100.17 |       35.48 |       27.03
  Cache L3                           |             |             |             |            
    num cache accesses               |    20146570 |    29558335 |    37901339 |    26259694
    num cache misses                 |    19834333 |    24903889 |    30776825 |    20240051
    miss rate                        |      98.45% |      84.25% |      81.20% |      77.08%
    mpki                             |       13.66 |       99.62 |       35.09 |       26.68
DRAM summary                         |             |             |             |            
  num dram accesses                  |   121941093 |           0 |           0 |           0
  average dram access latency (ns)   |      143.54 |         inf |         inf |         inf
  average dram queueing delay        |       33.53 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
