                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  337221223 |  249999984 |  374383884 |  502707282
  Cycles                             |  491410978 |  491408749 |  491411100 |  491410924
  IPC                                |       0.69 |       0.51 |       0.76 |       1.02
  Time (ns)                          |  163803660 |  163802917 |  163803700 |  163803642
Branch predictor stats               |            |            |            |           
  num correct                        |   50661158 |   15199251 |   48112494 |   23156107
  num incorrect                      |    5727848 |    9146162 |   11374624 |     193512
  misprediction rate                 |     10.16% |     37.57% |     19.12% |      0.83%
  mpki                               |      16.99 |      36.58 |      30.38 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   54070152 |   29844534 |   52442023 |   38467357
    num misses                       |       2506 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  136860035 |  114926447 |  146645154 |  289253159
    num misses                       |     835938 |     791210 |     243879 |      39209
    miss rate                        |      0.61% |      0.69% |      0.17% |      0.01%
    mpki                             |       2.48 |       3.16 |       0.65 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     838444 |     791220 |     243992 |      39252
    num misses                       |     124154 |     629353 |      41039 |      11462
    miss rate                        |     14.81% |     79.54% |     16.82% |     29.20%
    mpki                             |       0.37 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   54070152 |   29844534 |   52442023 |   38467357
    num cache misses                 |    1028581 |      10571 |    1543189 |      26407
    miss rate                        |      1.90% |      0.04% |      2.94% |      0.07%
    mpki                             |       3.05 |       0.04 |       4.12 |       0.05
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  136860035 |  114926447 |  146645154 |  289253159
    num cache misses                 |    1343310 |    1768718 |    1693197 |    2636635
    miss rate                        |      0.98% |      1.54% |      1.15% |      0.91%
    mpki                             |       3.98 |       7.07 |       4.52 |       5.24
  Cache L2                           |            |            |            |           
    num cache accesses               |    2420844 |    1915240 |    3328540 |    2666285
    num cache misses                 |     763380 |    1486072 |     840179 |    1622947
    miss rate                        |     31.53% |     77.59% |     25.24% |     60.87%
    mpki                             |       2.26 |       5.94 |       2.24 |       3.23
  Cache L3                           |            |            |            |           
    num cache accesses               |     812744 |    1658798 |     933885 |    1626396
    num cache misses                 |     435106 |     436046 |     245148 |     825207
    miss rate                        |     53.54% |     26.29% |     26.25% |     50.74%
    mpki                             |       1.29 |       1.74 |       0.65 |       1.64
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3224780 |          0 |          0 |          0
  average dram access latency (ns)   |     347.46 |        inf |        inf |        inf
  average dram queueing delay        |     207.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     78.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
