                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2199077091 |  1064196768 |  2160912724 |  1183762022 |  3814905410 |   488750739 |  6005792552 |  3502669096 |  8060159863 |   451764309 |   689967319 |  4050961798 |   249999981 |  1710693964 |  1877763914 |  7300392111
  Cycles                             |  4428396490 |  4428396458 |  4428396704 |  4428396493 |  4428397094 |  4428397418 |  4428396505 |  4428396550 |  4428396395 |  4428397264 |  4428396618 |  4428396419 |  4428392879 |  4428396667 |  4428396618 |  4428396436
  IPC                                |        0.50 |        0.24 |        0.49 |        0.27 |        0.86 |        0.11 |        1.36 |        0.79 |        1.82 |        0.10 |        0.16 |        0.91 |        0.06 |        0.39 |        0.42 |        1.65
  Time (ns)                          |  1476132164 |  1476132153 |  1476132235 |  1476132165 |  1476132365 |  1476132473 |  1476132169 |  1476132184 |  1476132132 |  1476132422 |  1476132206 |  1476132140 |  1476130960 |  1476132223 |  1476132206 |  1476132146
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   133671223 |    35072413 |     2817420 |    72790644 |   217201785 |    67241065 |   265217483 |    64940503 |  1487507111 |    74994999 |    54748962 |   186543371 |    58565837 |    39268962 |   285628064 |   486144445
  num incorrect                      |    80436735 |    16502211 |       47746 |     2590407 |    36763867 |     9226050 |    15057632 |     9912686 |   101476235 |     4551580 |     4497710 |     1551433 |     6500447 |      699866 |    61535786 |    83497209
  misprediction rate                 |      37.57% |      32.00% |       1.67% |       3.44% |      14.48% |      12.07% |       5.37% |      13.24% |       6.39% |       5.72% |       7.59% |       0.82% |       9.99% |       1.75% |      17.73% |      14.66%
  mpki                               |       36.58 |       15.51 |        0.02 |        2.19 |        9.64 |       18.88 |        2.51 |        2.83 |       12.59 |       10.08 |        6.52 |        0.38 |       26.00 |        0.41 |       32.77 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   262437497 |    83131204 |   247517033 |   112595090 |   428349402 |    85611241 |   571915510 |   333371675 |  1321664670 |    76195713 |    57551355 |   309911696 |    21135842 |   153074622 |   259135635 |   885783138
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         114 |          39 |           4 |          42 |          43 |       17441 |           4 |         369 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
