                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  8307717807 |  3226841445 |   895067808 |   406949255 |  1163062303 |  2117309031 |  1307304370 |   985534207 |  1766461514 |   249999981 |  2057897466 |   699094559 |  4568092931 |  2311893843 |   889257537 |   660592842
  Cycles                             |  6064284900 |  6064285465 |  6064285361 |  6064285062 |  6064286075 |  6064285331 |  6064285551 |  6064285598 |  6064285186 |  6064281446 |  6064284969 |  6064285466 |  6064284775 |  6064285760 |  6064285558 |  6064284902
  IPC                                |        1.37 |        0.53 |        0.15 |        0.07 |        0.19 |        0.35 |        0.22 |        0.16 |        0.29 |        0.04 |        0.34 |        0.12 |        0.75 |        0.38 |        0.15 |        0.11
  Time (ns)                          |  2021428300 |  2021428489 |  2021428454 |  2021428354 |  2021428692 |  2021428444 |  2021428517 |  2021428533 |  2021428396 |  2021427149 |  2021428323 |  2021428489 |  2021428259 |  2021428587 |  2021428520 |  2021428301
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   900276842 |   174626746 |    54382492 |    55911805 |    62157627 |   141109035 |   168356153 |    79229632 |    40676331 |    58565837 |    90394571 |    13050329 |   210362391 |   426662039 |     8059113 |    99547967
  num incorrect                      |   137214958 |   122383142 |    32725829 |     7694926 |     1454195 |    24214927 |    39388248 |    13308152 |      725323 |     6500447 |     5140303 |    17930523 |     1749899 |    29107049 |       53952 |    22114550
  misprediction rate                 |      13.23% |      41.21% |      37.57% |      12.10% |       2.29% |      14.65% |      18.96% |      14.38% |       1.75% |       9.99% |       5.38% |      57.88% |       0.82% |       6.39% |       0.67% |      18.18%
  mpki                               |       16.52 |       37.93 |       36.56 |       18.91 |        1.25 |       11.44 |       30.13 |       13.50 |        0.41 |       26.00 |        2.50 |       25.65 |        0.38 |       12.59 |        0.06 |       33.48
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   978422218 |   262522113 |   106760035 |    71267446 |   116155727 |   256815259 |   183171148 |   144366710 |   157873512 |    21135842 |   196370817 |    75639104 |   349480018 |   379095152 |    78592979 |    91656372
    num misses                       |          10 |          52 |          10 |          91 |          47 |          18 |         156 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         198
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  3734111271 |   951255935 |   411717705 |   189643212 |   406473914 |   892504147 |   510577980 |   472462243 |   693442496 |    86633855 |   627469179 |   255605015 |  2628627743 |   753449495 |   242029749 |   257035434
    num misses                       |    37621097 |       57710 |     2814842 |     7373572 |      612715 |     6326631 |      900403 |     2636335 |      368799 |     1331660 |      196034 |     1777595 |      354375 |          23 |      431800 |     1351580
