                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4256820666 |   888779204 |  3370943522 |   249999989 |  3303863692 |  3103692820 |   532758816 |  1019422725
  Cycles                             |  4763724310 |  4763724825 |  4763724331 |  4763720913 |  4763724282 |  4763724368 |  4763724972 |  4763724326
  IPC                                |        0.89 |        0.19 |        0.71 |        0.05 |        0.69 |        0.65 |        0.11 |        0.21
  Time (ns)                          |  1587908103 |  1587908275 |  1587908110 |  1587906971 |  1587908094 |  1587908123 |  1587908324 |  1587908109
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   232700415 |   122163878 |    63483433 |    43244780 |   425697133 |    71141391 |   124852031 |   173200455
  num incorrect                      |   160378092 |    16789652 |     9605841 |    11689069 |    99351542 |     1266930 |    13862593 |    15852409
  misprediction rate                 |      40.80% |      12.08% |      13.14% |      21.28% |      18.92% |       1.75% |       9.99% |       8.39%
  mpki                               |       37.68 |       18.89 |        2.85 |       46.76 |       30.07 |        0.41 |       26.02 |       15.55
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   348940343 |   155697353 |   321129266 |    23761816 |   463140817 |   278087693 |    45010204 |   118325945
    num misses                       |          52 |         105 |         110 |           3 |         244 |           4 |       36683 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1258472759 |   414166123 |  1710445239 |    88558906 |  1289904027 |  1220535926 |   184567249 |   352853181
    num misses                       |       76684 |    16116264 |     3851259 |    21160312 |     2309221 |      643163 |     2824586 |     5933313
    miss rate                        |       0.01% |       3.89% |       0.23% |      23.89% |       0.18% |       0.05% |       1.53% |       1.68%
    mpki                             |        0.02 |       18.13 |        1.14 |       84.64 |        0.70 |        0.21 |        5.30 |        5.82
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       76736 |    16116369 |     3851369 |    21160315 |     2309465 |      643167 |     2861269 |     5933355
    num misses                       |       68573 |     4821766 |       52624 |    10898519 |      368540 |      340076 |     2419727 |     1617315
    miss rate                        |      89.36% |      29.92% |       1.37% |      51.50% |      15.96% |      52.88% |      84.57% |      27.26%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   348940343 |   155697353 |   321129266 |    23761816 |   463140817 |   278087693 |    45010204 |   118325945
    num cache misses                 |      114570 |     1641981 |       77975 |       28674 |    13519817 |       41738 |      715667 |       47095
    miss rate                        |       0.03% |       1.05% |       0.02% |       0.12% |       2.92% |       0.02% |       1.59% |       0.04%
    mpki                             |        0.03 |        1.85 |        0.02 |        0.11 |        4.09 |        0.01 |        1.34 |        0.05
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1258472759 |   414166123 |  1710445239 |    88558906 |  1289904027 |  1220535926 |   184567249 |   352853181
    num cache misses                 |     4815493 |    22951994 |    26527370 |    28781629 |    16072736 |    31293093 |    15779657 |    41283714
    miss rate                        |       0.38% |       5.54% |       1.55% |      32.50% |       1.25% |       2.56% |       8.55% |      11.70%
    mpki                             |        1.13 |       25.82 |        7.87 |      115.13 |        4.86 |       10.08 |       29.62 |       40.50
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5138635 |    29351006 |    28202763 |    32597598 |    30803981 |    31364052 |    16533747 |    45508258
    num cache misses                 |     4724190 |    17511792 |     5769410 |    19096957 |     5419469 |    21498309 |    15488422 |    28038553
    miss rate                        |      91.93% |      59.66% |      20.46% |      58.58% |      17.59% |      68.54% |      93.68% |      61.61%
    mpki                             |        1.11 |       19.70 |        1.71 |       76.39 |        1.64 |        6.93 |       29.07 |       27.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4937411 |    22299181 |     7435650 |    22982325 |     6680666 |    21538646 |    15528808 |    32351040
    num cache misses                 |     4723453 |    15988420 |     5535094 |    18241341 |     5329583 |    21289271 |    14800743 |    22828157
    miss rate                        |      95.67% |      71.70% |      74.44% |      79.37% |      79.78% |      98.84% |      95.31% |      70.56%
    mpki                             |        1.11 |       17.99 |        1.64 |       72.97 |        1.61 |        6.86 |       27.78 |       22.39
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   142471893 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      183.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       73.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
