                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1818857942 |  1073084649 |  2184745027 |  1142284333 |  3658911644 |   482570010 |  5927059266 |  2559140905 |  8365157295 |   455863073 |   689313336 |  3530939516 |   249999981 |  1722265184 |  1772842289 |  7172610399
  Cycles                             |  4548609000 |  4548609210 |  4548609168 |  4548609007 |  4548609000 |  4548609432 |  4548609000 |  4548609295 |  4548609070 |  4548609576 |  4548609392 |  4548609000 |  4548604879 |  4548609552 |  4548609006 |  4548609023
  IPC                                |        0.40 |        0.24 |        0.48 |        0.25 |        0.80 |        0.11 |        1.30 |        0.56 |        1.84 |        0.10 |        0.15 |        0.78 |        0.05 |        0.38 |        0.39 |        1.58
  Time (ns)                          |  1516203000 |  1516203070 |  1516203056 |  1516203002 |  1516203000 |  1516203144 |  1516203000 |  1516203098 |  1516203023 |  1516203192 |  1516203131 |  1516203000 |  1516201626 |  1516203184 |  1516203002 |  1516203008
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   110555600 |    35212306 |     2846994 |    70358990 |   209170068 |    66355482 |   261084839 |    49431653 |  1543794314 |    75670772 |    54686093 |   162599957 |    58565837 |    39595696 |   270422027 |   478196940
  num incorrect                      |    66526262 |    16586363 |       48248 |     2501883 |    35387314 |     9110957 |    14842064 |     7476644 |   105315973 |     4610351 |     4493169 |     1352616 |     6500447 |      705899 |    57704321 |    81964038
  misprediction rate                 |      37.57% |      32.02% |       1.67% |       3.43% |      14.47% |      12.07% |       5.38% |      13.14% |       6.39% |       5.74% |       7.59% |       0.83% |       9.99% |       1.75% |      17.59% |      14.63%
  mpki                               |       36.58 |       15.46 |        0.02 |        2.19 |        9.67 |       18.88 |        2.50 |        2.92 |       12.59 |       10.11 |        6.52 |        0.38 |       26.00 |        0.41 |       32.55 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
