                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  364431795 |  249999973 |  932936466 |  922587850
  Cycles                             |  950862352 |  950859283 |  950862314 |  950862300
  IPC                                |       0.38 |       0.26 |       0.98 |       0.97
  Time (ns)                          |  316954117 |  316953094 |  316954105 |  316954100
Branch predictor stats               |            |            |            |           
  num correct                        |   28869276 |   40600608 |   45632205 |   74278373
  num incorrect                      |    2362887 |    2521753 |   37182434 |   12452092
  misprediction rate                 |      7.57% |      5.85% |     44.90% |     14.36%
  mpki                               |       6.48 |      10.09 |      39.86 |      13.50
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   30827602 |   41868591 |   72968268 |  135230669
    num misses                       |         42 |          4 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  100343672 |   75636447 |  270470893 |  442361517
    num misses                       |     489466 |      88470 |      13872 |    2480370
    miss rate                        |      0.49% |      0.12% |      0.01% |      0.56%
    mpki                             |       1.34 |       0.35 |       0.01 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |     489508 |      88474 |      13924 |    2480435
    num misses                       |     154624 |      88474 |      12336 |      15307
    miss rate                        |     31.59% |    100.00% |     88.60% |      0.62%
    mpki                             |       0.42 |       0.35 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   30827602 |   41868591 |   72968268 |  135230669
    num cache misses                 |      41364 |       3610 |      56897 |    4260765
    miss rate                        |      0.13% |      0.01% |      0.08% |      3.15%
    mpki                             |       0.11 |       0.01 |       0.06 |       4.62
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  100343672 |   75636447 |  270470893 |  442361517
    num cache misses                 |    5356975 |    5661785 |     905015 |   14836419
    miss rate                        |      5.34% |      7.49% |      0.33% |      3.35%
    mpki                             |      14.70 |      22.65 |       0.97 |      16.08
  Cache L2                           |            |            |            |           
    num cache accesses               |    5454751 |    7685089 |    1052077 |   19158407
    num cache misses                 |    4703648 |    5665395 |     952550 |    1349627
    miss rate                        |     86.23% |     73.72% |     90.54% |      7.04%
    mpki                             |      12.91 |      22.66 |       1.02 |       1.46
  Cache L3                           |            |            |            |           
    num cache accesses               |    4760190 |    7685089 |    1044674 |    1421255
    num cache misses                 |    4613748 |    5660106 |     951740 |    1246336
    miss rate                        |     96.92% |     73.65% |     91.10% |     87.69%
    mpki                             |      12.66 |      22.64 |       1.02 |       1.35
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15750313 |          0 |          0 |          0
  average dram access latency (ns)   |     119.47 |        inf |        inf |        inf
  average dram queueing delay        |       9.46 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     49.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
