                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   598996593 |   249999989 |  3173028634 |  3879002544
  Cycles                             |  4236323299 |  4236319848 |  4236322566 |  4236322802
  IPC                                |        0.14 |        0.06 |        0.75 |        0.92
  Time (ns)                          |  1412107767 |  1412106616 |  1412107522 |  1412107601
Branch predictor stats               |             |             |             |            
  num correct                        |   140284765 |    43244780 |     4128418 |   593040534
  num incorrect                      |    15576725 |    11689069 |       69964 |   152038938
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.00 |       46.76 |        0.02 |       39.20
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    50664028 |    23761816 |   363472528 |   504675095
    num misses                       |       41603 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   207572616 |    88558906 |  2373530748 |  1305664025
    num misses                       |     3181757 |    21161160 |    85544617 |     5777479
    miss rate                        |       1.53% |      23.90% |       3.60% |       0.44%
    mpki                             |        5.31 |       84.64 |       26.96 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     3223360 |    21161163 |    85544623 |     5777498
    num misses                       |     2721237 |    10898843 |    61154704 |     1209821
    miss rate                        |      84.42% |      51.50% |      71.49% |      20.94%
    mpki                             |        4.54 |       43.60 |       19.27 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    50664028 |    23761816 |   363472528 |   504675095
    num cache misses                 |     1186394 |      297629 |     2239819 |     2220037
    miss rate                        |       2.34% |       1.25% |       0.62% |       0.44%
    mpki                             |        1.98 |        1.19 |        0.71 |        0.57
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   207572616 |    88558906 |  2373530748 |  1305664025
    num cache misses                 |    18142403 |    29153573 |    26675868 |     5229915
    miss rate                        |       8.74% |      32.92% |       1.12% |       0.40%
    mpki                             |       30.29 |      116.61 |        8.41 |        1.35
  Cache L2                           |             |             |             |            
    num cache accesses               |    19452982 |    34102420 |    29210346 |     8593999
    num cache misses                 |    18660161 |    26800812 |    22332859 |     2802193
    miss rate                        |      95.92% |      78.59% |      76.46% |      32.61%
    mpki                             |       31.15 |      107.20 |        7.04 |        0.72
  Cache L3                           |             |             |             |            
    num cache accesses               |    18786835 |    31476631 |    22627992 |     3969641
    num cache misses                 |    18643453 |    26726767 |    22200632 |     2461441
    miss rate                        |      99.24% |      84.91% |      98.11% |      62.01%
    mpki                             |       31.12 |      106.91 |        7.00 |        0.63
DRAM summary                         |             |             |             |            
  num dram accesses                  |    82232043 |           0 |           0 |           0
  average dram access latency (ns)   |      128.94 |         inf |         inf |         inf
  average dram queueing delay        |       18.93 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      58.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
