                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  286505448 |  302236291 |  278520419 |  249999909
  Cycles                             |  340858820 |  340859043 |  340858840 |  340856031
  IPC                                |       0.84 |       0.89 |       0.82 |       0.73
  Time (ns)                          |  113619607 |  113619681 |  113619613 |  113618677
Branch predictor stats               |            |            |            |           
  num correct                        |   37097062 |   12894063 |   14406042 |    4611008
  num incorrect                      |    3752024 |     738649 |   10797654 |     704186
  misprediction rate                 |      9.19% |      5.42% |     42.84% |     13.25%
  mpki                               |      13.10 |       2.44 |      38.77 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   42907816 |   29153909 |   22298536 |   23785065
    num misses                       |        327 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  113665014 |   93636320 |   81519024 |  127043714
    num misses                       |      53430 |      25243 |       4648 |     281008
    miss rate                        |      0.05% |      0.03% |      0.01% |      0.22%
    mpki                             |       0.19 |       0.08 |       0.02 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      53757 |      25251 |       4700 |     281070
    num misses                       |       1575 |        885 |       4244 |       4010
    miss rate                        |      2.93% |      3.50% |     90.30% |      1.43%
    mpki                             |       0.01 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   42907816 |   29153909 |   22298536 |   23785065
    num cache misses                 |    1174171 |      43917 |      84380 |      51989
    miss rate                        |      2.74% |      0.15% |      0.38% |      0.22%
    mpki                             |       4.10 |       0.15 |       0.30 |       0.21
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  113665014 |   93636320 |   81519024 |  127043714
    num cache misses                 |    1633570 |    2787441 |     794977 |    2080558
    miss rate                        |      1.44% |      2.98% |      0.98% |      1.64%
    mpki                             |       5.70 |       9.22 |       2.85 |       8.32
  Cache L2                           |            |            |            |           
    num cache accesses               |    2868893 |    2933665 |     979847 |    2298868
    num cache misses                 |     781377 |     697977 |     876009 |     877693
    miss rate                        |     27.24% |     23.79% |     89.40% |     38.18%
    mpki                             |       2.73 |       2.31 |       3.15 |       3.51
  Cache L3                           |            |            |            |           
    num cache accesses               |     843027 |     806966 |     976523 |    1044190
    num cache misses                 |     777355 |     696982 |     875970 |     709315
    miss rate                        |     92.21% |     86.37% |     89.70% |     67.93%
    mpki                             |       2.71 |       2.31 |       3.15 |       2.84
DRAM summary                         |            |            |            |           
  num dram accesses                  |    4051399 |          0 |          0 |          0
  average dram access latency (ns)   |     118.12 |        inf |        inf |        inf
  average dram queueing delay        |       8.11 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
