                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |  1017343265 |  1578093670 |   406115274
  Cycles                             |  1796543833 |  1796546205 |  1796545903 |  1796546180
  IPC                                |        0.14 |        0.57 |        0.88 |        0.23
  Time (ns)                          |   598847944 |   598848735 |   598848634 |   598848727
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    54840978 |     2056016 |    67069562
  num incorrect                      |     6500447 |     1282403 |       34844 |     4234810
  misprediction rate                 |       9.99% |       2.28% |       1.67% |       5.94%
  mpki                               |       26.00 |        1.26 |        0.02 |       10.43
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |   101737047 |   180763682 |    67953494
    num misses                       |       17441 |          47 |           6 |           4
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   352744637 |  1180493915 |   124233761
    num misses                       |     1331680 |      552629 |    42646712 |      147631
    miss rate                        |       1.54% |       0.16% |       3.61% |       0.12%
    mpki                             |        5.33 |        0.54 |       27.02 |        0.36
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349121 |      552676 |    42646718 |      147635
    num misses                       |     1140460 |      169295 |    30486206 |      147635
    miss rate                        |      84.53% |      30.63% |      71.49% |     100.00%
    mpki                             |        4.56 |        0.17 |       19.32 |        0.36
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |   101737047 |   180763682 |    67953494
    num cache misses                 |      347188 |       34065 |      173965 |        2955
    miss rate                        |       1.64% |       0.03% |       0.10% |       0.00%
    mpki                             |        1.39 |        0.03 |        0.11 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   352744637 |  1180493915 |   124233761
    num cache misses                 |     7412229 |    12492944 |    12916574 |     9446554
    miss rate                        |       8.56% |       3.54% |       1.09% |       7.60%
    mpki                             |       29.65 |       12.28 |        8.18 |       23.26
  Cache L2                           |             |             |             |            
    num cache accesses               |     7779718 |    14392115 |    13098644 |    12711534
    num cache misses                 |     7341471 |     9258853 |     8744822 |     9449509
    miss rate                        |      94.37% |      64.33% |      66.76% |      74.34%
    mpki                             |       29.37 |        9.10 |        5.54 |       23.27
  Cache L3                           |             |             |             |            
    num cache accesses               |     7362758 |    11195996 |     8753165 |    12711534
    num cache misses                 |     7285248 |     9132561 |     8531541 |     9445344
    miss rate                        |      98.95% |      81.57% |      97.47% |      74.31%
    mpki                             |       29.14 |        8.98 |        5.41 |       23.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |    44014863 |           0 |           0 |           0
  average dram access latency (ns)   |      142.21 |         inf |         inf |         inf
  average dram queueing delay        |       32.20 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      73.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
