                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   853450485 |   375460935 |   479628372
  Cycles                             |  1624419719 |  1624422948 |  1624423040 |  1624423118
  IPC                                |        0.15 |        0.53 |        0.23 |        0.30
  Time (ns)                          |   541473240 |   541474316 |   541474347 |   541474373
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |   129431887 |     7117713 |     4325408
  num incorrect                      |     2521753 |    28151209 |     9893757 |       28910
  misprediction rate                 |       5.85% |      17.86% |      58.16% |       0.66%
  mpki                               |       10.09 |       32.99 |       26.35 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   118076524 |    41344324 |    42388483
    num misses                       |           4 |         216 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   331579340 |   138350563 |   130247556
    num misses                       |       88470 |     1761184 |      990920 |      231109
    miss rate                        |       0.12% |       0.53% |       0.72% |       0.18%
    mpki                             |        0.35 |        2.06 |        2.64 |        0.48
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |     1761400 |      990934 |      231112
    num misses                       |       88474 |      160108 |      990923 |      230932
    miss rate                        |     100.00% |       9.09% |     100.00% |      99.92%
    mpki                             |        0.35 |        0.19 |        2.64 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   118076524 |    41344324 |    42388483
    num cache misses                 |        8424 |     6991707 |       34871 |      336743
    miss rate                        |       0.02% |       5.92% |       0.08% |       0.79%
    mpki                             |        0.03 |        8.19 |        0.09 |        0.70
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   331579340 |   138350563 |   130247556
    num cache misses                 |     5663914 |     7238798 |    10638143 |    24419019
    miss rate                        |       7.49% |       2.18% |       7.69% |      18.75%
    mpki                             |       22.66 |        8.48 |       28.33 |       50.91
  Cache L2                           |             |             |             |            
    num cache accesses               |     7692046 |    14540567 |    12083186 |    24756564
    num cache misses                 |     5672338 |     7096222 |    10673014 |    16105502
    miss rate                        |      73.74% |      48.80% |      88.33% |      65.06%
    mpki                             |       22.69 |        8.31 |       28.43 |       33.58
  Cache L3                           |             |             |             |            
    num cache accesses               |     7692046 |     7407004 |    12083186 |    16106304
    num cache misses                 |     5662809 |     1840602 |    10639717 |    14487113
    miss rate                        |      73.62% |      24.85% |      88.05% |      89.95%
    mpki                             |       22.65 |        2.16 |       28.34 |       30.20
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50464773 |           0 |           0 |           0
  average dram access latency (ns)   |      220.02 |         inf |         inf |         inf
  average dram queueing delay        |      110.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
