                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999898 |  693431404 |  445778816 |  953442607
  Cycles                             |  683606891 |  683609421 |  683609475 |  683609160
  IPC                                |       0.37 |       1.01 |       0.65 |       1.39
  Time (ns)                          |  227868964 |  227869807 |  227869825 |  227869720
Branch predictor stats               |            |            |            |           
  num correct                        |    4856955 |   32373430 |   27075803 |   76666749
  num incorrect                      |    6669357 |   28236442 |   16292520 |   12866343
  misprediction rate                 |     57.86% |     46.59% |     37.57% |     14.37%
  mpki                               |      26.68 |      40.72 |      36.55 |      13.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27532058 |   53091397 |   53134301 |  139690731
    num misses                       |         14 |         52 |         10 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93614435 |  199338650 |  205045221 |  456998699
    num misses                       |     661938 |       9655 |    1396657 |    2559631
    miss rate                        |      0.71% |      0.00% |      0.68% |      0.56%
    mpki                             |       2.65 |       0.01 |       3.13 |       2.68
  L2 TLB                             |            |            |            |           
    num accesses                     |     661952 |       9707 |    1396667 |    2559696
    num misses                       |     661946 |       8480 |    1107339 |      15972
    miss rate                        |    100.00% |     87.36% |     79.28% |      0.62%
    mpki                             |       2.65 |       0.01 |       2.48 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27532058 |   53091397 |   53134301 |  139690731
    num cache misses                 |      18618 |      18198 |      30238 |    4669730
    miss rate                        |      0.07% |      0.03% |      0.06% |      3.34%
    mpki                             |       0.07 |       0.03 |       0.07 |       4.90
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93614435 |  199338650 |  205045221 |  456998699
    num cache misses                 |    7294586 |     588097 |    3178834 |   15408470
    miss rate                        |      7.79% |      0.30% |      1.55% |      3.37%
    mpki                             |      29.18 |       0.85 |       7.13 |      16.16
  Cache L2                           |            |            |            |           
    num cache accesses               |    8258011 |     633184 |    3498122 |   20086292
    num cache misses                 |    7313203 |     578973 |    2988085 |    3166843
    miss rate                        |     88.56% |     91.44% |     85.42% |     15.77%
    mpki                             |      29.25 |       0.83 |       6.70 |       3.32
  Cache L3                           |            |            |            |           
    num cache accesses               |    8258010 |     606304 |    3313692 |    3176101
    num cache misses                 |    7292743 |     574675 |    1054829 |     159530
    miss rate                        |     88.31% |     94.78% |     31.83% |      5.02%
    mpki                             |      29.17 |       0.83 |       2.37 |       0.17
DRAM summary                         |            |            |            |           
  num dram accesses                  |   13268531 |          0 |          0 |          0
  average dram access latency (ns)   |     131.45 |        inf |        inf |        inf
  average dram queueing delay        |      21.44 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     58.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
