                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  5551466380 |  3175933848 |  2083352947
  Cycles                             |  3760011230 |  3760013505 |  3760013413 |  3760013249
  IPC                                |        0.07 |        1.48 |        0.84 |        0.55
  Time (ns)                          |  1253337077 |  1253337835 |  1253337805 |  1253337750
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   255642998 |     4138917 |   111468769
  num incorrect                      |    11689069 |     2126527 |       70142 |     2608093
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   424707475 |   363785904 |   208323081
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  3194499695 |  2375770796 |   723158937
    num misses                       |    21160076 |      430541 |    85733702 |     1116573
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       26.99 |        0.54
  L2 TLB                             |             |             |             |            
    num accesses                     |    21160079 |      430584 |    85733708 |     1116620
    num misses                       |    10898263 |      123855 |    61297329 |      344234
    miss rate                        |      51.50% |      28.76% |      71.50% |      30.83%
    mpki                             |       43.59 |        0.02 |       19.30 |        0.17
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   424707475 |   363785904 |   208323081
    num cache misses                 |      193850 |      386455 |     1746600 |      214941
    miss rate                        |       0.82% |       0.09% |       0.48% |       0.10%
    mpki                             |        0.78 |        0.07 |        0.55 |        0.10
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  3194499695 |  2375770796 |   723158937
    num cache misses                 |    28781572 |    30068121 |    26290982 |    25720775
    miss rate                        |      32.50% |       0.94% |       1.11% |       3.56%
    mpki                             |      115.13 |        5.42 |        8.28 |       12.35
  Cache L2                           |             |             |             |            
    num cache accesses               |    32726387 |    30489471 |    28082878 |    29730658
    num cache misses                 |    24415448 |    21084750 |    20267455 |    21275510
    miss rate                        |      74.60% |      69.15% |      72.17% |      71.56%
    mpki                             |       97.66 |        3.80 |        6.38 |       10.21
  Cache L3                           |             |             |             |            
    num cache accesses               |    28190470 |    21121105 |    20313199 |    25153720
    num cache misses                 |    18296969 |     9775991 |    17920485 |    18958258
    miss rate                        |      64.90% |      46.29% |      88.22% |      75.37%
    mpki                             |       73.19 |        1.76 |        5.64 |        9.10
DRAM summary                         |             |             |             |            
  num dram accesses                  |    91306895 |           0 |           0 |           0
  average dram access latency (ns)   |      146.98 |         inf |         inf |         inf
  average dram queueing delay        |       36.97 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
