                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  282792547 |  367007025 |  571738315 |  671743008 |  412312812 |  279715199 |  654135649 |  249999885
  Cycles                             |  425624137 |  425624165 |  425624141 |  425624138 |  425624153 |  425624137 |  425624140 |  425623208
  IPC                                |       0.66 |       0.86 |       1.34 |       1.58 |       0.97 |       0.66 |       1.54 |       0.59
  Time (ns)                          |  141874712 |  141874722 |  141874714 |  141874713 |  141874718 |  141874712 |  141874713 |  141874403
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17179688 |   56036616 |   46045999 |   38699407 |   17761243 |   42409751 |   43822201 |   13325983
  num incorrect                      |   10338552 |   14481264 |    7745655 |    6602133 |   17342396 |    9215777 |    7428444 |     311809
  misprediction rate                 |     37.57% |     20.54% |     14.40% |     14.57% |     49.40% |     17.85% |     14.49% |      2.29%
  mpki                               |      36.56 |      39.46 |      13.55 |       9.83 |      42.06 |      32.95 |      11.36 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33727394 |   47797699 |   83829179 |   75782383 |   30677291 |   38766711 |   79241763 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  130131800 |  123402197 |  274317615 |  314519833 |  117139135 |  108773805 |  275252263 |   86640600
    num misses                       |     891720 |     545272 |    1533388 |     200986 |       4854 |     584940 |    1898008 |     133053
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.30 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     891730 |     545291 |    1533453 |     201042 |       4906 |     585080 |    1898026 |     133100
    num misses                       |     707996 |     114079 |       9944 |      31673 |       4288 |      53343 |      14232 |      40813
    miss rate                        |     79.40% |     20.92% |      0.65% |     15.75% |     87.40% |      9.12% |      0.75% |     30.66%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33727394 |   47797699 |   83829179 |   75782383 |   30677291 |   38766711 |   79241763 |   24892730
    num cache misses                 |      20056 |     314199 |    2776545 |     225407 |      37937 |    2319100 |     767132 |      31690
    miss rate                        |      0.06% |      0.66% |      3.31% |      0.30% |      0.12% |      5.98% |      0.97% |      0.13%
    mpki                             |       0.07 |       0.86 |       4.86 |       0.34 |       0.09 |       8.29 |       1.17 |       0.13
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  130131800 |  123402197 |  274317615 |  314519833 |  117139135 |  108773805 |  275252263 |   86640600
    num cache misses                 |    2032204 |     581516 |    9364384 |    1930886 |     340371 |    2436809 |    1479849 |    3103223
    miss rate                        |      1.56% |      0.47% |      3.41% |      0.61% |      0.29% |      2.24% |      0.54% |      3.58%
    mpki                             |       7.19 |       1.58 |      16.38 |       2.87 |       0.83 |       8.71 |       2.26 |      12.41
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2258805 |    1010039 |   12147135 |    2159676 |     419618 |    4878781 |    2281511 |    3620135
    num cache misses                 |    1913697 |     504413 |    2005562 |    1541054 |     369751 |    2461712 |     496456 |    2649169
    miss rate                        |     84.72% |     49.94% |     16.51% |     71.36% |     88.12% |     50.46% |     21.76% |     73.18%
    mpki                             |       6.77 |       1.37 |       3.51 |       2.29 |       0.90 |       8.80 |       0.76 |      10.60
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2142924 |     621077 |    2013181 |    1544651 |     411374 |    2584980 |     532084 |    3156780
    num cache misses                 |     665362 |     328082 |     156305 |     332449 |     367874 |     717352 |     282564 |    2434679
    miss rate                        |     31.05% |     52.82% |      7.76% |     21.52% |     89.43% |     27.75% |     53.11% |     77.13%
    mpki                             |       2.35 |       0.89 |       0.27 |       0.49 |       0.89 |       2.56 |       0.43 |       9.74
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    7503710 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     122.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      12.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     52.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
