                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5867119147 |  1616075658 |   249999989 |  2113031677 |   868698097 |  5493179993 |  4944650922 |  10321233829
  Cycles                             |  6685396829 |  6685397037 |  6685375698 |  6685396828 |  6685397003 |  6685397119 |  6685396828 |   6685396828
  IPC                                |        0.88 |        0.24 |        0.04 |        0.32 |        0.13 |        0.82 |        0.74 |         1.54
  Time (ns)                          |  2228465610 |  2228465679 |  2228458566 |  2228465610 |  2228465668 |  2228465707 |  2228465610 |   2228465610
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   334849187 |    14664807 |    43244780 |   112710991 |   119424018 |   252968511 |   745949136 |    687521173
  num incorrect                      |    56678211 |       98218 |    11689069 |     2637303 |    16405750 |     2105641 |    83764844 |    118054722
  misprediction rate                 |      14.48% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.10% |       14.65%
  mpki                               |        9.66 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.94 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   659522120 |   142830484 |    23761816 |   210952569 |   152205844 |   420256590 |   791541491 |   1252370466
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       28743 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2755857332 |   440105151 |    88558906 |   733954635 |   404782923 |  3160953423 |  1990257401 |   4352189050
    num misses                       |     1778022 |      786283 |    21160046 |     1135790 |    15759359 |      425978 |    11019508 |     30945669
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.55% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.14 |        0.08 |        2.23 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1778078 |      786286 |    21160049 |     1135837 |    15759464 |      426021 |    11048251 |     30945687
    num misses                       |      280307 |      785691 |    10898497 |      348278 |     4723340 |      122169 |     1572847 |       236554
    miss rate                        |      15.76% |      99.92% |      51.51% |      30.66% |      29.97% |      28.68% |      14.24% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   659522120 |   142830484 |    23761816 |   210952569 |   152205844 |   420256590 |   791541491 |   1252370466
    num cache misses                 |     1090198 |      225178 |       55162 |       69239 |     1821325 |      205983 |    13452869 |     10571402
    miss rate                        |       0.17% |       0.16% |       0.23% |       0.03% |       1.20% |       0.05% |       1.70% |        0.84%
    mpki                             |        0.19 |        0.14 |        0.22 |        0.03 |        2.10 |        0.04 |        2.72 |         1.02
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2755857332 |   440105151 |    88558906 |   733954635 |   404782923 |  3160953423 |  1990257401 |   4352189050
    num cache misses                 |    16533905 |    82955187 |    28772466 |    25900522 |    22494509 |    28623998 |    17651384 |     20295359
    miss rate                        |       0.60% |      18.85% |      32.49% |       3.53% |       5.56% |       0.91% |       0.89% |        0.47%
    mpki                             |        2.82 |       51.33 |      115.09 |       12.26 |       25.89 |        5.21 |        3.57 |         1.97
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    17668565 |    83180379 |    32581249 |    29774281 |    29005066 |    28930369 |    31877392 |     31087341
    num cache misses                 |     9387661 |    50520632 |    20408572 |    19002747 |    18470924 |    16074594 |     7499591 |      1590136
    miss rate                        |      53.13% |      60.74% |      62.64% |      63.82% |      63.68% |      55.56% |      23.53% |        5.12%
    mpki                             |        1.60 |       31.26 |       81.63 |        8.99 |       21.26 |        2.93 |        1.52 |         0.15
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |     9481835 |    50520646 |    24233823 |    22957427 |    23180543 |    16202212 |     8283827 |      1815844
    num cache misses                 |     8935581 |    50163695 |    17729097 |    18736180 |    15755467 |    14961151 |     6812059 |      1588919
    miss rate                        |      94.24% |      99.29% |      73.16% |      81.61% |      67.97% |      92.34% |      82.23% |       87.50%
    mpki                             |        1.52 |       31.04 |       70.92 |        8.87 |       18.14 |        2.72 |        1.38 |         0.15
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   210330330 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      268.27 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      158.26 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
