                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1336925121 |   286421131 |   646780139 |   249999973
  Cycles                             |  1010650682 |  1010650585 |  1010650817 |  1010647752
  IPC                                |        1.32 |        0.28 |        0.64 |        0.25
  Time (ns)                          |   336883561 |   336883528 |   336883606 |   336882584
Branch predictor stats               |             |             |             |            
  num correct                        |    76155351 |    47902952 |    39287155 |    40600608
  num incorrect                      |    12917299 |     4433581 |    23641891 |     2521753
  misprediction rate                 |      14.50% |       8.47% |      37.57% |       5.85%
  mpki                               |        9.66 |       15.48 |       36.55 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   150609852 |    33254565 |    77120325 |    41868591
    num misses                       |          56 |          42 |          10 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   628300133 |   100821042 |   297575314 |    75636447
    num misses                       |      405813 |     1805775 |     2029084 |       88470
    miss rate                        |       0.06% |       1.79% |       0.68% |       0.12%
    mpki                             |        0.30 |        6.30 |        3.14 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      405869 |     1805817 |     2029094 |       88474
    num misses                       |       63801 |      495414 |     1610490 |       88474
    miss rate                        |      15.72% |      27.43% |      79.37% |     100.00%
    mpki                             |        0.05 |        1.73 |        2.49 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   150609852 |    33254565 |    77120325 |    41868591
    num cache misses                 |      436274 |       38985 |       43946 |        7166
    miss rate                        |       0.29% |       0.12% |       0.06% |       0.02%
    mpki                             |        0.33 |        0.14 |        0.07 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   628300133 |   100821042 |   297575314 |    75636447
    num cache misses                 |     3849675 |    11870003 |     4632298 |     5663749
    miss rate                        |       0.61% |      11.77% |       1.56% |       7.49%
    mpki                             |        2.88 |       41.44 |        7.16 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     4291774 |    13089555 |     5185943 |     7690590
    num cache misses                 |     3023541 |    10524963 |     4351773 |     5670915
    miss rate                        |      70.45% |      80.41% |      83.91% |      73.74%
    mpki                             |        2.26 |       36.75 |        6.73 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     3030000 |    11706016 |     4913782 |     7690590
    num cache misses                 |     1567780 |     6490845 |     1587292 |     5660277
    miss rate                        |      51.74% |      55.45% |      32.30% |      73.60%
    mpki                             |        1.17 |       22.66 |        2.45 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21536049 |           0 |           0 |           0
  average dram access latency (ns)   |      131.76 |         inf |         inf |         inf
  average dram queueing delay        |       21.75 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      63.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
