                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  462831692 |  347603904 |  249999984 |  720483839
  Cycles                             |  673138200 |  673138478 |  673134098 |  673138503
  IPC                                |       0.69 |       0.52 |       0.37 |       1.07
  Time (ns)                          |  224379400 |  224379493 |  224378033 |  224379501
Branch predictor stats               |            |            |            |           
  num correct                        |   69757004 |   44747889 |   15199251 |   41317269
  num incorrect                      |    7837025 |   10553867 |    9146162 |    6975372
  misprediction rate                 |     10.10% |     19.08% |     37.57% |     14.44%
  mpki                               |      16.93 |      30.36 |      36.58 |       9.68
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   74131062 |   48698761 |   29844534 |   81099554
    num misses                       |       2993 |        113 |         10 |         56
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  186708588 |  135954541 |  114926447 |  337917650
    num misses                       |    1087958 |     226539 |     791200 |     217727
    miss rate                        |      0.58% |      0.17% |      0.69% |      0.06%
    mpki                             |       2.35 |       0.65 |       3.16 |       0.30
  L2 TLB                             |            |            |            |           
    num accesses                     |    1090951 |     226652 |     791210 |     217783
    num misses                       |     156828 |      37577 |     629351 |      34367
    miss rate                        |     14.38% |     16.58% |     79.54% |     15.78%
    mpki                             |       0.34 |       0.11 |       2.52 |       0.05
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   74131062 |   48698761 |   29844534 |   81099554
    num cache misses                 |    1596929 |    1699848 |      39470 |     261118
    miss rate                        |      2.15% |      3.49% |      0.13% |      0.32%
    mpki                             |       3.45 |       4.89 |       0.16 |       0.36
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  186708588 |  135954541 |  114926447 |  337917650
    num cache misses                 |    1958572 |    1864969 |    1968870 |    2167142
    miss rate                        |      1.05% |      1.37% |      1.71% |      0.64%
    mpki                             |       4.23 |       5.37 |       7.88 |       3.01
  Cache L2                           |            |            |            |           
    num cache accesses               |    3742823 |    3788073 |    2374971 |    2450638
    num cache misses                 |    1762803 |    1744477 |    1873606 |    1714868
    miss rate                        |     47.10% |     46.05% |     78.89% |     69.98%
    mpki                             |       3.81 |       5.02 |       7.49 |       2.38
  Cache L3                           |            |            |            |           
    num cache accesses               |    1951727 |    1971837 |    2256518 |    1739103
    num cache misses                 |    1658143 |    1690888 |    1856202 |    1685035
    miss rate                        |     84.96% |     85.75% |     82.26% |     96.89%
    mpki                             |       3.58 |       4.86 |       7.42 |       2.34
DRAM summary                         |            |            |            |           
  num dram accesses                  |    8900272 |          0 |          0 |          0
  average dram access latency (ns)   |     114.63 |        inf |        inf |        inf
  average dram queueing delay        |       4.62 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     39.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
