                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   634839526 |   249999980 |  2728487046 |   411889033
  Cycles                             |  1478713200 |  1478711252 |  1478713045 |  1478713208
  IPC                                |        0.43 |        0.17 |        1.85 |        0.28
  Time (ns)                          |   492904400 |   492903751 |   492904348 |   492904403
Branch predictor stats               |             |             |             |            
  num correct                        |    19153307 |    42338506 |   503543825 |     7525187
  num incorrect                      |     9223884 |     3913322 |    34351319 |    10545713
  misprediction rate                 |      32.50% |       8.46% |       6.39% |      58.36%
  mpki                               |       14.53 |       15.65 |       12.59 |       25.60
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    49251878 |    28960848 |   447403896 |    44522610
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   287743603 |    86565665 |   889210558 |   148863353
    num misses                       |      290928 |     1461580 |          23 |     1034533
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.69%
    mpki                             |        0.46 |        5.85 |        0.00 |        2.51
  L2 TLB                             |             |             |             |            
    num accesses                     |      290931 |     1461622 |          62 |     1034547
    num misses                       |      193795 |      397315 |          62 |     1034536
    miss rate                        |      66.61% |      27.18% |     100.00% |     100.00%
    mpki                             |        0.31 |        1.59 |        0.00 |        2.51
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    49251878 |    28960848 |   447403896 |    44522610
    num cache misses                 |      107089 |       37114 |     4295601 |      171910
    miss rate                        |       0.22% |       0.13% |       0.96% |       0.39%
    mpki                             |        0.17 |        0.15 |        1.57 |        0.42
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   287743603 |    86565665 |   889210558 |   148863353
    num cache misses                 |    14977771 |    10201050 |       73651 |    11375090
    miss rate                        |       5.21% |      11.78% |       0.01% |       7.64%
    mpki                             |       23.59 |       40.80 |        0.03 |       27.62
  Cache L2                           |             |             |             |            
    num cache accesses               |    15901252 |    12138483 |     4384271 |    12963660
    num cache misses                 |    13423956 |     8907863 |      232491 |    11546956
    miss rate                        |      84.42% |      73.39% |       5.30% |      89.07%
    mpki                             |       21.15 |       35.63 |        0.09 |       28.03
  Cache L3                           |             |             |             |            
    num cache accesses               |    14240348 |    10808865 |      247576 |    12963616
    num cache misses                 |    13399158 |     8578566 |      232491 |    11546956
    miss rate                        |      94.09% |      79.37% |      93.91% |      89.07%
    mpki                             |       21.11 |       34.31 |        0.09 |       28.03
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42980267 |           0 |           0 |           0
  average dram access latency (ns)   |      174.61 |         inf |         inf |         inf
  average dram queueing delay        |       64.60 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      87.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
