                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  6086449127 |  1602355034 |   249999989 |  2116097314 |   867210741 |  6017425415 |  5422857242 |  10748353907
  Cycles                             |  6653551831 |  6653551276 |  6653546910 |  6653551390 |  6653551562 |  6653551769 |  6653551208 |   6653551200
  IPC                                |        0.91 |        0.24 |        0.04 |        0.32 |        0.13 |        0.90 |        0.82 |         1.62
  Time (ns)                          |  2217850610 |  2217850425 |  2217848970 |  2217850463 |  2217850521 |  2217850590 |  2217850403 |   2217850400
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   346898541 |    14542110 |    43244780 |   113075669 |   119214382 |   277106203 |   818045222 |    716121577
  num incorrect                      |    58697084 |       97400 |    11689069 |     2645633 |    16379432 |     2306143 |    91861621 |    122936222
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.10% |       14.65%
  mpki                               |        9.64 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.94 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   683970466 |   141617985 |    23761816 |   211103482 |   151947913 |   460360928 |   868054146 |   1304306149
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       31466 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2860023876 |   436393578 |    88558906 |   735054404 |   404114638 |  3462622086 |  2182571177 |   4532605745
    num misses                       |     1847802 |      779760 |    21159695 |     1136636 |    15733158 |      466413 |    12058036 |     32242489
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.55% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.14 |        0.08 |        2.22 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1847858 |      779763 |    21159698 |     1136683 |    15733263 |      466456 |    12089502 |     32242507
    num misses                       |      291077 |      779173 |    10898598 |      348893 |     4715895 |      133785 |     1721338 |       246537
    miss rate                        |      15.75% |      99.92% |      51.51% |      30.69% |      29.97% |      28.68% |      14.24% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   683970466 |   141617985 |    23761816 |   211103482 |   151947913 |   460360928 |   868054146 |   1304306149
    num cache misses                 |     1989857 |     1100459 |      190142 |      209140 |     3320982 |      417029 |    16336112 |     11449316
    miss rate                        |       0.29% |       0.78% |       0.80% |       0.10% |       2.19% |       0.09% |       1.88% |        0.88%
    mpki                             |        0.33 |        0.69 |        0.76 |        0.10 |        3.83 |        0.07 |        3.01 |         1.07
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2860023876 |   436393578 |    88558906 |   735054404 |   404114638 |  3462622086 |  2182571177 |   4532605745
    num cache misses                 |    17548777 |    82376919 |    28759863 |    26020502 |    23069907 |    32567411 |    20214185 |     21615806
    miss rate                        |       0.61% |      18.88% |      32.48% |       3.54% |       5.71% |       0.94% |       0.93% |        0.48%
    mpki                             |        2.88 |       51.41 |      115.04 |       12.30 |       26.60 |        5.41 |        3.73 |         2.01
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    19560159 |    83477398 |    32667903 |    30064658 |    31081300 |    33039187 |    37270643 |     33244277
    num cache misses                 |    13746928 |    54249195 |    24335853 |    21171512 |    22656638 |    22814048 |    19630952 |      3747334
    miss rate                        |      70.28% |      64.99% |      74.49% |      70.42% |      72.89% |      69.05% |      52.67% |       11.27%
    mpki                             |        2.26 |       33.86 |       97.34 |       10.00 |       26.13 |        3.79 |        3.62 |         0.35
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    13770566 |    54249215 |    28079110 |    25064488 |    27354781 |    22872662 |    20354043 |      3930820
    num cache misses                 |     8761508 |    49851514 |    17697412 |    18739759 |    15771074 |    14908467 |     6305316 |      1216784
    miss rate                        |      63.62% |      91.89% |      63.03% |      74.77% |      57.65% |      65.18% |      30.98% |       30.95%
    mpki                             |        1.44 |       31.11 |       70.79 |        8.86 |       18.19 |        2.48 |        1.16 |         0.11
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   209243121 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      267.52 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      157.51 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
