                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1161801912 |  10867808277 |   448859863 |  8749160935 |   475195974 |  8353553850 |  3859843677 |   525393415 |   884908107 |  1761225288 |  1071076998 |  3890176958 |   249999981 |   679896897 |  9769349321 |  7747447535
  Cycles                             |  6045013825 |   6045013870 |  6045015347 |  6045013893 |  6045014344 |  6045013848 |  6045015108 |  6045015409 |  6045015031 |  6045015005 |  6045013974 |  6045013909 |  6045009202 |  6045014872 |  6045013872 |  6045013867
  IPC                                |        0.19 |         1.80 |        0.07 |        1.45 |        0.08 |        1.38 |        0.64 |        0.09 |        0.15 |        0.29 |        0.18 |        0.64 |        0.04 |        0.11 |        1.62 |        1.28
  Time (ns)                          |  2015004609 |   2015004624 |  2015005116 |  2015004631 |  2015004782 |  2015004616 |  2015005036 |  2015005137 |  2015005011 |  2015005002 |  2015004658 |  2015004637 |  2015003068 |  2015004958 |  2015004624 |  2015004623
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    62103938 |   2005659946 |    74514922 |   775235168 |    65333034 |  1113936047 |   582095947 |    89254248 |     8019997 |    40581256 |    35180706 |   208704400 |    58565837 |    12583610 |   650687446 |   342199437
  num incorrect                      |     1452929 |    136823746 |     4510961 |   129292231 |     8979763 |   112350043 |    65396957 |     8156580 |       53694 |      723741 |    16567356 |   148057580 |     6500447 |    17537322 |   111733605 |    19423123
  misprediction rate                 |       2.29% |        6.39% |       5.71% |      14.29% |      12.08% |       9.16% |      10.10% |       8.37% |       0.67% |       1.75% |      32.02% |      41.50% |       9.99% |      58.22% |      14.66% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.05 |       14.78 |       18.90 |       13.45 |       16.94 |       15.52 |        0.06 |        0.41 |       15.47 |       38.06 |       26.00 |       25.79 |       11.44 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116048699 |   1782047636 |    75675017 |   993499189 |    83231215 |  1251728380 |   617994417 |    60968354 |    78208451 |   157398125 |    83645935 |   316304794 |    21135842 |    73625831 |  1185441327 |   737722620
    num misses                       |          47 |           39 |           4 |        2967 |          92 |        5415 |       22778 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   405993282 |   3541801111 |   135954170 |  3658244624 |   221441534 |  3257010842 |  1554825700 |   181818966 |   240849661 |   691537065 |   469277498 |  1146140593 |    86633855 |   247674725 |  4119527141 |  2354979588
    num misses                       |      612438 |           23 |      162718 |     1927029 |     8618772 |     1014750 |     8686322 |     3053033 |      429713 |      368707 |      483422 |       67980 |     1331681 |     1718030 |    29288095 |      756847
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.68% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.14 |        0.12 |        2.25 |        5.81 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.53 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
