                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   876375031 |  2051165730 |   765682433 |   249999989
  Cycles                             |  4765897512 |  4765897629 |  4765897951 |  4765893989
  IPC                                |        0.18 |        0.43 |        0.16 |        0.05
  Time (ns)                          |  1588632504 |  1588632543 |  1588632650 |  1588631330
Branch predictor stats               |             |             |             |            
  num correct                        |   148716237 |   221589656 |   105352605 |    43244780
  num incorrect                      |    13653973 |    33693889 |    14452119 |    11689069
  misprediction rate                 |       8.41% |      13.20% |      12.06% |      21.28%
  mpki                               |       15.58 |       16.43 |       18.87 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   101708553 |   241218017 |   134161131 |    23761816
    num misses                       |          42 |          10 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   303356929 |   922019028 |   356807066 |    88558906
    num misses                       |     5117774 |     9522222 |    13896401 |    21161170
    miss rate                        |       1.69% |       1.03% |       3.89% |      23.90%
    mpki                             |        5.84 |        4.64 |       18.15 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     5117816 |     9522232 |    13896501 |    21161173
    num misses                       |     1397754 |      847808 |     4174100 |    10899071
    miss rate                        |      27.31% |       8.90% |      30.04% |      51.51%
    mpki                             |        1.59 |        0.41 |        5.45 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   101708553 |   241218017 |   134161131 |    23761816
    num cache misses                 |       98153 |      277715 |     3028040 |      185514
    miss rate                        |       0.10% |       0.12% |       2.26% |       0.78%
    mpki                             |        0.11 |        0.14 |        3.95 |        0.74
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   303356929 |   922019028 |   356807066 |    88558906
    num cache misses                 |    35957403 |    30195912 |    20737143 |    29000408
    miss rate                        |      11.85% |       3.27% |       5.81% |      32.75%
    mpki                             |       41.03 |       14.72 |       27.08 |      116.00
  Cache L2                           |             |             |             |            
    num cache accesses               |    42821671 |    31425979 |    29532381 |    33655675
    num cache misses                 |    31053945 |    21472436 |    20500856 |    25002948
    miss rate                        |      72.52% |      68.33% |      69.42% |      74.29%
    mpki                             |       35.43 |       10.47 |       26.77 |      100.01
  Cache L3                           |             |             |             |            
    num cache accesses               |    37822816 |    22455455 |    26280892 |    29512097
    num cache misses                 |    30690823 |    21026151 |    20177709 |    24847784
    miss rate                        |      81.14% |      93.63% |      76.78% |      84.20%
    mpki                             |       35.02 |       10.25 |       26.35 |       99.39
DRAM summary                         |             |             |             |            
  num dram accesses                  |   127421693 |           0 |           0 |           0
  average dram access latency (ns)   |      155.36 |         inf |         inf |         inf
  average dram queueing delay        |       45.35 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      80.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
