                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   615117907 |  1999050072 |   613345280 |   930082675 |  1830983909 |  2117576051 |   358561463 |  1219186380 |  1955345450 |  3656842350 |   565808743 |  3608743595 |   249999886 |  2157661163 |  1995400481 |  1446050551
  Cycles                             |  2853283411 |  2853283902 |  2853283671 |  2853282413 |  2853282195 |  2853283951 |  2853283997 |  2853283730 |  2853283042 |  2853282186 |  2853284035 |  2853282188 |  2853281227 |  2853282324 |  2853283403 |  2853282795
  IPC                                |        0.22 |        0.70 |        0.21 |        0.33 |        0.64 |        0.74 |        0.13 |        0.43 |        0.69 |        1.28 |        0.20 |        1.26 |        0.09 |        0.76 |        0.70 |        0.51
  Time (ns)                          |   951094471 |   951094634 |   951094557 |   951094138 |   951094065 |   951094651 |   951094666 |   951094577 |   951094348 |   951094062 |   951094679 |   951094063 |   951093743 |   951094108 |   951094468 |   951094265
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32999485 |   257601048 |    37665763 |    21101426 |   275778225 |    97507132 |     6929628 |     1581010 |   103273827 |   323984794 |    18066796 |   290221097 |    34399075 |   123560331 |    36702605 |   158742329
  num incorrect                      |      772096 |    60038824 |     1267421 |      375211 |    31044423 |      809499 |     9592819 |       26796 |    75308720 |    54088037 |     8570283 |    48742165 |     4720676 |    20912930 |     5597075 |    24140204
  misprediction rate                 |       2.29% |      18.90% |       3.26% |       1.75% |      10.12% |       0.82% |      58.06% |       1.67% |      42.17% |      14.31% |      32.17% |      14.38% |      12.07% |      14.48% |      13.23% |      13.20%
  mpki                               |        1.26 |       30.03 |        2.07 |        0.40 |       16.96 |        0.38 |       26.75 |        0.02 |       38.51 |       14.79 |       15.15 |       13.51 |       18.88 |        9.69 |        2.80 |       16.69
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61601698 |   280337041 |    58422854 |    83481461 |   293300372 |   161997732 |    39877263 |   139673840 |   156315614 |   415011126 |    44087551 |   528638433 |    43801034 |   242780629 |   189797331 |   169958331
    num misses                       |          47 |         183 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          88 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214848161 |   780524572 |   203661480 |   366779617 |   738743228 |  1218527648 |   133413309 |   911939538 |   572631330 |  1529513537 |   250826900 |  1730204194 |   116504258 |  1012399601 |  1014485527 |   643679952
    num misses                       |      338158 |     1406733 |     1715417 |      190509 |     4196367 |      163705 |      956623 |    32772017 |       34278 |      809274 |      257483 |     9652762 |     4542378 |      652864 |     2241173 |     6708473
    miss rate                        |       0.16% |       0.18% |       0.84% |       0.05% |       0.57% |       0.01% |       0.72% |       3.59% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.80 |        0.20 |        2.29 |        0.08 |        2.67 |       26.88 |        0.02 |        0.22 |        0.46 |        2.67 |       18.17 |        0.30 |        1.12 |        4.64
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338205 |     1406916 |     1715439 |      190513 |     4207560 |      163748 |      956637 |    32772023 |       34330 |      810566 |      257486 |     9652827 |     4542462 |      652920 |     2241261 |     6708483
    num misses                       |      104182 |      223445 |      153944 |      102547 |      602631 |       48134 |      956626 |    23389403 |       30575 |       25532 |      173102 |       61460 |     1361712 |      102942 |       30651 |      593793
    miss rate                        |      30.80% |      15.88% |       8.97% |      53.83% |      14.32% |      29.40% |     100.00% |      71.37% |      89.06% |       3.15% |      67.23% |       0.64% |      29.98% |      15.77% |       1.37% |       8.85%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.67 |       19.18 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61601698 |   280337041 |    58422854 |    83481461 |   293300372 |   161997732 |    39877263 |   139673840 |   156315614 |   415011126 |    44087551 |   528638433 |    43801034 |   242780629 |   189797331 |   169958331
    num cache misses                 |       60676 |     8722864 |      391501 |      114152 |     5680323 |      145057 |       31451 |      588810 |       40191 |     5712882 |       64847 |    17505812 |      952099 |      703687 |      342191 |      127106
    miss rate                        |       0.10% |       3.11% |       0.67% |       0.14% |       1.94% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.31% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.36 |        0.64 |        0.12 |        3.10 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.85 |        3.81 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214848161 |   780524572 |   203661480 |   366779617 |   738743228 |  1218527648 |   133413309 |   911939538 |   572631330 |  1529513537 |   250826900 |  1730204194 |   116504258 |  1012399601 |  1014485527 |   643679952
    num cache misses                 |     7695201 |     9797796 |    12080683 |     9338464 |     7033043 |    11456560 |    10323270 |    10018680 |     2105902 |    14034788 |    12566504 |    58283974 |     6660273 |     6211815 |    15533421 |    21407223
    miss rate                        |       3.58% |       1.26% |       5.93% |       2.55% |       0.95% |       0.94% |       7.74% |       1.10% |       0.37% |       0.92% |       5.01% |       3.37% |       5.72% |       0.61% |       1.53% |       3.33%
    mpki                             |       12.51 |        4.90 |       19.70 |       10.04 |        3.84 |        5.41 |       28.79 |        8.22 |        1.08 |        3.84 |       22.21 |       16.15 |       26.64 |        2.88 |        7.78 |       14.80
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8820787 |    19025735 |    13327815 |     9453968 |    12957643 |    11616689 |    11764461 |    10608021 |     2205794 |    19775931 |    13426215 |    75807530 |     8935119 |     6922997 |    16096776 |    21754928
    num cache misses                 |     6283142 |     8508080 |     5749056 |     6697168 |     6845334 |     8021537 |    10354721 |     7412352 |     2050768 |     7819954 |    11213984 |    11730438 |     6538143 |     4873038 |     8313077 |    15084418
    miss rate                        |      71.23% |      44.72% |      43.14% |      70.84% |      52.83% |      69.05% |      88.02% |      69.87% |      92.97% |      39.54% |      83.52% |      15.47% |      73.17% |      70.39% |      51.64% |      69.34%
    mpki                             |       10.21 |        4.26 |        9.37 |        7.20 |        3.74 |        3.79 |       28.88 |        6.08 |        1.05 |        2.14 |       19.82 |        3.25 |       26.15 |        2.26 |        4.17 |       10.43
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7362406 |     9015018 |     6608167 |     6700224 |     7090580 |     8037383 |    11764461 |     7413038 |     2111618 |     7848680 |    12008848 |    11751890 |     7862833 |     4881318 |     8534431 |    15316949
    num cache misses                 |     5533157 |     1339905 |     3237145 |     6441784 |     2145546 |     4353858 |    10321572 |     6369482 |     2036126 |      629501 |    11077288 |      384779 |     4449327 |     2837365 |     1541439 |     3415209
    miss rate                        |      75.15% |      14.86% |      48.99% |      96.14% |      30.26% |      54.17% |      87.74% |      85.92% |      96.42% |       8.02% |      92.24% |       3.27% |      56.59% |      58.13% |      18.06% |      22.30%
    mpki                             |        9.00 |        0.67 |        5.28 |        6.93 |        1.17 |        2.06 |       28.79 |        5.22 |        1.04 |        0.17 |       19.58 |        0.11 |       17.80 |        1.32 |        0.77 |        2.36
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91854230 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      409.68 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
