                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |    249999981 |    508037918 |    652376424 |    709981416
  Cycles                             |  12229643322 |  12229646662 |  12229649478 |  12229646560
  IPC                                |         0.02 |         0.04 |         0.05 |         0.06
  Time (ns)                          |   4076547774 |   4076548887 |   4076549826 |   4076548853
Branch predictor stats               |              |              |              |             
  num correct                        |     58565837 |     82650380 |      5905458 |     13443353
  num incorrect                      |      6500447 |      5053910 |        39518 |     18323549
  misprediction rate                 |        9.99% |        5.76% |        0.66% |       57.68%
  mpki                               |        26.00 |         9.95 |         0.06 |        25.81
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |     21135842 |     85196751 |     57656957 |     77014692
    num misses                       |        17441 |            4 |            3 |           14
    miss rate                        |        0.08% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.07 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |     86633855 |    153467467 |    177463565 |    263229894
    num misses                       |      1331656 |       179791 |       316203 |      1882914
    miss rate                        |        1.54% |        0.12% |        0.18% |        0.72%
    mpki                             |         5.33 |         0.35 |         0.48 |         2.65
  L2 TLB                             |              |              |              |             
    num accesses                     |      1349097 |       179795 |       316206 |      1882928
    num misses                       |      1140460 |       179795 |       315968 |      1882906
    miss rate                        |       84.54% |      100.00% |       99.92% |      100.00%
    mpki                             |         4.56 |         0.35 |         0.48 |         2.65
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |     21135842 |     85196751 |     57656957 |     77014692
    num cache misses                 |       361839 |        10893 |       279352 |        35494
    miss rate                        |        1.71% |        0.01% |        0.48% |        0.05%
    mpki                             |         1.45 |         0.02 |         0.43 |         0.05
  Cache L1-D                         |              |              |              |             
    num cache accesses               |     86633855 |    153467467 |    177463565 |    263229894
    num cache misses                 |      7419015 |     11508737 |     33390456 |     20689309
    miss rate                        |        8.56% |        7.50% |       18.82% |        7.86%
    mpki                             |        29.68 |        22.65 |        51.18 |        29.14
  Cache L2                           |              |              |              |             
    num cache accesses               |      7790443 |     15564252 |     33682135 |     23081312
    num cache misses                 |      7395550 |     11519630 |     22929240 |     20724765
    miss rate                        |       94.93% |       74.01% |       68.08% |       89.79%
    mpki                             |        29.58 |        22.67 |        35.15 |        29.19
  Cache L3                           |              |              |              |             
    num cache accesses               |      7405511 |     15564252 |     22941567 |     23081274
    num cache misses                 |      6608081 |     11515165 |     22807929 |     20708116
    miss rate                        |       89.23% |       73.98% |       99.42% |       89.72%
    mpki                             |        26.43 |        22.67 |        34.96 |        29.17
DRAM summary                         |              |              |              |             
  num dram accesses                  |     92153236 |            0 |            0 |            0
  average dram access latency (ns)   |       983.23 |          inf |          inf |          inf
  average dram queueing delay        |       843.19 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       90.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
