                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  249999888 |  558318232 |  1022401499 |  960036869
  Cycles                             |  635304858 |  635307117 |   635307041 |  635307030
  IPC                                |       0.39 |       0.88 |        1.61 |       1.51
  Time (ns)                          |  211768286 |  211769039 |   211769014 |  211769010
Branch predictor stats               |            |            |             |           
  num correct                        |   19818647 |   12658790 |    44963699 |   84198632
  num incorrect                      |    1620730 |     224524 |     2557217 |   14054199
  misprediction rate                 |      7.56% |      1.74% |       5.38% |     14.30%
  mpki                               |       6.48 |       0.40 |        2.50 |      14.64
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   20925725 |   50125318 |    97514598 |  108732858
    num misses                       |         42 |          4 |           8 |        409
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.00
  D-TLB                              |            |            |             |           
    num accesses                     |   68803935 |  217903498 |   311526422 |  402166883
    num misses                       |     336470 |     110000 |       98637 |     216255
    miss rate                        |      0.49% |      0.05% |       0.03% |      0.05%
    mpki                             |       1.35 |       0.20 |        0.10 |       0.23
  L2 TLB                             |            |            |             |           
    num accesses                     |     336512 |     110004 |       98645 |     216664
    num misses                       |     104710 |      59649 |        2648 |       7031
    miss rate                        |     31.12% |     54.22% |       2.68% |      3.25%
    mpki                             |       0.42 |       0.11 |        0.00 |       0.01
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   20925725 |   50125318 |    97514598 |  108732858
    num cache misses                 |      32346 |      39973 |        6013 |    1359089
    miss rate                        |      0.15% |      0.08% |       0.01% |      1.25%
    mpki                             |       0.13 |       0.07 |        0.01 |       1.42
  Cache L1-D                         |            |            |             |           
    num cache accesses               |   68803935 |  217903498 |   311526422 |  402166883
    num cache misses                 |    3682700 |    5432836 |     8268947 |    3641211
    miss rate                        |      5.35% |      2.49% |       2.65% |      0.91%
    mpki                             |      14.73 |       9.73 |        8.09 |       3.79
  Cache L2                           |            |            |             |           
    num cache accesses               |    3758718 |    5499405 |     8304490 |    5003471
    num cache misses                 |    3266101 |    3880672 |      172736 |     752116
    miss rate                        |     86.89% |     70.57% |       2.08% |     15.03%
    mpki                             |      13.06 |       6.95 |        0.17 |       0.78
  Cache L3                           |            |            |             |           
    num cache accesses               |    3309854 |    3917691 |      202516 |     755670
    num cache misses                 |    3162845 |    3854266 |      137398 |      69357
    miss rate                        |     95.56% |     98.38% |      67.85% |      9.18%
    mpki                             |      12.65 |       6.90 |        0.13 |       0.07
DRAM summary                         |            |            |             |           
  num dram accesses                  |    8623976 |          0 |           0 |          0
  average dram access latency (ns)   |     114.29 |        inf |         inf |        inf
  average dram queueing delay        |       4.28 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     40.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
