                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  273442831 |  347073035 |  249999907 |  502910599
  Cycles                             |  323390661 |  323391017 |  323387974 |  323390592
  IPC                                |       0.85 |       1.07 |       0.77 |       1.56
  Time (ns)                          |  107796887 |  107797006 |  107795992 |  107796864
Branch predictor stats               |            |            |            |           
  num correct                        |   41561352 |   27957244 |    4611008 |   67136135
  num incorrect                      |   10826363 |    4688562 |     704186 |    6730276
  misprediction rate                 |     20.67% |     14.36% |     13.25% |      9.11%
  mpki                               |      39.59 |      13.51 |       2.82 |      13.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   35621418 |   50879997 |   23785065 |   75249467
    num misses                       |         19 |         65 |         62 |        403
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   91914591 |  166456067 |  127043714 |  195775822
    num misses                       |     413105 |     932625 |     281018 |      60232
    miss rate                        |      0.45% |      0.56% |      0.22% |      0.03%
    mpki                             |       1.51 |       2.69 |       1.12 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     413124 |     932690 |     281080 |      60635
    num misses                       |      85859 |       5981 |       4010 |       2011
    miss rate                        |     20.78% |      0.64% |      1.43% |      3.32%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   35621418 |   50879997 |   23785065 |   75249467
    num cache misses                 |     197717 |    1548684 |      16195 |    1561958
    miss rate                        |      0.56% |      3.04% |      0.07% |      2.08%
    mpki                             |       0.72 |       4.46 |       0.06 |       3.11
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   91914591 |  166456067 |  127043714 |  195775822
    num cache misses                 |     411331 |    5625053 |    1965139 |    2732759
    miss rate                        |      0.45% |      3.38% |      1.55% |      1.40%
    mpki                             |       1.50 |      16.21 |       7.86 |       5.43
  Cache L2                           |            |            |            |           
    num cache accesses               |     705363 |    7190532 |    2160400 |    4331193
    num cache misses                 |     298835 |     383917 |     714650 |     298782
    miss rate                        |     42.37% |      5.34% |     33.08% |      6.90%
    mpki                             |       1.09 |       1.11 |       2.86 |       0.59
  Cache L3                           |            |            |            |           
    num cache accesses               |     397797 |     403791 |     893856 |     336131
    num cache misses                 |     288563 |     349207 |     592786 |     293877
    miss rate                        |     72.54% |     86.48% |     66.32% |     87.43%
    mpki                             |       1.06 |       1.01 |       2.37 |       0.58
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2062348 |          0 |          0 |          0
  average dram access latency (ns)   |     113.35 |        inf |        inf |        inf
  average dram queueing delay        |       3.34 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     19.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
