                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   432611209 |   419269086 |   249999981 |   987317191
  Cycles                             |  1948492040 |  1948492481 |  1948489034 |  1948492120
  IPC                                |        0.22 |        0.22 |        0.13 |        0.51
  Time (ns)                          |   649497347 |   649497494 |   649496345 |   649497374
Branch predictor stats               |             |             |             |            
  num correct                        |    71691123 |    62642611 |    58565837 |    33102589
  num incorrect                      |     4400563 |    14307099 |     6500447 |    15504618
  misprediction rate                 |       5.78% |      18.59% |       9.99% |      31.90%
  mpki                               |       10.17 |       34.12 |       26.00 |       15.70
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    72740815 |    58455482 |    21135842 |    77845250
    num misses                       |           4 |         160 |       17441 |           3
    miss rate                        |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   131497642 |   163501486 |    86633855 |   428268089
    num misses                       |      156984 |      851523 |     1331609 |      440614
    miss rate                        |       0.12% |       0.52% |       1.54% |       0.10%
    mpki                             |        0.36 |        2.03 |        5.33 |        0.45
  L2 TLB                             |             |             |             |            
    num accesses                     |      156988 |      851683 |     1349050 |      440617
    num misses                       |      156988 |       62944 |     1140463 |      302056
    miss rate                        |     100.00% |       7.39% |      84.54% |      68.55%
    mpki                             |        0.36 |        0.15 |        4.56 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    72740815 |    58455482 |    21135842 |    77845250
    num cache misses                 |       10218 |     4915991 |      456631 |       60359
    miss rate                        |       0.01% |       8.41% |       2.16% |       0.08%
    mpki                             |        0.02 |       11.73 |        1.83 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   131497642 |   163501486 |    86633855 |   428268089
    num cache misses                 |    10048732 |     3535450 |     7521054 |    21810300
    miss rate                        |       7.64% |       2.16% |       8.68% |       5.09%
    mpki                             |       23.23 |        8.43 |       30.08 |       22.09
  Cache L2                           |             |             |             |            
    num cache accesses               |    13392638 |     8977783 |     8030209 |    23418624
    num cache misses                 |    10058950 |     5905754 |     7692085 |    19454560
    miss rate                        |      75.11% |      65.78% |      95.79% |      83.07%
    mpki                             |       23.25 |       14.09 |       30.77 |       19.70
  Cache L3                           |             |             |             |            
    num cache accesses               |    13392638 |     6436437 |     7746179 |    21002525
    num cache misses                 |    10056948 |     5899788 |     7688371 |    19424624
    miss rate                        |      75.09% |      91.66% |      99.25% |      92.49%
    mpki                             |       23.25 |       14.07 |       30.75 |       19.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50611767 |           0 |           0 |           0
  average dram access latency (ns)   |      143.08 |         inf |         inf |         inf
  average dram queueing delay        |       33.07 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
