                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  280601685 |  405298029 |  249999969 |  445947949
  Cycles                             |  284541484 |  284541176 |  284538926 |  284541080
  IPC                                |       0.99 |       1.42 |       0.88 |       1.57
  Time (ns)                          |   94847161 |   94847059 |   94846309 |   94847027
Branch predictor stats               |            |            |            |           
  num correct                        |   42126649 |   23607625 |   32217105 |   20529124
  num incorrect                      |    4820587 |    4007874 |    7507996 |     169372
  misprediction rate                 |     10.27% |     14.51% |     18.90% |      0.82%
  mpki                               |      17.18 |       9.89 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45053808 |   45967948 |   35058549 |   34112846
    num misses                       |       1989 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  113772736 |  189219122 |   97606891 |  256613229
    num misses                       |     685359 |     120098 |     176174 |      34323
    miss rate                        |      0.60% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.44 |       0.30 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     687348 |     120154 |     176280 |      34366
    num misses                       |      99888 |      18964 |      28105 |      10719
    miss rate                        |     14.53% |     15.78% |     15.94% |     31.19%
    mpki                             |       0.36 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45053808 |   45967948 |   35058549 |   34112846
    num cache misses                 |     833709 |      74053 |    1017060 |      16368
    miss rate                        |      1.85% |      0.16% |      2.90% |      0.05%
    mpki                             |       2.97 |       0.18 |       4.07 |       0.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  113772736 |  189219122 |   97606891 |  256613229
    num cache misses                 |    1096744 |    1127178 |    1217839 |    2316159
    miss rate                        |      0.96% |      0.60% |      1.25% |      0.90%
    mpki                             |       3.91 |       2.78 |       4.87 |       5.19
  Cache L2                           |            |            |            |           
    num cache accesses               |    1987186 |    1203282 |    2315440 |    2336389
    num cache misses                 |     532063 |     630016 |     428276 |    1288811
    miss rate                        |     26.77% |     52.36% |     18.50% |     55.16%
    mpki                             |       1.90 |       1.55 |       1.71 |       2.89
  Cache L3                           |            |            |            |           
    num cache accesses               |     589498 |     636481 |     511544 |    1294094
    num cache misses                 |     495953 |     389837 |     329396 |     840059
    miss rate                        |     84.13% |     61.25% |     64.39% |     64.91%
    mpki                             |       1.77 |       0.96 |       1.32 |       1.88
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3276076 |          0 |          0 |          0
  average dram access latency (ns)   |     114.58 |        inf |        inf |        inf
  average dram queueing delay        |       4.57 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
