                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3109976919 |  3692448265 |  2380069182 |   483664726 |  1169241226 |  8280749752 |  4257409433 |  6244490918 |  1748022933 |   249999981 |  6732837939 |   691023038 |  4607308257 |  9781004886 |   878397288 |  1962427754
  Cycles                             |  5419511100 |  5419512010 |  5419513884 |  5419512678 |  5419512321 |  5419511104 |  5419511110 |  5419511010 |  5419512475 |  5419506047 |  5419510840 |  5419512701 |  5419512426 |  5419511100 |  5419512043 |  5419511632
  IPC                                |        0.57 |        0.68 |        0.44 |        0.09 |        0.22 |        1.53 |        0.79 |        1.15 |        0.32 |        0.05 |        1.24 |        0.13 |        0.85 |        1.80 |        0.16 |        0.36
  Time (ns)                          |  1806503700 |  1806504003 |  1806504628 |  1806504226 |  1806504107 |  1806503701 |  1806503703 |  1806503670 |  1806504158 |  1806502016 |  1806503613 |  1806504234 |  1806504142 |  1806503700 |  1806504014 |  1806503877
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   336953038 |   196331832 |   144663494 |    66505983 |    62349747 |   551385177 |   548639539 |   502113524 |    40321618 |    58565837 |   297349374 |    12708064 |   212163074 |  1805089737 |     7961743 |   297908817
  num incorrect                      |    51358127 |   141204752 |    87051418 |     9132941 |     1458685 |    94705894 |   127878983 |    84358667 |      719307 |     6500447 |    16870917 |    17736449 |     1763636 |   123141358 |       53306 |    64597471
  misprediction rate                 |      13.23% |      41.83% |      37.57% |      12.07% |       2.29% |      14.66% |      18.90% |      14.38% |       1.75% |       9.99% |       5.37% |      58.26% |       0.82% |       6.39% |       0.67% |      17.82%
  mpki                               |       16.51 |       38.24 |       36.58 |       18.88 |        1.25 |       11.44 |       30.04 |       13.51 |        0.41 |       26.00 |        2.51 |       25.67 |        0.38 |       12.59 |        0.06 |       32.92
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   366034056 |   299072757 |   284044328 |    84715848 |   116770926 |  1004751007 |   597030006 |   914704019 |   156212521 |    21135842 |   641187316 |    74596572 |   352473720 |  1603840709 |    77633068 |   271275136
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         282 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1397275401 |  1086134642 |  1094434163 |   225408672 |   408312387 |  3491641850 |  1662276986 |  2993925682 |   686714392 |    86633855 |  2046714608 |   250885633 |  2651204770 |  3187616871 |   239087946 |   762029487
    num misses                       |    14187243 |       63490 |     7512761 |     8781274 |      627058 |    24814319 |     2996153 |    16694749 |      367160 |     1331673 |      657989 |     1731350 |      357086 |          23 |      426615 |     4047287
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.90% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.56 |        0.02 |        3.16 |       18.16 |        0.54 |        3.00 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.51 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14187253 |       63542 |     7512771 |     8781366 |      627105 |    24814337 |     2996435 |    16694814 |      367164 |     1349114 |      657997 |     1731364 |      357129 |          62 |      426618 |     4047681
    num misses                       |     1262411 |       56600 |     5971455 |     2625881 |      193994 |      189904 |      476047 |      106575 |      190848 |     1140466 |       16326 |     1731345 |      103222 |          62 |      426296 |      375634
    miss rate                        |       8.90% |      89.07% |      79.48% |      29.90% |      30.93% |       0.77% |      15.89% |       0.64% |      51.98% |      84.53% |       2.48% |     100.00% |      28.90% |     100.00% |      99.92% |       9.28%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.43 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.51 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   366034056 |   299072757 |   284044328 |    84715848 |   116770926 |  1004751007 |   597030006 |   914704019 |   156212521 |    21135842 |   641187316 |    74596572 |   352473720 |  1603840709 |    77633068 |   271275136
    num cache misses                 |      134885 |       68045 |      102818 |     1278814 |       71196 |     8346829 |    17355380 |    27037267 |      101354 |      361744 |       51934 |       28344 |      238361 |    15138528 |      249347 |    15629473
    miss rate                        |       0.04% |       0.02% |       0.04% |       1.51% |       0.06% |       0.83% |       2.91% |       2.96% |       0.06% |       1.71% |       0.01% |       0.04% |       0.07% |       0.94% |       0.32% |       5.76%
    mpki                             |        0.04 |        0.02 |        0.04 |        2.64 |        0.06 |        1.01 |        4.08 |        4.33 |        0.06 |        1.45 |        0.01 |        0.04 |        0.05 |        1.55 |        0.28 |        7.96
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1397275401 |  1086134642 |  1094434163 |   225408672 |   408312387 |  3491641850 |  1662276986 |  2993925682 |   686714392 |    86633855 |  2046714608 |   250885633 |  2651204770 |  3187616871 |   239087946 |   762029487
    num cache misses                 |    44730886 |     3913980 |    16870954 |    12605975 |    14368921 |    16081612 |    20491164 |    98545418 |    17799222 |     7421468 |    54231759 |    19140128 |    24159790 |      123541 |    45025601 |    16401342
    miss rate                        |       3.20% |       0.36% |       1.54% |       5.59% |       3.52% |       0.46% |       1.23% |       3.29% |       2.59% |       8.57% |       2.65% |       7.63% |       0.91% |       0.00% |      18.83% |       2.15%
    mpki                             |       14.38 |        1.06 |        7.09 |       26.06 |       12.29 |        1.94 |        4.81 |       15.78 |       10.18 |       29.69 |        8.05 |       27.70 |        5.24 |        0.01 |       51.26 |        8.36
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45252841 |     4099019 |    18257702 |    16372552 |    16496701 |    24556895 |    38735900 |   125630909 |    17922352 |     7802712 |    54501985 |    21523140 |    24420348 |    15278980 |    45274956 |    32797728
    num cache misses                 |    24340144 |     3793550 |    14208714 |    11237256 |    10817096 |      905989 |    10237551 |     1433238 |    12185885 |     7395134 |     1412167 |    19168333 |    14848169 |      357555 |    27554858 |    14947704
    miss rate                        |      53.79% |      92.55% |      77.82% |      68.63% |      65.57% |       3.69% |      26.43% |       1.14% |      67.99% |      94.78% |       2.59% |      89.06% |      60.80% |       2.34% |      60.86% |      45.58%
    mpki                             |        7.83 |        1.03 |        5.97 |       23.23 |        9.25 |        0.11 |        2.40 |        0.23 |        6.97 |       29.58 |        0.21 |       27.74 |        3.22 |        0.04 |       31.37 |        7.62
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    24774033 |     3913352 |    15835113 |    13731623 |    12960342 |     1036935 |    11140130 |     1490941 |    12215752 |     7415496 |     1637650 |    21523001 |    14872018 |      374466 |    27554866 |    15716868
    num cache misses                 |     4954724 |     3783335 |     4121414 |     8488550 |    10314577 |      856264 |     2152925 |     1119137 |    12062461 |     7249164 |     1317835 |    19139109 |     7335354 |      357129 |    27060540 |     4373530
    miss rate                        |      20.00% |      96.68% |      26.03% |      61.82% |      79.59% |      82.58% |      19.33% |      75.06% |      98.75% |      97.76% |      80.47% |      88.92% |      49.32% |      95.37% |      98.21% |      27.83%
    mpki                             |        1.59 |        1.02 |        1.73 |       17.55 |        8.82 |        0.10 |        0.51 |        0.18 |        6.90 |       29.00 |        0.20 |       27.70 |        1.59 |        0.04 |       30.81 |        2.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   173073909 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
