                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1519259239 |   249999989 |   797424665 |  1233012693
  Cycles                             |  4161338660 |  4161335384 |  4161338402 |  4161338442
  IPC                                |        0.37 |        0.06 |        0.19 |        0.30
  Time (ns)                          |  1387112887 |  1387111795 |  1387112801 |  1387112814
Branch predictor stats               |             |             |             |            
  num correct                        |    92357328 |    43244780 |   109719892 |   187165256
  num incorrect                      |    55576683 |    11689069 |    15048051 |    40592154
  misprediction rate                 |      37.57% |      21.28% |      12.06% |      17.82%
  mpki                               |       36.58 |       46.76 |       18.87 |       32.92
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   181340619 |    23761816 |   139730571 |   170790523
    num misses                       |          10 |           3 |         100 |         283
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   698478624 |    88558906 |   371630617 |   478852876
    num misses                       |     4806288 |    21161278 |    14464057 |     2550640
    miss rate                        |       0.69% |      23.90% |       3.89% |       0.53%
    mpki                             |        3.16 |       84.65 |       18.14 |        2.07
  L2 TLB                             |             |             |             |            
    num accesses                     |     4806298 |    21161281 |    14464157 |     2550923
    num misses                       |     3820997 |    10899072 |     4346691 |      252379
    miss rate                        |      79.50% |      51.50% |      30.05% |       9.89%
    mpki                             |        2.52 |       43.60 |        5.45 |        0.20
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   181340619 |    23761816 |   139730571 |   170790523
    num cache misses                 |      145392 |      151169 |     2657172 |    11722563
    miss rate                        |       0.08% |       0.64% |       1.90% |       6.86%
    mpki                             |        0.10 |        0.60 |        3.33 |        9.51
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   698478624 |    88558906 |   371630617 |   478852876
    num cache misses                 |    10997677 |    28933312 |    21309847 |    11980343
    miss rate                        |       1.57% |      32.67% |       5.73% |       2.50%
    mpki                             |        7.24 |      115.73 |       26.72 |        9.72
  Cache L2                           |             |             |             |            
    num cache accesses               |    13337816 |    33380517 |    29704841 |    24905796
    num cache misses                 |    10432671 |    24080870 |    20198908 |    15035112
    miss rate                        |      78.22% |      72.14% |      68.00% |      60.37%
    mpki                             |        6.87 |       96.32 |       25.33 |       12.19
  Cache L3                           |             |             |             |            
    num cache accesses               |    12651391 |    28421576 |    25951423 |    16252534
    num cache misses                 |    10343369 |    23748157 |    19597678 |    14983304
    miss rate                        |      81.76% |      83.56% |      75.52% |      92.19%
    mpki                             |        6.81 |       94.99 |       24.58 |       12.15
DRAM summary                         |             |             |             |            
  num dram accesses                  |    92847517 |           0 |           0 |           0
  average dram access latency (ns)   |      137.02 |         inf |         inf |         inf
  average dram queueing delay        |       27.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      67.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
