                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  702788270 |  338848956 |  592107331 |  704478596 |  249999884 |  674628485 |  383015608 |  449718651
  Cycles                             |  450404250 |  450404608 |  450404250 |  450404250 |  450402614 |  450404270 |  450404253 |  450404330
  IPC                                |       1.56 |       0.75 |       1.31 |       1.56 |       0.56 |       1.50 |       0.85 |       1.00
  Time (ns)                          |  150134750 |  150134870 |  150134750 |  150134750 |  150134205 |  150134757 |  150134751 |  150134777
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   90296422 |    7584409 |   47676932 |   47082247 |   13325983 |   53578035 |     505037 |   67918596
  num incorrect                      |    9711937 |     133186 |    8005773 |    8007766 |     311809 |    4395576 |       8560 |    7576759
  misprediction rate                 |      9.71% |      1.73% |     14.38% |     14.54% |      2.29% |      7.58% |      1.67% |     10.04%
  mpki                               |      13.82 |       0.39 |      13.52 |      11.37 |       1.25 |       6.52 |       0.02 |      16.85
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  107412383 |   31066792 |   86791971 |   85392212 |   24892730 |   56279211 |   43855335 |   71892419
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2834
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  280668085 |  132884444 |  284003594 |  296535905 |   86640605 |  185922825 |  286575016 |  180461181
    num misses                       |      84649 |      62920 |    1588141 |    2040943 |     133111 |     919172 |   10526549 |     968161
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.69% |      0.15% |      0.49% |      3.67% |      0.54%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.90 |       0.53 |       1.36 |      27.48 |       2.15
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85166 |      62924 |    1588206 |    2040961 |     133158 |     919214 |   10526555 |     970995
    num misses                       |       2675 |      37670 |      10200 |      15554 |      40813 |     286852 |    7577713 |     142035
    miss rate                        |      3.14% |     59.87% |      0.64% |      0.76% |     30.65% |     31.21% |     71.99% |     14.63%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.43 |      19.78 |       0.32
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  107412383 |   31066792 |   86791971 |   85392212 |   24892730 |   56279211 |   43855335 |   71892419
    num cache misses                 |    2285025 |      36414 |    2890256 |     795498 |      25507 |     108190 |     203460 |    1329890
    miss rate                        |      2.13% |      0.12% |      3.33% |      0.93% |      0.10% |      0.19% |      0.46% |      1.85%
    mpki                             |       3.25 |       0.11 |       4.88 |       1.13 |       0.10 |       0.16 |       0.53 |       2.96
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  280668085 |  132884444 |  284003594 |  296535905 |   86640605 |  185922825 |  286575016 |  180461181
    num cache misses                 |    2823228 |    3202283 |    9670866 |    1525376 |    3054379 |    9978847 |    3174528 |    1629159
    miss rate                        |      1.01% |      2.41% |      3.41% |      0.51% |      3.53% |      5.37% |      1.11% |      0.90%
    mpki                             |       4.02 |       9.45 |      16.33 |       2.17 |      12.22 |      14.79 |       8.29 |       3.62
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5139293 |    3243932 |   12568976 |    2347863 |    3540519 |   10100687 |    3381827 |    3034008
    num cache misses                 |     387568 |    2455296 |    2063023 |     419019 |    2491860 |    9332668 |    2403741 |    1623847
    miss rate                        |      7.54% |     75.69% |     16.41% |     17.85% |     70.38% |     92.40% |     71.08% |     53.52%
    mpki                             |       0.55 |       7.25 |       3.48 |       0.59 |       9.97 |      13.83 |       6.28 |       3.61
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     418817 |    2462548 |    2072403 |     446892 |    2962439 |    9346402 |    2407625 |    1699220
    num cache misses                 |     296167 |    2379634 |     164699 |     218471 |    2221379 |     579534 |    2111932 |     623959
    miss rate                        |     70.72% |     96.63% |      7.95% |     48.89% |     74.98% |      6.20% |     87.72% |     36.72%
    mpki                             |       0.42 |       7.02 |       0.28 |       0.31 |       8.89 |       0.86 |       5.51 |       1.39
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11173247 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     147.72 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      37.71 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
