                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1567733336 |  6938445857 |   948541420 |  5427292405 |  3965824787 |  9766285941 |  2069465173 |  16019791362 |  6195744150 |  5019192224 |  4937713883 |  3293160841 |  1243671667 |   249999989 |  6706747426 |  11266218960
  Cycles                             |  8690702700 |  8690703162 |  8690703168 |  8690703037 |  8690703109 |  8690702692 |  8690703346 |   8690702704 |  8690703168 |  8690702632 |  8690702929 |  8690702700 |  8690702837 |  8690684787 |  8690702710 |   8690702707
  IPC                                |        0.18 |        0.80 |        0.11 |        0.62 |        0.46 |        1.12 |        0.24 |         1.84 |        0.71 |        0.58 |        0.57 |        0.38 |        0.14 |        0.03 |        0.77 |         1.30
  Time (ns)                          |  2896900900 |  2896901054 |  2896901056 |  2896901012 |  2896901036 |  2896900897 |  2896901115 |   2896900901 |  2896901056 |  2896900877 |  2896900976 |  2896900900 |  2896900946 |  2896894929 |  2896900903 |   2896900902
Branch predictor stats               |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num correct                        |    14232229 |   395868697 |   160406056 |   698597410 |     5161501 |   865776879 |   128078152 |   2956460072 |   333873232 |    93446922 |   537160557 |   502337098 |    98634227 |    43244780 |  1025500646 |    497466543
  num incorrect                      |       95336 |    66972325 |    14797686 |   163169575 |       87472 |   144412231 |     4310280 |    201685913 |   235351614 |    14254684 |    81825296 |   107185953 |     8063628 |    11689069 |   262709069 |     28240954
  misprediction rate                 |       0.67% |      14.47% |       8.45% |      18.93% |       1.67% |      14.30% |       3.26% |        6.39% |      41.35% |      13.24% |      13.22% |      17.59% |       7.56% |      21.28% |      20.39% |        5.37%
  mpki                               |        0.06 |        9.65 |       15.60 |       30.06 |        0.02 |       14.79 |        2.08 |        12.59 |       37.99 |        2.84 |       16.57 |       32.55 |        6.48 |       46.76 |       39.17 |         2.51
TLB Summary                          |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   138558238 |   779443312 |   110084648 |   761165348 |   454283288 |  1108980155 |   196554913 |   2626843466 |   504109415 |   477862891 |   581115285 |   453709332 |   104135985 |    23761816 |   872494649 |   1072887932
    num misses                       |           3 |          56 |          42 |         336 |           6 |        3299 |          22 |           39 |          52 |         138 |          10 |         596 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   427023660 |  3259235079 |   329914083 |  2121522451 |  2966584331 |  4083426310 |   684756180 |   5220821905 |  1826179040 |  2550261181 |  2214304225 |  1277262425 |   342319027 |    88558906 |  2257637558 |   3425161237
    num misses                       |      763274 |     2104234 |     5651803 |     3780358 |   106872779 |     2148731 |     5578751 |           23 |      109418 |     5651844 |    22377139 |     6788631 |     1675328 |    21159730 |     9990519 |      1100891
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.60% |       0.05% |       0.81% |        0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.96 |        0.70 |       26.95 |        0.22 |        2.70 |         0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.35 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      763277 |     2104290 |     5651845 |     3780694 |   106872785 |     2152030 |     5578773 |           62 |      109470 |     5651982 |    22377149 |     6789227 |     1675370 |    21159733 |     9990538 |      1100899
    num misses                       |      762703 |      331748 |     1530108 |      603086 |    76300309 |       67954 |      538765 |           62 |       97499 |       77817 |     1979725 |      662455 |      520384 |    10898331 |     2092239 |        27183
    miss rate                        |      99.92% |      15.77% |      27.07% |      15.95% |      71.39% |       3.16% |       9.66% |      100.00% |      89.06% |       1.38% |       8.85% |       9.76% |      31.06% |      51.51% |      20.94% |        2.47%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.24 |        0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   138558238 |   779443312 |   110084648 |   761165348 |   454283288 |  1108980155 |   196554913 |   2626843466 |   504109415 |   477862891 |   581115285 |   453709332 |   104135985 |    23761816 |   872494649 |   1072887932
    num cache misses                 |      218456 |     1272014 |       56260 |    21920477 |      406152 |    13413017 |      254432 |     24727879 |       98530 |      102225 |      104619 |    25739570 |      103525 |       55071 |     3102338 |        63501
    miss rate                        |       0.16% |       0.16% |       0.05% |       2.88% |       0.09% |       1.21% |       0.13% |        0.94% |       0.02% |       0.02% |       0.02% |       5.67% |       0.10% |       0.23% |       0.36% |        0.01%
    mpki                             |        0.14 |        0.18 |        0.06 |        4.04 |        0.10 |        1.37 |        0.12 |         1.54 |        0.02 |        0.02 |        0.02 |        7.82 |        0.08 |        0.22 |        0.46 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   427023660 |  3259235079 |   329914083 |  2121522451 |  2966584331 |  4083426310 |   684756180 |   5220821905 |  1826179040 |  2550261181 |  2214304225 |  1277262425 |   342319027 |    88558906 |  2257637558 |   3425161237
    num cache misses                 |    80526956 |    19539082 |    38491139 |    26096833 |    32399091 |    37494961 |    39538641 |       173166 |     6705782 |    39158904 |    71422745 |    29694550 |    18255885 |    28766386 |     8589191 |     90718429
    miss rate                        |      18.86% |       0.60% |      11.67% |       1.23% |       1.09% |       0.92% |       5.77% |        0.00% |       0.37% |       1.54% |       3.23% |       2.32% |       5.33% |      32.48% |       0.38% |        2.65%
    mpki                             |       51.37 |        2.82 |       40.58 |        4.81 |        8.17 |        3.84 |       19.11 |         0.01 |        1.08 |        7.80 |       14.46 |        9.02 |       14.68 |      115.07 |        1.28 |         8.05
