                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4937119419 |  3381188742 |  3202514622 |  4521929914 |   957092318 |  2520476106 |  4832778396 |   249999989
  Cycles                             |  4073169006 |  4073169006 |  4073168948 |  4073169000 |  4073169069 |  4073169001 |  4073168863 |  4073165437
  IPC                                |        1.21 |        0.83 |        0.79 |        1.11 |        0.23 |        0.62 |        1.19 |        0.06
  Time (ns)                          |  1357723002 |  1357723002 |  1357722983 |  1357723000 |  1357723023 |  1357723001 |  1357722955 |  1357721813
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   436706132 |   366598831 |   412099776 |   257484758 |   161920145 |   153228326 |   222554526 |    43244780
  num incorrect                      |    72838345 |    55866661 |    96313745 |    43524063 |    14943360 |    92205605 |     1851851 |    11689069
  misprediction rate                 |      14.29% |      13.22% |      18.94% |      14.46% |       8.45% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.75 |       16.52 |       30.07 |        9.63 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   560319486 |   397968988 |   449146162 |   507549234 |   111029008 |   300864650 |   369735261 |    23761816
    num misses                       |        1711 |          10 |         238 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2065128795 |  1519032158 |  1252239163 |  2125470794 |   332603294 |  1158750924 |  2780919684 |    88558906
    num misses                       |     1093145 |    15371165 |     2222417 |     1373503 |     5685158 |     7974804 |      374712 |    21160452
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.55 |        0.69 |        0.30 |        5.94 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1094856 |    15371175 |     2222655 |     1373559 |     5685200 |     7974814 |      374755 |    21160455
    num misses                       |       34605 |     1367186 |      355497 |      216712 |     1539505 |     6340670 |      107814 |    10898409
    miss rate                        |       3.16% |       8.89% |      15.99% |      15.78% |      27.08% |      79.51% |      28.77% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.52 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   560319486 |   397968988 |   449146162 |   507549234 |   111029008 |   300864650 |   369735261 |    23761816
    num cache misses                 |     6922493 |       72946 |    13049361 |      841924 |       56703 |       67162 |      180488 |       54897
    miss rate                        |       1.24% |       0.02% |       2.91% |       0.17% |       0.05% |       0.02% |       0.05% |       0.23%
    mpki                             |        1.40 |        0.02 |        4.07 |        0.19 |        0.06 |        0.03 |        0.04 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2065128795 |  1519032158 |  1252239163 |  2125470794 |   332603294 |  1158750924 |  2780919684 |    88558906
    num cache misses                 |    19037643 |    48645610 |    15470811 |    12770108 |    38796904 |    17846303 |    25151828 |    28759875
    miss rate                        |       0.92% |       3.20% |       1.24% |       0.60% |      11.66% |       1.54% |       0.90% |      32.48%
    mpki                             |        3.86 |       14.39 |        4.83 |        2.82 |       40.54 |        7.08 |        5.20 |      115.04
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26140036 |    49227858 |    29609443 |    13646985 |    42562341 |    19428732 |    25404737 |    32462829
    num cache misses                 |     3404919 |    19163992 |     5432599 |     7221949 |    28858161 |    11971004 |    14037905 |    20298663
    miss rate                        |      13.03% |      38.93% |      18.35% |      52.92% |      67.80% |      61.61% |      55.26% |      62.53%
    mpki                             |        0.69 |        5.67 |        1.70 |        1.60 |       30.15 |        4.75 |        2.90 |       81.19
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3621174 |    19821946 |     6558586 |     7296927 |    32576660 |    14018297 |    14127851 |    24018568
    num cache misses                 |     3037629 |     8387252 |     4084947 |     6789174 |    20842893 |     5227611 |    11938164 |    16734778
    miss rate                        |      83.89% |      42.31% |      62.28% |      93.04% |      63.98% |      37.29% |      84.50% |      69.67%
    mpki                             |        0.62 |        2.48 |        1.28 |        1.50 |       21.78 |        2.07 |        2.47 |       66.94
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   114415732 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      175.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       65.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
