                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  510309165 |  345075619 |  509874845 |  546636829 |  249999885 |  920110203 |  379763050 |  363752737
  Cycles                             |  502833714 |  502833657 |  502834229 |  502833642 |  502831219 |  502833688 |  502833795 |  502833717
  IPC                                |       1.01 |       0.69 |       1.01 |       1.09 |       0.50 |       1.83 |       0.76 |       0.72
  Time (ns)                          |  167611238 |  167611219 |  167611410 |  167611214 |  167610406 |  167611229 |  167611265 |  167611239
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   67736276 |    7629179 |   40993896 |   36166008 |   13325983 |   73006495 |     489197 |   54851006
  num incorrect                      |    6797212 |     133932 |    6890460 |    6250955 |     311809 |    5986693 |       8292 |    6139904
  misprediction rate                 |      9.12% |      1.73% |     14.39% |     14.74% |      2.29% |      7.58% |      1.67% |     10.07%
  mpki                               |      13.32 |       0.39 |      13.51 |      11.44 |       1.25 |       6.51 |       0.02 |      16.88
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   76364785 |   31604763 |   74687490 |   66226687 |   24892730 |   76790002 |   43516310 |   58240550
    num misses                       |        404 |          4 |         65 |         18 |         47 |         42 |          6 |       2506
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  199190280 |  135975732 |  244426910 |  230198889 |   86640600 |  253328939 |  284026576 |  146773951
    num misses                       |      70657 |      63824 |    1365191 |    1621986 |     133286 |    1249436 |   10248763 |     841657
    miss rate                        |      0.04% |      0.05% |      0.56% |      0.70% |      0.15% |      0.49% |      3.61% |      0.57%
    mpki                             |       0.14 |       0.18 |       2.68 |       2.97 |       0.53 |       1.36 |      26.99 |       2.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      71061 |      63828 |    1365256 |    1622004 |     133333 |    1249478 |   10248769 |     844163
    num misses                       |       2111 |      38607 |       8822 |      12578 |      40813 |     389472 |    7373979 |     124866
    miss rate                        |      2.97% |     60.49% |      0.65% |      0.78% |     30.61% |     31.17% |     71.95% |     14.79%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.42 |      19.42 |       0.34
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   76364785 |   31604763 |   74687490 |   66226687 |   24892730 |   76790002 |   43516310 |   58240550
    num cache misses                 |    1823750 |      44308 |    2592885 |     819918 |      30296 |     147774 |     256757 |    1214905
    miss rate                        |      2.39% |      0.14% |      3.47% |      1.24% |      0.12% |      0.19% |      0.59% |      2.09%
    mpki                             |       3.57 |       0.13 |       5.09 |       1.50 |       0.12 |       0.16 |       0.68 |       3.34
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  199190280 |  135975732 |  244426910 |  230198889 |   86640600 |  253328939 |  284026576 |  146773951
    num cache misses                 |    2920450 |    3288855 |    8385543 |    1536035 |    3084509 |   13601279 |    3146326 |    1504013
    miss rate                        |      1.47% |      2.42% |      3.43% |      0.67% |      3.56% |      5.37% |      1.11% |      1.02%
    mpki                             |       5.72 |       9.53 |      16.45 |       2.81 |      12.34 |      14.78 |       8.28 |       4.13
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4824250 |    3353628 |   11003305 |    2438654 |    3601520 |   13758134 |    3414727 |    2833713
    num cache misses                 |     818149 |    2611957 |    2258467 |     974491 |    2633215 |   12737220 |    2557828 |    1660285
    miss rate                        |     16.96% |     77.88% |     20.53% |     39.96% |     73.11% |     92.58% |     74.91% |     58.59%
    mpki                             |       1.60 |       7.57 |       4.43 |       1.78 |      10.53 |      13.84 |       6.74 |       4.56
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     898609 |    2639836 |    2287332 |    1059939 |    3140606 |   12746376 |    2569502 |    1775737
    num cache misses                 |     740166 |    2539514 |     501126 |     706414 |    2443028 |     349899 |    2301090 |     922831
    miss rate                        |     82.37% |     96.20% |     21.91% |     66.65% |     77.79% |      2.75% |     89.55% |     51.97%
    mpki                             |       1.45 |       7.36 |       0.98 |       1.29 |       9.77 |       0.38 |       6.06 |       2.54
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   13551972 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     157.89 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      47.89 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     80.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
