                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1581065429 |   249999980 |   501355589 |   268499144
  Cycles                             |  1081318576 |  1081316070 |  1081319192 |  1081319065
  IPC                                |        1.46 |        0.23 |        0.46 |        0.25
  Time (ns)                          |   360439526 |   360438690 |   360439731 |   360439689
Branch predictor stats               |             |             |             |            
  num correct                        |    89971598 |    42338506 |    30480902 |    43887046
  num incorrect                      |    15283765 |     3913322 |    18342139 |     2585493
  misprediction rate                 |      14.52% |       8.46% |      37.57% |       5.56%
  mpki                               |        9.67 |       15.65 |       36.59 |        9.63
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   177943933 |    28960848 |    59850451 |    45218777
    num misses                       |          56 |          42 |          10 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   743348402 |    86565665 |   230481407 |    80698308
    num misses                       |      478669 |     1461543 |     1586909 |       95017
    miss rate                        |       0.06% |       1.69% |       0.69% |       0.12%
    mpki                             |        0.30 |        5.85 |        3.17 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      478725 |     1461585 |     1586919 |       95021
    num misses                       |       75424 |      397285 |     1261973 |       95021
    miss rate                        |      15.76% |      27.18% |      79.52% |     100.00%
    mpki                             |        0.05 |        1.59 |        2.52 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   177943933 |    28960848 |    59850451 |    45218777
    num cache misses                 |      300785 |       24757 |       18928 |        5719
    miss rate                        |       0.17% |       0.09% |       0.03% |       0.01%
    mpki                             |        0.19 |        0.10 |        0.04 |        0.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   743348402 |    86565665 |   230481407 |    80698308
    num cache misses                 |     4550273 |    10162043 |     3592126 |     6084953
    miss rate                        |       0.61% |      11.74% |       1.56% |       7.54%
    mpki                             |        2.88 |       40.65 |        7.16 |       22.66
  Cache L2                           |             |             |             |            
    num cache accesses               |     4858020 |    11757714 |     4177065 |     8128719
    num cache misses                 |     2720831 |     8450436 |     2898746 |     6090672
    miss rate                        |      56.01% |      71.87% |      69.40% |      74.93%
    mpki                             |        1.72 |       33.80 |        5.78 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     2738273 |    10022775 |     3519257 |     8128719
    num cache misses                 |     1152123 |     7223306 |     2338869 |     6044280
    miss rate                        |      42.07% |      72.07% |      66.46% |      74.36%
    mpki                             |        0.73 |       28.89 |        4.67 |       22.51
DRAM summary                         |             |             |             |            
  num dram accesses                  |    22959617 |           0 |           0 |           0
  average dram access latency (ns)   |      130.20 |         inf |         inf |         inf
  average dram queueing delay        |       20.19 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      63.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
