                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  269246235 |  308355057 |  249999876 |  425694386
  Cycles                             |  496354510 |  496354592 |  496352863 |  496354522
  IPC                                |       0.54 |       0.62 |       0.50 |       0.86
  Time (ns)                          |  165451504 |  165451531 |  165450955 |  165451508
Branch predictor stats               |            |            |            |           
  num correct                        |   14988219 |   46531528 |    8515508 |     552756
  num incorrect                      |     349901 |   10260763 |    3973583 |       9368
  misprediction rate                 |      2.28% |     18.07% |     31.82% |      1.67%
  mpki                               |       1.30 |      33.28 |      15.89 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27310810 |   42927693 |   19582128 |   48766803
    num misses                       |         47 |        140 |          3 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93581652 |  120094394 |  107816592 |  318422512
    num misses                       |     153866 |     647666 |     111296 |   11517794
    miss rate                        |      0.16% |      0.54% |      0.10% |      3.62%
    mpki                             |       0.57 |       2.10 |       0.45 |      27.06
  L2 TLB                             |            |            |            |           
    num accesses                     |     153913 |     647806 |     111299 |   11517800
    num misses                       |      47439 |      55662 |      76686 |    8274064
    miss rate                        |     30.82% |      8.59% |     68.90% |     71.84%
    mpki                             |       0.18 |       0.18 |       0.31 |      19.44
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27310810 |   42927693 |   19582128 |   48766803
    num cache misses                 |       8668 |    2544218 |       7527 |      48307
    miss rate                        |      0.03% |      5.93% |      0.04% |      0.10%
    mpki                             |       0.03 |       8.25 |       0.03 |       0.11
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93581652 |  120094394 |  107816592 |  318422512
    num cache misses                 |    3383509 |    2403218 |    5518438 |    3474679
    miss rate                        |      3.62% |      2.00% |      5.12% |      1.09%
    mpki                             |      12.57 |       7.79 |      22.07 |       8.16
  Cache L2                           |            |            |            |           
    num cache accesses               |    3890861 |    5077042 |    5923868 |    3525817
    num cache misses                 |    2569036 |    1799292 |    4917425 |    2346645
    miss rate                        |     66.03% |     35.44% |     83.01% |     66.56%
    mpki                             |       9.54 |       5.84 |      19.67 |       5.51
  Cache L3                           |            |            |            |           
    num cache accesses               |    3086610 |    1929776 |    5315328 |    2349518
    num cache misses                 |    2538224 |     752441 |    4907804 |    2293710
    miss rate                        |     82.23% |     38.99% |     92.33% |     97.62%
    mpki                             |       9.43 |       2.44 |      19.63 |       5.39
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12935333 |          0 |          0 |          0
  average dram access latency (ns)   |     147.15 |        inf |        inf |        inf
  average dram queueing delay        |      37.14 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     78.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
