                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  277526584 |  344962126 |  517806701 |  613205044 |  378621587 |  261685795 |  650838141 |  249999909
  Cycles                             |  368400900 |  368400902 |  368400878 |  368400905 |  368400911 |  368400911 |  368400900 |  368398507
  IPC                                |       0.75 |       0.94 |       1.41 |       1.66 |       1.03 |       0.71 |       1.77 |       0.68
  Time (ns)                          |  122800300 |  122800301 |  122800293 |  122800302 |  122800304 |  122800304 |  122800300 |  122799503
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   16860813 |   52630417 |   41631601 |   35300523 |   16920316 |   39837565 |   43593602 |   13325983
  num incorrect                      |   10146756 |   13633240 |    6998961 |    6028752 |   15690523 |    8554116 |    7393976 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.59% |     48.11% |     17.68% |     14.50% |      2.29%
  mpki                               |      36.56 |      39.52 |      13.52 |       9.83 |      41.44 |      32.69 |      11.36 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33101612 |   44939049 |   75853181 |   69523162 |   28570825 |   36122532 |   78842457 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  127686317 |  115932713 |  248213375 |  287246399 |  108170160 |  101582464 |  273868160 |   86640595
    num misses                       |     875702 |     515778 |    1387822 |     184079 |       4854 |     541770 |    1888176 |     132979
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.53% |      0.69% |      0.15%
    mpki                             |       3.16 |       1.50 |       2.68 |       0.30 |       0.01 |       2.07 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     875712 |     515797 |    1387887 |     184135 |       4906 |     541910 |    1888194 |     133026
    num misses                       |     695242 |     107446 |       8923 |      28900 |       4288 |      51890 |      14161 |      40810
    miss rate                        |     79.39% |     20.83% |      0.64% |     15.70% |     87.40% |      9.58% |      0.75% |     30.68%
    mpki                             |       2.51 |       0.31 |       0.02 |       0.05 |       0.01 |       0.20 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33101612 |   44939049 |   75853181 |   69523162 |   28570825 |   36122532 |   78842457 |   24892730
    num cache misses                 |       7884 |     162734 |    2239533 |     108825 |       3657 |    2059105 |     637392 |       8073
    miss rate                        |      0.02% |      0.36% |      2.95% |      0.16% |      0.01% |      5.70% |      0.81% |      0.03%
    mpki                             |       0.03 |       0.47 |       4.33 |       0.18 |       0.01 |       7.87 |       0.98 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  127686317 |  115932713 |  248213375 |  287246399 |  108170160 |  101582464 |  273868160 |   86640595
    num cache misses                 |    1979811 |     452021 |    8203803 |    1698540 |     280526 |    2304309 |    1288556 |    3027763
    miss rate                        |      1.55% |      0.39% |      3.31% |      0.59% |      0.26% |      2.27% |      0.47% |      3.49%
    mpki                             |       7.13 |       1.31 |      15.84 |       2.77 |       0.74 |       8.81 |       1.98 |      12.11
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2143481 |     714150 |   10445725 |    1808575 |     289636 |    4462043 |    1937613 |    3428953
    num cache misses                 |    1290847 |     193080 |      94422 |     916567 |     267696 |    1665935 |      55378 |    2225625
    miss rate                        |     60.22% |     27.04% |      0.90% |     50.68% |     92.42% |     37.34% |      2.86% |     64.91%
    mpki                             |       4.65 |       0.56 |       0.18 |       1.49 |       0.71 |       6.37 |       0.09 |       8.90
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1499685 |     294366 |      97119 |     919945 |     273469 |    1765168 |      67176 |    2633405
    num cache misses                 |     476938 |     180932 |      91939 |     200226 |     267486 |     578708 |      53959 |    2048795
    miss rate                        |     31.80% |     61.46% |     94.67% |     21.76% |     97.81% |     32.78% |     80.32% |     77.80%
    mpki                             |       1.72 |       0.52 |       0.18 |       0.33 |       0.71 |       2.21 |       0.08 |       8.20
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5650582 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     118.87 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       8.86 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     46.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
