                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  518353491 |  1501223773 |  249999898 |  769187456 |  1187347018 |  1167487128 |  424242188 |  257685139
  Cycles                             |  911608605 |   911608552 |  911605598 |  911608682 |   911608585 |   911608560 |  911608787 |  911608915
  IPC                                |       0.57 |        1.65 |       0.27 |       0.84 |        1.30 |        1.28 |       0.47 |       0.28
  Time (ns)                          |  303869535 |   303869517 |  303868533 |  303869561 |   303869528 |   303869520 |  303869596 |  303869638
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   78939754 |   100014869 |    4856955 |   15058103 |   104424523 |    53752353 |   22632489 |   20443667
  num incorrect                      |   16925265 |    17169798 |    6669357 |    2284405 |    17422252 |      445203 |     529309 |    1667646
  misprediction rate                 |     17.66% |      14.65% |     57.86% |     13.17% |      14.30% |       0.82% |      2.29% |      7.54%
  mpki                               |      32.65 |       11.44 |      26.68 |       2.97 |       14.67 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   71537459 |   182168466 |   27532058 |   73516022 |   134512816 |    89310742 |   42760482 |   21634228
    num misses                       |        178 |          18 |         14 |         70 |         481 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  201214859 |   633053084 |   93614435 |  390515616 |   497265079 |   671813103 |  149887594 |   71045701
    num misses                       |    1074192 |     4502281 |     661938 |     873783 |      267038 |       90161 |     228625 |     345054
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.22% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.07 |        3.00 |       2.65 |       1.14 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1074370 |     4502299 |     661952 |     873853 |      267519 |       90204 |     228672 |     345096
    num misses                       |     103114 |       34543 |     661946 |      12254 |        8590 |       26888 |      72571 |     107153
    miss rate                        |      9.60% |       0.77% |    100.00% |      1.40% |       3.21% |      29.81% |     31.74% |     31.05%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   71537459 |   182168466 |   27532058 |   73516022 |   134512816 |    89310742 |   42760482 |   21634228
    num cache misses                 |    4108709 |     1537287 |       9586 |      38424 |     1697679 |       58938 |      26585 |      29239
    miss rate                        |      5.74% |       0.84% |      0.03% |      0.05% |       1.26% |       0.07% |      0.06% |      0.14%
    mpki                             |       7.93 |        1.02 |       0.04 |       0.05 |        1.43 |        0.05 |       0.06 |       0.11
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  201214859 |   633053084 |   93614435 |  390515616 |   497265079 |   671813103 |  149887594 |   71045701
    num cache misses                 |    4607027 |     2952133 |    7293867 |    6102760 |     4482835 |     6127111 |    5291238 |    3771197
    miss rate                        |      2.29% |       0.47% |      7.79% |      1.56% |       0.90% |       0.91% |      3.53% |      5.31%
    mpki                             |       8.89 |        1.97 |      29.18 |       7.93 |        3.78 |        5.25 |      12.47 |      14.63
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8920454 |     4520303 |    8248307 |    6321336 |     6208047 |     6196627 |    6018476 |    3831947
    num cache misses                 |    4264658 |      230736 |    7303397 |    1555861 |     1117229 |     3794480 |    4006899 |    3280912
    miss rate                        |     47.81% |       5.10% |     88.54% |     24.61% |      18.00% |      61.23% |     66.58% |     85.62%
    mpki                             |       8.23 |        0.15 |      29.21 |       2.02 |        0.94 |        3.25 |       9.44 |      12.73
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4470210 |      262418 |    8248251 |    1736555 |     1148184 |     3805978 |    4739234 |    3312515
    num cache misses                 |    1221461 |      222720 |    7292584 |     790848 |      449111 |     2298263 |    3786900 |    3042187
    miss rate                        |     27.32% |      84.87% |     88.41% |     45.54% |      39.11% |      60.39% |     79.91% |     91.84%
    mpki                             |       2.36 |        0.15 |      29.17 |       1.03 |        0.38 |        1.97 |       8.93 |      11.81
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   27059552 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     182.80 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      72.79 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     89.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
