                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   268242757 |  3081421535 |  2035104711 |   868514667 |  3312584573 |  1856007599 |  2058783636 |  2014432635 |  1163111767 |   249999886 |   968237136 |   443946989 |  4035301893 |   600359885 |   355642475 |  4734039932
  Cycles                             |  2573738400 |  2573738400 |  2573738884 |  2573738400 |  2573738427 |  2573738411 |  2573739341 |  2573738404 |  2573738400 |  2573734397 |  2573741583 |  2573739285 |  2573738967 |  2573738847 |  2573739168 |  2573738410
  IPC                                |        0.10 |        1.20 |        0.79 |        0.34 |        1.29 |        0.72 |        0.80 |        0.78 |        0.45 |        0.10 |        0.38 |        0.17 |        1.57 |        0.23 |        0.14 |        1.84
  Time (ns)                          |   857912800 |   857912800 |   857912961 |   857912800 |   857912809 |   857912804 |   857913114 |   857912801 |   857912800 |   857911466 |   857913861 |   857913095 |   857912989 |   857912949 |   857913056 |   857912803
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    45867011 |   247865687 |   115629744 |    19365553 |   145768106 |   239141431 |    94802774 |   307835522 |    70680114 |    34399075 |   146230702 |     4006145 |   268537975 |    32217944 |    28169642 |   873669424
  num incorrect                      |     4101455 |    41645732 |    19573622 |      343151 |     8281132 |    55870311 |      787773 |    78978615 |    42533323 |     4720676 |    32284894 |       26782 |    46149297 |      753941 |     2308408 |    59600620
  misprediction rate                 |       8.21% |      14.38% |      14.48% |       1.74% |       5.38% |      18.94% |       0.82% |      20.42% |      37.57% |      12.07% |      18.09% |       0.66% |      14.67% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.29 |       13.52 |        9.62 |        0.40 |        2.50 |       30.10 |        0.38 |       39.21 |       36.57 |       18.88 |       33.34 |        0.06 |       11.44 |        1.26 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31236785 |   451458800 |   228213714 |    78305660 |   315874335 |   260234659 |   157501791 |   262098862 |   138754099 |    43801034 |   134842207 |    39235161 |   489567858 |    60747741 |    30166647 |   776263317
    num misses                       |          42 |          65 |          56 |           4 |           8 |         179 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    92780009 |  1477618674 |   957196385 |   343841304 |  1009034271 |   724781663 |  1184696573 |   678054917 |   534883428 |   116504258 |   376097789 |   120592445 |  1701333181 |   210065637 |    97962325 |  1542814672
    num misses                       |     1546359 |     8244075 |      617908 |      172777 |      318981 |     1290115 |      159068 |     3005615 |     3664181 |     4543193 |     2004937 |      214128 |    12080747 |      327092 |      479123 |          23
