                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  253941436 |  349834261 |  249999907 |  351077027
  Cycles                             |  243248512 |  243248601 |  243245419 |  243248665
  IPC                                |       1.04 |       1.44 |       1.03 |       1.44
  Time (ns)                          |   81082838 |   81082867 |   81081807 |   81082889
Branch predictor stats               |            |            |            |           
  num correct                        |   13776446 |   31629542 |    4611008 |   28270987
  num incorrect                      |    9607726 |    5372467 |     704186 |    4737922
  misprediction rate                 |     41.09% |     14.52% |     13.25% |     14.35%
  mpki                               |      37.83 |      15.36 |       2.82 |      13.50
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20747214 |   39877074 |   23785065 |   51455475
    num misses                       |         52 |        206 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   74970096 |  146392290 |  127043714 |  168335397
    num misses                       |       4540 |      75571 |     281110 |     943257
    miss rate                        |      0.01% |      0.05% |      0.22% |      0.56%
    mpki                             |       0.02 |       0.22 |       1.12 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |       4592 |      75777 |     281172 |     943322
    num misses                       |       4189 |       2492 |       4008 |       6024
    miss rate                        |     91.22% |      3.29% |      1.43% |      0.64%
    mpki                             |       0.02 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20747214 |   39877074 |   23785065 |   51455475
    num cache misses                 |       2293 |     501418 |      11230 |    1500683
    miss rate                        |      0.01% |      1.26% |      0.05% |      2.92%
    mpki                             |       0.01 |       1.43 |       0.04 |       4.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   74970096 |  146392290 |  127043714 |  168335397
    num cache misses                 |     269056 |    1095963 |    1936861 |    5616123
    miss rate                        |      0.36% |      0.75% |      1.52% |      3.34%
    mpki                             |       1.06 |       3.13 |       7.75 |      16.00
  Cache L2                           |            |            |            |           
    num cache accesses               |     274491 |    1601775 |    1977832 |    7118801
    num cache misses                 |     261352 |     261899 |     447790 |      56487
    miss rate                        |     95.21% |     16.35% |     22.64% |      0.79%
    mpki                             |       1.03 |       0.75 |       1.79 |       0.16
  Cache L3                           |            |            |            |           
    num cache accesses               |     264553 |     266416 |     477615 |      58956
    num cache misses                 |     260612 |      62330 |     211555 |      43438
    miss rate                        |     98.51% |     23.40% |     44.29% |     73.68%
    mpki                             |       1.03 |       0.18 |       0.85 |       0.12
DRAM summary                         |            |            |            |           
  num dram accesses                  |     868000 |          0 |          0 |          0
  average dram access latency (ns)   |     113.62 |        inf |        inf |        inf
  average dram queueing delay        |       3.61 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     10.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
