                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   986165829 |  1223728292 |   826273797 |   249999981
  Cycles                             |  2538853490 |  2538853500 |  2538853921 |  2538850897
  IPC                                |        0.39 |        0.48 |        0.33 |        0.10
  Time (ns)                          |   846284497 |   846284500 |   846284640 |   846283632
Branch predictor stats               |             |             |             |            
  num correct                        |    32992282 |   185187031 |     7495685 |    58565837
  num incorrect                      |    15459805 |    40563273 |       50196 |     6500447
  misprediction rate                 |      31.91% |      17.97% |       0.67% |       9.99%
  mpki                               |       15.68 |       33.15 |        0.06 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    77800777 |   170020386 |    73026928 |    21135842
    num misses                       |           3 |         281 |           3 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   428045689 |   475647695 |   224988898 |    86633855
    num misses                       |      442976 |     2535498 |      401842 |     1331676
    miss rate                        |       0.10% |       0.53% |       0.18% |       1.54%
    mpki                             |        0.45 |        2.07 |        0.49 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      442979 |     2535779 |      401845 |     1349117
    num misses                       |      301625 |      247938 |      401542 |     1140458
    miss rate                        |      68.09% |       9.78% |      99.92% |      84.53%
    mpki                             |        0.31 |        0.20 |        0.49 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    77800777 |   170020386 |    73026928 |    21135842
    num cache misses                 |       29813 |     9884848 |      115139 |      347398
    miss rate                        |       0.04% |       5.81% |       0.16% |       1.64%
    mpki                             |        0.03 |        8.08 |        0.14 |        1.39
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   428045689 |   475647695 |   224988898 |    86633855
    num cache misses                 |    21768269 |    10044052 |    42394521 |     7411534
    miss rate                        |       5.09% |       2.11% |      18.84% |       8.56%
    mpki                             |       22.07 |        8.21 |       51.31 |       29.65
  Cache L2                           |             |             |             |            
    num cache accesses               |    23330890 |    20533987 |    42509671 |     7779770
    num cache misses                 |    19343196 |     7687518 |    25819063 |     7344089
    miss rate                        |      82.91% |      37.44% |      60.74% |      94.40%
    mpki                             |       19.61 |        6.28 |       31.25 |       29.38
  Cache L3                           |             |             |             |            
    num cache accesses               |    20876004 |     8296629 |    25819074 |     7365939
    num cache misses                 |    19306284 |     3577206 |    25690223 |     7315328
    miss rate                        |      92.48% |      43.12% |      99.50% |      99.31%
    mpki                             |       19.58 |        2.92 |       31.09 |       29.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |    78082505 |           0 |           0 |           0
  average dram access latency (ns)   |      195.16 |         inf |         inf |         inf
  average dram queueing delay        |       85.15 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
