                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999898 |  698435727 |  377017831 |  1023399569
  Cycles                             |  686280250 |  686282631 |  686282897 |   686282408
  IPC                                |       0.36 |       1.02 |       0.55 |        1.49
  Time (ns)                          |  228760084 |  228760877 |  228760966 |   228760803
Branch predictor stats               |            |            |            |            
  num correct                        |    4856955 |   33624474 |   22885507 |    82289651
  num incorrect                      |    6669357 |   28236445 |   13771973 |    13830259
  misprediction rate                 |     57.86% |     45.65% |     37.57% |      14.39%
  mpki                               |      26.68 |      40.43 |      36.53 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   27532058 |   53091455 |   44929179 |   149918421
    num misses                       |         14 |         52 |         10 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   93614435 |  200589765 |  173629397 |   490624035
    num misses                       |     661938 |      10886 |    1173311 |     2740216
    miss rate                        |      0.71% |      0.01% |      0.68% |       0.56%
    mpki                             |       2.65 |       0.02 |       3.11 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     661952 |      10938 |    1173321 |     2740281
    num misses                       |     661946 |       9635 |     930449 |       17551
    miss rate                        |    100.00% |     88.09% |     79.30% |       0.64%
    mpki                             |       2.65 |       0.01 |       2.47 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   27532058 |   53091455 |   44929179 |   149918421
    num cache misses                 |       5702 |       4869 |      13370 |     4394620
    miss rate                        |      0.02% |      0.01% |      0.03% |       2.93%
    mpki                             |       0.02 |       0.01 |       0.04 |        4.29
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   93614435 |  200589765 |  173629397 |   490624035
    num cache misses                 |    7293428 |     635625 |    2722482 |    16169067
    miss rate                        |      7.79% |      0.32% |      1.57% |       3.30%
    mpki                             |      29.17 |       0.91 |       7.22 |       15.80
  Cache L2                           |            |            |            |            
    num cache accesses               |    8244031 |     645586 |    3110475 |    20565069
    num cache misses                 |    7299071 |     611937 |    2008040 |       36841
    miss rate                        |     88.54% |     94.79% |     64.56% |       0.18%
    mpki                             |      29.20 |       0.88 |       5.33 |        0.04
  Cache L3                           |            |            |            |            
    num cache accesses               |    8243972 |     617136 |    2443609 |       38445
    num cache misses                 |    7292766 |     606388 |    1302414 |       35032
    miss rate                        |     88.46% |     98.26% |     53.30% |      91.12%
    mpki                             |      29.17 |       0.87 |       3.45 |        0.03
DRAM summary                         |            |            |            |            
  num dram accesses                  |   13509457 |          0 |          0 |           0
  average dram access latency (ns)   |     131.08 |        inf |        inf |         inf
  average dram queueing delay        |      21.07 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     59.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
