                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   422950305 |   830348437 |   652685795
  Cycles                             |  2950351134 |  2950353910 |  2950353641 |  2950353900
  IPC                                |        0.08 |        0.14 |        0.28 |        0.22
  Time (ns)                          |   983450378 |   983451304 |   983451214 |   983451300
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    69934595 |     7532065 |    12279235
  num incorrect                      |     6500447 |     4400563 |       50440 |    17050322
  misprediction rate                 |       9.99% |       5.92% |       0.67% |      58.13%
  mpki                               |       26.00 |       10.40 |        0.06 |       26.12
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    70984287 |    73386961 |    71251708
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   128862850 |   226090230 |   239821859
    num misses                       |     1331682 |      153553 |      403774 |     1685452
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.70%
    mpki                             |        5.33 |        0.36 |        0.49 |        2.58
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349123 |      153557 |      403777 |     1685466
    num misses                       |     1140468 |      153557 |      403472 |     1685447
    miss rate                        |      84.53% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.36 |        0.49 |        2.58
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    70984287 |    73386961 |    71251708
    num cache misses                 |      403188 |       11836 |      570220 |       53994
    miss rate                        |       1.91% |       0.02% |       0.78% |       0.08%
    mpki                             |        1.61 |        0.03 |        0.69 |        0.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   128862850 |   226090230 |   239821859
    num cache misses                 |     7452314 |     9830021 |    42655571 |    18435238
    miss rate                        |       8.60% |       7.63% |      18.87% |       7.69%
    mpki                             |       29.81 |       23.24 |       51.37 |       28.25
  Cache L2                           |             |             |             |            
    num cache accesses               |     7875747 |    13175493 |    43225802 |    20844128
    num cache misses                 |     7527193 |     9841857 |    28091542 |    18489232
    miss rate                        |      95.57% |      74.70% |      64.99% |      88.70%
    mpki                             |       30.11 |       23.27 |       33.83 |       28.33
  Cache L3                           |             |             |             |            
    num cache accesses               |     7548032 |    13175493 |    28091553 |    20844128
    num cache misses                 |     7294321 |     9824057 |    25813784 |    18432560
    miss rate                        |      96.64% |      74.56% |      91.89% |      88.43%
    mpki                             |       29.18 |       23.23 |       31.09 |       28.24
DRAM summary                         |             |             |             |            
  num dram accesses                  |    91947369 |           0 |           0 |           0
  average dram access latency (ns)   |      229.47 |         inf |         inf |         inf
  average dram queueing delay        |      119.46 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
