                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1609677694 |  6888553850 |   996487047 |  4952739194 |  4028354788 |  9598101528 |  2092703818 |  16302079945 |  6252138252 |  4805804262 |  4859270090 |  3340543811 |  1260747888 |   249999989 |  6745898624 |  11451803617
  Cycles                             |  8844501408 |  8844500919 |  8844501326 |  8844501030 |  8844500728 |  8844501007 |  8844500952 |   8844501000 |  8844501000 |  8844500981 |  8844501299 |  8844501439 |  8844500856 |  8844473566 |  8844500803 |   8844500906
  IPC                                |        0.18 |        0.78 |        0.11 |        0.56 |        0.46 |        1.09 |        0.24 |         1.84 |        0.71 |        0.54 |        0.55 |        0.38 |        0.14 |        0.03 |        0.76 |         1.29
  Time (ns)                          |  2948167136 |  2948166973 |  2948167109 |  2948167010 |  2948166909 |  2948167002 |  2948166984 |   2948167000 |  2948167000 |  2948166994 |  2948167100 |  2948167146 |  2948166952 |  2948157856 |  2948166934 |   2948166969
Branch predictor stats               |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num correct                        |    14607552 |   393412374 |   168959744 |   637648424 |     5252764 |   851155332 |   129464656 |   3008556994 |   342009387 |    90881772 |   526659019 |   509205633 |    99979042 |    43244780 |  1031423457 |    505485094
  num incorrect                      |       97836 |    66530232 |    15576001 |   148875596 |       89018 |   142049956 |     4336252 |    205239927 |   235463258 |    13811110 |    80300930 |   108911171 |     8170070 |    11689069 |   264244654 |     28693802
  misprediction rate                 |       0.67% |      14.46% |       8.44% |      18.93% |       1.67% |      14.30% |       3.24% |        6.39% |      40.77% |      13.19% |      13.23% |      17.62% |       7.55% |      21.28% |      20.39% |        5.37%
  mpki                               |        0.06 |        9.66 |       15.63 |       30.06 |        0.02 |       14.80 |        2.07 |        12.59 |       37.66 |        2.87 |       16.53 |       32.60 |        6.48 |       46.76 |       39.17 |         2.51
TLB Summary                          |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   142265061 |   774250781 |   115548569 |   694588468 |   461417500 |  1090063854 |   198834199 |   2673130823 |   512654071 |   458003745 |   572130699 |   460439966 |   105599031 |    23761816 |   877586198 |   1090741679
