                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1353157200 |  1343311965 |  249999973 |  915157643
  Cycles                             |   960237430 |   960237489 |  960235299 |  960237458
  IPC                                |        1.41 |        1.40 |       0.26 |       0.95
  Time (ns)                          |   320079144 |   320079163 |  320078433 |  320079153
Branch predictor stats               |             |             |            |           
  num correct                        |   120495253 |   108077169 |   40600608 |    1191613
  num incorrect                      |    20206320 |    18152489 |    2521753 |      20194
  misprediction rate                 |      14.36% |      14.38% |      5.85% |      1.67%
  mpki                               |       14.93 |       13.51 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   153815389 |   196824786 |   41868591 |  104829298
    num misses                       |         534 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   565937328 |   644155765 |   75636447 |  684577233
    num misses                       |      297931 |     3596179 |      88470 |   24751912
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.62%
    mpki                             |        0.22 |        2.68 |       0.35 |      27.05
  L2 TLB                             |             |             |            |           
    num accesses                     |      298465 |     3596244 |      88474 |   24751918
    num misses                       |        9486 |       22986 |      88474 |   17748237
    miss rate                        |       3.18% |       0.64% |    100.00% |     71.70%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.39
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   153815389 |   196824786 |   41868591 |  104829298
    num cache misses                 |     2129224 |     6533527 |       7090 |     442589
    miss rate                        |       1.38% |       3.32% |      0.02% |      0.42%
    mpki                             |        1.57 |        4.86 |       0.03 |       0.48
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   565937328 |   644155765 |   75636447 |  684577233
    num cache misses                 |     5037376 |    21779674 |    5663673 |    7532222
    miss rate                        |       0.89% |       3.38% |      7.49% |      1.10%
    mpki                             |        3.72 |       16.21 |      22.65 |       8.23
  Cache L2                           |             |             |            |           
    num cache accesses               |     7186904 |    28323989 |    7690457 |    7975175
    num cache misses                 |     2860915 |     4489110 |    5670763 |    5585637
    miss rate                        |      39.81% |      15.85% |     73.74% |     70.04%
    mpki                             |        2.11 |        3.34 |      22.68 |       6.10
  Cache L3                           |             |             |            |           
    num cache accesses               |     2881671 |     4502325 |    7690457 |    5586115
    num cache misses                 |      401589 |      230476 |    5660106 |    4820490
    miss rate                        |      13.94% |       5.12% |     73.60% |     86.29%
    mpki                             |        0.30 |        0.17 |      22.64 |       5.27
DRAM summary                         |             |             |            |           
  num dram accesses                  |    14714564 |           0 |          0 |          0
  average dram access latency (ns)   |      127.23 |         inf |        inf |        inf
  average dram queueing delay        |       17.22 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      46.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
