                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3019336036 |  3637654100 |  2307766762 |   464082716 |  1129690309 |  8579725921 |  4395614592 |  6950894326 |  1740432959 |   249999981 |  6849488917 |   664401755 |  4391494016 |  9521926882 |   901684365 |  1963204363
  Cycles                             |  5284851360 |  5284851373 |  5284851368 |  5284851369 |  5284851914 |  5284851361 |  5284851360 |  5284851360 |  5284851370 |  5284848970 |  5284851360 |  5284852306 |  5284851360 |  5284851368 |  5284852179 |  5284853232
  IPC                                |        0.57 |        0.69 |        0.44 |        0.09 |        0.21 |        1.62 |        0.83 |        1.32 |        0.33 |        0.05 |        1.30 |        0.13 |        0.83 |        1.80 |        0.17 |        0.37
  Time (ns)                          |  1761617120 |  1761617124 |  1761617123 |  1761617123 |  1761617305 |  1761617120 |  1761617120 |  1761617120 |  1761617123 |  1761616323 |  1761617120 |  1761617435 |  1761617120 |  1761617123 |  1761617393 |  1761617744
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   326302049 |   194963103 |   140284383 |    63813569 |    60838713 |   571534612 |   566003200 |   558926638 |    40107708 |    58565837 |   301662809 |    12410285 |   202226859 |  1757276809 |     8170355 |   298045241
  num incorrect                      |    49646208 |   138519609 |    84416763 |     8775283 |     1423094 |    98136179 |   132139735 |    93889232 |      715357 |     6500447 |    17133026 |    17260005 |     1681611 |   119879499 |       54694 |    64614353
  misprediction rate                 |      13.21% |      41.54% |      37.57% |      12.09% |       2.29% |      14.65% |      18.93% |      14.38% |       1.75% |       9.99% |       5.37% |      58.17% |       0.82% |       6.39% |       0.66% |      17.82%
  mpki                               |       16.44 |       38.08 |       36.58 |       18.91 |        1.26 |       11.44 |       30.06 |       13.51 |        0.41 |       26.00 |        2.50 |       25.98 |        0.38 |       12.59 |        0.06 |       32.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   355215515 |   295646217 |   275457137 |    81287663 |   113300277 |  1041041566 |   616416225 |  1018208965 |   155574497 |    21135842 |   652922837 |    72273904 |   335968356 |  1561357644 |    79691234 |   271432861
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         289 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1356663709 |  1071547868 |  1061147496 |   216261249 |   393433477 |  3617798445 |  1717684933 |  3332497868 |   683886601 |    86633855 |  2085416504 |   243202968 |  2527004055 |  3103182258 |   245393205 |   762272355
    num misses                       |    13927665 |       63471 |     7294520 |     8417609 |      607095 |    25720552 |     3065123 |    18593177 |      365164 |     1331691 |      661244 |     1699478 |      340246 |          23 |      437716 |     4050026
    miss rate                        |       1.03% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.61 |        0.02 |        3.16 |       18.14 |        0.54 |        3.00 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.56 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13927675 |       63523 |     7294530 |     8417701 |      607142 |    25720570 |     3065412 |    18593242 |      365168 |     1349132 |      661252 |     1699492 |      340289 |          62 |      437719 |     4050420
    num misses                       |     1229217 |       56600 |     5800051 |     2511716 |      188243 |      196520 |      488669 |      118105 |      190125 |     1140466 |       16504 |     1699473 |       98385 |          62 |      437389 |      378132
    miss rate                        |       8.83% |      89.10% |      79.51% |      29.84% |      31.00% |       0.76% |      15.94% |       0.64% |      52.07% |      84.53% |       2.50% |     100.00% |      28.91% |     100.00% |      99.92% |       9.34%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   355215515 |   295646217 |   275457137 |    81287663 |   113300277 |  1041041566 |   616416225 |  1018208965 |   155574497 |    21135842 |   652922837 |    72273904 |   335968356 |  1561357644 |    79691234 |   271432861
    num cache misses                 |      258650 |       77652 |      151585 |     1760270 |      111156 |     8968731 |    19111264 |    33687326 |      223819 |      402828 |      109243 |       54166 |      302415 |    14753347 |      619091 |    15868320
