                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999939 |  284344311 |  364653827 |  260561657
  Cycles                             |  254861961 |  254864675 |  254864440 |  254864400
  IPC                                |       0.98 |       1.12 |       1.43 |       1.02
  Time (ns)                          |   84953987 |   84954892 |   84954813 |   84954800
Branch predictor stats               |            |            |            |           
  num correct                        |     325726 |   42632755 |   29371316 |    5387122
  num incorrect                      |       5522 |    4893681 |    4913975 |     814149
  misprediction rate                 |      1.67% |     10.30% |     14.33% |     13.13%
  mpki                               |       0.02 |      17.21 |      13.48 |       3.12
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28636353 |   45674881 |   53446383 |   25011893
    num misses                       |          6 |       2084 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  187012795 |  115526876 |  174814954 |  132133267
    num misses                       |    6744730 |     710557 |     981297 |     300079
    miss rate                        |      3.61% |      0.62% |      0.56% |      0.23%
    mpki                             |      26.98 |       2.50 |       2.69 |       1.15
  L2 TLB                             |            |            |            |           
    num accesses                     |    6744736 |     712641 |     981362 |     300141
    num misses                       |    4831314 |     104314 |       6144 |       4359
    miss rate                        |     71.63% |     14.64% |      0.63% |      1.45%
    mpki                             |      19.33 |       0.37 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28636353 |   45674881 |   53446383 |   25011893
    num cache misses                 |     120595 |     963300 |    1773661 |      47945
    miss rate                        |      0.42% |      2.11% |      3.32% |      0.19%
    mpki                             |       0.48 |       3.39 |       4.86 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  187012795 |  115526876 |  174814954 |  132133267
    num cache misses                 |    2059236 |    1188653 |    5945703 |    2113606
    miss rate                        |      1.10% |      1.03% |      3.40% |      1.60%
    mpki                             |       8.24 |       4.18 |      16.31 |       8.11
  Cache L2                           |            |            |            |           
    num cache accesses               |    2179907 |    2191729 |    7721388 |    2190493
    num cache misses                 |    1523633 |    1176429 |    1197010 |    1101325
    miss rate                        |     69.89% |     53.68% |     15.50% |     50.28%
    mpki                             |       6.09 |       4.14 |       3.28 |       4.23
  Cache L3                           |            |            |            |           
    num cache accesses               |    1523709 |    1216366 |    1199494 |    1130305
    num cache misses                 |    1262368 |     361799 |      46460 |     198638
    miss rate                        |     82.85% |     29.74% |      3.87% |     17.57%
    mpki                             |       5.05 |       1.27 |       0.13 |       0.76
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2382299 |          0 |          0 |          0
  average dram access latency (ns)   |     121.22 |        inf |        inf |        inf
  average dram queueing delay        |      11.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
