                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1535336359 |  4819124256 |   249999909 |  1323800216
  Cycles                             |  2868780607 |  2868780474 |  2868777602 |  2868780495
  IPC                                |        0.54 |        1.68 |        0.09 |        0.46
  Time (ns)                          |   956260202 |   956260158 |   956259201 |   956260165
Branch predictor stats               |             |             |             |            
  num correct                        |    82967347 |   642062577 |     2271023 |   199253063
  num incorrect                      |    58203534 |    64766278 |       15217 |    22462741
  misprediction rate                 |      41.23% |       9.16% |       0.67% |      10.13%
  mpki                               |       37.91 |       13.44 |        0.06 |       16.97
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   125228749 |   721995220 |    22095385 |   212105611
    num misses                       |          52 |        3189 |           3 |        8297
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   452938406 |  1879885169 |    68115827 |   534794699
    num misses                       |       27193 |      594412 |      121838 |     3075708
    miss rate                        |       0.01% |       0.03% |       0.18% |       0.58%
    mpki                             |        0.02 |        0.12 |        0.49 |        2.32
  L2 TLB                             |             |             |             |            
    num accesses                     |       27245 |      597601 |      121841 |     3084005
    num misses                       |       24364 |       17331 |      121749 |      443079
    miss rate                        |      89.43% |       2.90% |      99.92% |      14.37%
    mpki                             |        0.02 |        0.00 |        0.49 |        0.33
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   125228749 |   721995220 |    22095385 |   212105611
    num cache misses                 |       33254 |    14726238 |      147108 |     3817184
    miss rate                        |       0.03% |       2.04% |       0.67% |       1.80%
    mpki                             |        0.02 |        3.06 |        0.59 |        2.88
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   452938406 |  1879885169 |    68115827 |   534794699
    num cache misses                 |     1641734 |    25755776 |    12877555 |     4975639
    miss rate                        |       0.36% |       1.37% |      18.91% |       0.93%
    mpki                             |        1.07 |        5.34 |       51.51 |        3.76
  Cache L2                           |             |             |             |            
    num cache accesses               |     1709065 |    40509071 |    13029595 |     8970159
    num cache misses                 |     1616267 |     1765133 |     8965755 |     2940023
    miss rate                        |      94.57% |       4.36% |      68.81% |      32.78%
    mpki                             |        1.05 |        0.37 |       35.86 |        2.22
  Cache L3                           |             |             |             |            
    num cache accesses               |     1650861 |     1792347 |     8970687 |     3118716
    num cache misses                 |     1614529 |      252519 |     8886232 |     1534864
    miss rate                        |      97.80% |      14.09% |      99.06% |      49.21%
    mpki                             |        1.05 |        0.05 |       35.54 |        1.16
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20762759 |           0 |           0 |           0
  average dram access latency (ns)   |      663.64 |         inf |         inf |         inf
  average dram queueing delay        |      523.60 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      86.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
