                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  422153641 |  517891983 |  249999979 |  392426907
  Cycles                             |  262514046 |  262513968 |  262509110 |  262513786
  IPC                                |       1.61 |       1.97 |       0.95 |       1.49
  Time (ns)                          |   87504682 |   87504656 |   87503037 |   87504595
Branch predictor stats               |            |            |            |           
  num correct                        |   17962032 |   95578323 |   38222132 |   35152286
  num incorrect                      |    1039121 |    6520837 |    9793313 |    5974013
  misprediction rate                 |      5.47% |      6.39% |     20.40% |     14.53%
  mpki                               |       2.46 |      12.59 |      39.17 |      15.22
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   40718777 |   84922744 |   32523298 |   44576292
    num misses                       |          8 |         39 |         19 |        226
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  130950429 |  168785375 |   84159510 |  164418123
    num misses                       |      38234 |         23 |     372572 |      90461
    miss rate                        |      0.03% |      0.00% |      0.44% |      0.06%
    mpki                             |       0.09 |       0.00 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      38242 |         62 |     372591 |      90687
    num misses                       |       1135 |         62 |      78120 |       2880
    miss rate                        |      2.97% |    100.00% |     20.97% |      3.18%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   40718777 |   84922744 |   32523298 |   44576292
    num cache misses                 |       5488 |     789606 |     179100 |     628625
    miss rate                        |      0.01% |      0.93% |      0.55% |      1.41%
    mpki                             |       0.01 |       1.52 |       0.72 |       1.60
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  130950429 |  168785375 |   84159510 |  164418123
    num cache misses                 |    3548746 |        650 |     362586 |    1279308
    miss rate                        |      2.71% |      0.00% |      0.43% |      0.78%
    mpki                             |       8.41 |       0.00 |       1.45 |       3.26
  Cache L2                           |            |            |            |           
    num cache accesses               |    3565110 |     790322 |     609733 |    1908808
    num cache misses                 |      95933 |       1748 |     258155 |     723408
    miss rate                        |      2.69% |      0.22% |     42.34% |     37.90%
    mpki                             |       0.23 |       0.00 |       1.03 |       1.84
  Cache L3                           |            |            |            |           
    num cache accesses               |     106859 |       1814 |     327377 |     724287
    num cache misses                 |      47524 |       1686 |     123150 |      20389
    miss rate                        |     44.47% |     92.94% |     37.62% |      2.82%
    mpki                             |       0.11 |       0.00 |       0.49 |       0.05
DRAM summary                         |            |            |            |           
  num dram accesses                  |     275479 |          0 |          0 |          0
  average dram access latency (ns)   |     110.47 |        inf |        inf |        inf
  average dram queueing delay        |       0.46 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
