                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4146859835 |  6177273282 |  2521166170 |  4424415276 |   964898843 |  1632010989 |  8582970113 |   249999989
  Cycles                             |  5088604200 |  5088604021 |  5088604200 |  5088603982 |  5088604628 |  5088604409 |  5088604143 |  5088600326
  IPC                                |        0.81 |        1.21 |        0.50 |        0.87 |        0.19 |        0.32 |        1.69 |        0.05
  Time (ns)                          |  1696201400 |  1696201340 |  1696201400 |  1696201327 |  1696201543 |  1696201470 |  1696201381 |  1696200109
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   367666168 |   671232721 |   324782230 |   252531384 |   163203110 |    99183938 |   395255271 |    43244780
  num incorrect                      |    61417175 |   102257661 |    75814289 |    42760807 |    15077230 |    59685037 |     3289275 |    11689069
  misprediction rate                 |      14.31% |      13.22% |      18.93% |      14.48% |       8.46% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.81 |       16.55 |       30.07 |        9.66 |       15.63 |       36.57 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   470898386 |   727397984 |   353541524 |   497128378 |   111823295 |   194740808 |   656643337 |    23761816
    num misses                       |        1456 |          10 |         208 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1734353055 |  2772774308 |   984528611 |  2078086680 |   335002504 |   750539041 |  4938903487 |    88558906
    num misses                       |      917736 |    27942084 |     1769775 |     1335294 |     5717831 |     5145380 |      666316 |    21161469
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.90%
    mpki                             |        0.22 |        4.52 |        0.70 |        0.30 |        5.93 |        3.15 |        0.08 |       84.65
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      919192 |    27942094 |     1769983 |     1335350 |     5717873 |     5145390 |      666359 |    21161472
    num misses                       |       28940 |     2473086 |      282103 |      211210 |     1549239 |     4088858 |      190934 |    10899013
    miss rate                        |       3.15% |       8.85% |      15.94% |      15.82% |      27.09% |      79.47% |      28.65% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.60
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   470898386 |   727397984 |   353541524 |   497128378 |   111823295 |   194740808 |   656643337 |    23761816
    num cache misses                 |     7464906 |      198677 |    11906270 |     1865472 |      109482 |      425545 |      325279 |      208921
    miss rate                        |       1.59% |       0.03% |       3.37% |       0.38% |       0.10% |       0.22% |       0.05% |       0.88%
    mpki                             |        1.80 |        0.03 |        4.72 |        0.42 |        0.11 |        0.26 |        0.04 |        0.84
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1734353055 |  2772774308 |   984528611 |  2078086680 |   335002504 |   750539041 |  4938903487 |    88558906
    num cache misses                 |    17444362 |    89374073 |    13719497 |    13873105 |    39454192 |    12373334 |    44932568 |    29129757
    miss rate                        |       1.01% |       3.22% |       1.39% |       0.67% |      11.78% |       1.65% |       0.91% |      32.89%
    mpki                             |        4.21 |       14.47 |        5.44 |        3.14 |       40.89 |        7.58 |        5.24 |      116.52
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    25528024 |    90416900 |    27077165 |    15981288 |    45585502 |    15030695 |    45300168 |    33752532
    num cache misses                 |     8986913 |    35536094 |    10160695 |    11799991 |    32222204 |    11613130 |    24947945 |    24960015
    miss rate                        |      35.20% |      39.30% |      37.52% |      73.84% |      70.69% |      77.26% |      55.07% |      73.95%
    mpki                             |        2.17 |        5.75 |        4.03 |        2.67 |       33.39 |        7.12 |        2.91 |       99.84
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     9743175 |    36405309 |    11641939 |    12054909 |    38249891 |    13915046 |    24992652 |    29413223
    num cache misses                 |     8685976 |     4293357 |     9378400 |    11207363 |    29043578 |    11108441 |     6268309 |    24814340
    miss rate                        |      89.15% |      11.79% |      80.56% |      92.97% |      75.93% |      79.83% |      25.08% |      84.36%
    mpki                             |        2.09 |        0.70 |        3.72 |        2.53 |       30.10 |        6.81 |        0.73 |       99.26
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   142452384 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      167.21 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       57.20 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
