                                     | Core 0     | Core 1      | Core 2      | Core 3    
  Instructions                       |  249999973 |  1454202182 |  1112696051 |  711761535
  Cycles                             |  925548451 |   925550206 |   925550220 |  925550496
  IPC                                |       0.27 |        1.57 |        1.20 |       0.77
  Time (ns)                          |  308516150 |   308516735 |   308516740 |  308516832
Branch predictor stats               |            |             |             |           
  num correct                        |   40600608 |    63946563 |   167798020 |  106964649
  num incorrect                      |    2521753 |     3629140 |    18836601 |   23965882
  misprediction rate                 |      5.85% |       5.37% |      10.09% |     18.30%
  mpki                               |      10.09 |        2.50 |       16.93 |      33.67
TLB Summary                          |            |             |             |           
  I-TLB                              |            |             |             |           
    num accesses                     |   41868591 |   138748454 |   178148298 |   99061744
    num misses                       |          4 |           8 |        6850 |        204
    miss rate                        |      0.00% |       0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |        0.01 |       0.00
  D-TLB                              |            |             |             |           
    num accesses                     |   75636447 |   443141385 |   448421636 |  277162519
    num misses                       |      88470 |      140667 |     2522319 |    1472252
    miss rate                        |      0.12% |       0.03% |       0.56% |      0.53%
    mpki                             |       0.35 |        0.10 |        2.27 |       2.07
  L2 TLB                             |            |             |             |           
    num accesses                     |      88474 |      140675 |     2529169 |    1472456
    num misses                       |      88474 |        3664 |      364203 |     120238
    miss rate                        |    100.00% |       2.60% |      14.40% |      8.17%
    mpki                             |       0.35 |        0.00 |        0.33 |       0.17
Cache Summary                        |            |             |             |           
  Cache L1-I                         |            |             |             |           
    num cache accesses               |   41868591 |   138748454 |   178148298 |   99061744
    num cache misses                 |       7171 |       37579 |     3412344 |    5957570
    miss rate                        |      0.02% |       0.03% |       1.92% |      6.01%
    mpki                             |       0.03 |        0.03 |        3.07 |       8.37
  Cache L1-D                         |            |             |             |           
    num cache accesses               |   75636447 |   443141385 |   448421636 |  277162519
    num cache misses                 |    5664311 |    11793903 |     4222353 |    5134121
    miss rate                        |      7.49% |       2.66% |       0.94% |      1.85%
    mpki                             |      22.66 |        8.11 |        3.79 |       7.21
  Cache L2                           |            |             |             |           
    num cache accesses               |    7690834 |    11881260 |     7758657 |   11325274
    num cache misses                 |    5671482 |      425488 |     4121122 |    4949294
    miss rate                        |     73.74% |       3.58% |      53.12% |     43.70%
    mpki                             |      22.69 |        0.29 |        3.70 |       6.95
  Cache L3                           |            |             |             |           
    num cache accesses               |    7690834 |      476551 |     4245535 |    5183187
    num cache misses                 |    5660851 |      280958 |     1150694 |    1247373
    miss rate                        |     73.61% |      58.96% |      27.10% |     24.07%
    mpki                             |      22.64 |        0.19 |        1.03 |       1.75
DRAM summary                         |            |             |             |           
  num dram accesses                  |   10979863 |           0 |           0 |          0
  average dram access latency (ns)   |     114.91 |         inf |         inf |        inf
  average dram queueing delay        |       4.90 |        0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     35.00% |       0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |             |             |           
  num loads from dram                |          0 |           0 |           0 |          0
  num loads from dram cache          |          0 |           0 |           0 |          0
  num loads from remote cache        |          0 |           0 |           0 |          0
