                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  306692959 |  551614053 |  249999969 |  504177968
  Cycles                             |  552892200 |  552892200 |  552889972 |  552892073
  IPC                                |       0.55 |       1.00 |       0.45 |       0.91
  Time (ns)                          |  184297400 |  184297400 |  184296657 |  184297358
Branch predictor stats               |            |            |            |           
  num correct                        |   45979212 |   31013385 |   32217105 |   23222795
  num incorrect                      |    5250485 |    5221696 |    7507996 |     193963
  misprediction rate                 |     10.25% |     14.41% |     18.90% |      0.83%
  mpki                               |      17.12 |       9.47 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   49258346 |   61561698 |   35058549 |   38578989
    num misses                       |       2505 |         56 |        106 |         43
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  125406477 |  260409379 |   97606891 |  290101621
    num misses                       |     831580 |     169390 |     176258 |      39167
    miss rate                        |      0.66% |      0.07% |      0.18% |      0.01%
    mpki                             |       2.71 |       0.31 |       0.71 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     834085 |     169446 |     176364 |      39210
    num misses                       |     123629 |      26788 |      28108 |      11460
    miss rate                        |     14.82% |     15.81% |     15.94% |     29.23%
    mpki                             |       0.40 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   49258346 |   61561698 |   35058549 |   38578989
    num cache misses                 |    1254576 |     234527 |    1294492 |      31832
    miss rate                        |      2.55% |      0.38% |      3.69% |      0.08%
    mpki                             |       4.09 |       0.43 |       5.18 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  125406477 |  260409379 |   97606891 |  290101621
    num cache misses                 |    1516938 |    1723132 |    1438519 |    3283668
    miss rate                        |      1.21% |      0.66% |      1.47% |      1.13%
    mpki                             |       4.95 |       3.12 |       5.75 |       6.51
  Cache L2                           |            |            |            |           
    num cache accesses               |    2938868 |    1979113 |    2915337 |    3355828
    num cache misses                 |    1544065 |    1475379 |    1503307 |    2470696
    miss rate                        |     52.54% |     74.55% |     51.57% |     73.62%
    mpki                             |       5.03 |       2.67 |       6.01 |       4.90
  Cache L3                           |            |            |            |           
    num cache accesses               |    1712849 |    1498203 |    1688854 |    2512754
    num cache misses                 |    1492138 |    1463181 |    1480874 |    2453427
    miss rate                        |     87.11% |     97.66% |     87.69% |     97.64%
    mpki                             |       4.87 |       2.65 |       5.92 |       4.87
DRAM summary                         |            |            |            |           
  num dram accesses                  |    9844421 |          0 |          0 |          0
  average dram access latency (ns)   |     117.92 |        inf |        inf |        inf
  average dram queueing delay        |       7.91 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     53.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
