                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3016187465 |   895624382 |  6098244339 |  3179107990 |  3597780363 |   487194963 |  2203865723 |   249999989
  Cycles                             |  3195610475 |  3195610551 |  3195610347 |  3195610507 |  3195610722 |  3195611134 |  3195610540 |  3195606200
  IPC                                |        0.94 |        0.28 |        1.91 |        0.99 |        1.13 |        0.15 |        0.69 |        0.08
  Time (ns)                          |  1065203492 |  1065203517 |  1065203449 |  1065203502 |  1065203574 |  1065203711 |  1065203513 |  1065202067
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   460973964 |   123087922 |  1125434560 |   168641048 |   542556651 |   114135437 |   334808090 |    43244780
  num incorrect                      |   118229461 |    16923151 |    76776254 |   121723585 |    60973875 |    12672837 |    72429594 |    11689069
  misprediction rate                 |      20.41% |      12.09% |       6.39% |      41.92% |      10.10% |       9.99% |      17.79% |      21.28%
  mpki                               |       39.20 |       18.90 |       12.59 |       38.29 |       16.95 |       26.01 |       32.86 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   392421387 |   156888571 |   999960401 |   257236308 |   576117282 |    41192657 |   304407861 |    23761816
    num misses                       |          19 |         107 |          39 |          52 |       21330 |       33860 |         430 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1015269333 |   417333946 |  1987412230 |   934740958 |  1449520950 |   168821824 |   855587930 |    88558906
    num misses                       |     4498709 |    16245481 |          23 |       54453 |     8122836 |     2596200 |     4537998 |    21160166
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.14 |        0.00 |        0.02 |        2.26 |        5.33 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4498728 |    16245588 |          62 |       54505 |     8144166 |     2630060 |     4538428 |    21160169
    num misses                       |      941698 |     4856095 |          62 |       48552 |     1161724 |     2223898 |      420857 |    10898312
    miss rate                        |      20.93% |      29.89% |     100.00% |      89.08% |      14.26% |      84.56% |       9.27% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.56 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   392421387 |   156888571 |   999960401 |   257236308 |   576117282 |    41192657 |   304407861 |    23761816
    num cache misses                 |     1541134 |     2353446 |     9493568 |       72085 |    10028917 |      704821 |    17532339 |      105570
    miss rate                        |       0.39% |       1.50% |       0.95% |       0.03% |       1.74% |       1.71% |       5.76% |       0.44%
    mpki                             |        0.51 |        2.63 |        1.56 |        0.02 |        2.79 |        1.45 |        7.96 |        0.42
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1015269333 |   417333946 |  1987412230 |   934740958 |  1449520950 |   168821824 |   855587930 |    88558906
    num cache misses                 |     3927362 |    23257056 |       98847 |     3387459 |    13048940 |    14467909 |    18616279 |    28746884
    miss rate                        |       0.39% |       5.57% |       0.00% |       0.36% |       0.90% |       8.57% |       2.18% |      32.46%
    mpki                             |        1.30 |       25.97 |        0.02 |        1.07 |        3.63 |       29.70 |        8.45 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6321018 |    29620164 |     9606894 |     3580380 |    23533351 |    15206929 |    36961759 |    32466183
    num cache misses                 |     1795867 |    20727592 |      300478 |     3292546 |     7147493 |    14421431 |    17011221 |    22296360
    miss rate                        |      28.41% |      69.98% |       3.13% |      91.96% |      30.37% |      94.83% |      46.02% |      68.68%
    mpki                             |        0.60 |       23.14 |        0.05 |        1.04 |        1.99 |       29.60 |        7.72 |       89.19
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2666631 |    24747341 |      314957 |     3416022 |     7606568 |    14457177 |    17827441 |    25957014
    num cache misses                 |     1483704 |    13785711 |      300441 |     3283843 |     4135085 |    13688640 |     4748579 |    16012327
    miss rate                        |      55.64% |      55.71% |      95.39% |      96.13% |      54.36% |      94.68% |      26.64% |      61.69%
    mpki                             |        0.49 |       15.39 |        0.05 |        1.03 |        1.15 |       28.10 |        2.15 |       64.05
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    73165906 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.74 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.73 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
