                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  11959963802 |  1851030353 |   249999989 |  2377636708 |   873440297 |  8839814068 |  5782528201 |  10684753121
  Cycles                             |   6748028952 |  6748028952 |  6748027556 |  6748029034 |  6748029046 |  6748029454 |  6748029186 |   6748028952
  IPC                                |         1.77 |        0.27 |        0.04 |        0.35 |        0.13 |        1.31 |        0.86 |         1.58
  Time (ns)                          |   2249342984 |  2249342984 |  2249342519 |  2249343012 |  2249343016 |  2249343152 |  2249343062 |   2249342984
Branch predictor stats               |              |             |             |             |             |             |             |             
  num correct                        |    681726043 |    16801102 |    43244780 |   127385168 |   120052491 |   407078979 |   871954594 |    712214124
  num incorrect                      |    115344624 |      112538 |    11689069 |     2980103 |    16499588 |     3387207 |    98077889 |    122140933
  misprediction rate                 |       14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.11% |       14.64%
  mpki                               |         9.64 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.96 |        11.43
TLB Summary                          |              |             |             |             |             |             |             |             
  I-TLB                              |              |             |             |             |             |             |             |             
    num accesses                     |   1343040617 |   163596168 |    23761816 |   237586989 |   153027926 |   676288621 |   925942286 |   1296467068
    num misses                       |           56 |           3 |           3 |          47 |         105 |          43 |       33884 |           18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |              |             |             |             |             |             |             |             
    num accesses                     |   5619832146 |   504148107 |    88558906 |   825837228 |   406986309 |  5086708473 |  2329486927 |   4505136833
    num misses                       |      3625955 |      900951 |    21160347 |     1272217 |    15832117 |      685712 |    13024313 |     31966205
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.54 |       18.13 |        0.08 |        2.25 |         2.99
  L2 TLB                             |              |             |             |             |             |             |             |             
    num accesses                     |      3626011 |      900954 |    21160350 |     1272264 |    15832222 |      685755 |    13058197 |     31966223
    num misses                       |       571839 |      900272 |    10898828 |      391831 |     4747359 |      196569 |     1856728 |       244053
    miss rate                        |       15.77% |      99.92% |      51.51% |      30.80% |      29.99% |      28.66% |      14.22% |        0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |              |             |             |             |             |             |             |             
  Cache L1-I                         |              |             |             |             |             |             |             |             
    num cache accesses               |   1343040617 |   163596168 |    23761816 |   237586989 |   153027926 |   676288621 |   925942286 |   1296467068
    num cache misses                 |      3909204 |     1301906 |      208085 |      246416 |     3519128 |      610649 |    17642690 |     11525871
    miss rate                        |        0.29% |       0.80% |       0.88% |       0.10% |       2.30% |       0.09% |       1.91% |        0.89%
    mpki                             |         0.33 |        0.70 |        0.83 |        0.10 |        4.03 |        0.07 |        3.05 |         1.08
  Cache L1-D                         |              |             |             |             |             |             |             |             
    num cache accesses               |   5619832146 |   504148107 |    88558906 |   825837228 |   406986309 |  5086708473 |  2329486927 |   4505136833
    num cache misses                 |     34469783 |    95183845 |    28838769 |    29254479 |    23394915 |    47816264 |    21879281 |     21996351
    miss rate                        |        0.61% |      18.88% |      32.56% |       3.54% |       5.75% |       0.94% |       0.94% |        0.49%
    mpki                             |         2.88 |       51.42 |      115.36 |       12.30 |       26.78 |        5.41 |        3.78 |         2.06
  Cache L2                           |              |             |             |             |             |             |             |             
    num cache accesses               |     38382027 |    96489166 |    33011776 |    33816879 |    32409465 |    48448098 |    40329305 |     33764851
    num cache misses                 |     26943844 |    62750184 |    24734471 |    24016545 |    23186442 |    33473261 |    21269778 |      4658283
    miss rate                        |       70.20% |      65.03% |      74.93% |      71.02% |      71.54% |      69.09% |      52.74% |       13.80%
    mpki                             |         2.25 |       33.90 |       98.94 |       10.10 |       26.55 |        3.79 |        3.68 |         0.44
  Cache L3                           |              |             |             |             |             |             |             |             
    num cache accesses               |     26947149 |    62753599 |    28726303 |    28462725 |    28692446 |    33495919 |    22080821 |      4909080
    num cache misses                 |       515251 |    57643046 |    20750030 |    21346294 |    18326198 |     9343015 |     6803369 |      1770632
    miss rate                        |        1.91% |      91.86% |      72.23% |      75.00% |      63.87% |      27.89% |      30.81% |       36.07%
    mpki                             |         0.04 |       31.14 |       83.00 |        8.98 |       20.98 |        1.06 |        1.18 |         0.17
DRAM summary                         |              |             |             |             |             |             |             |             
  num dram accesses                  |    211775639 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |       233.47 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |       123.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |       94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |              |             |             |             |             |             |             |             
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
