                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1123952376 |  10618300032 |   417012997 |  8291076174 |   449770392 |  8502907672 |  3753849400 |   671116610 |   821664425 |  1690864354 |  1043569166 |  3872428422 |   249999981 |   658808444 |  9805559763 |  7503572205
  Cycles                             |  5725627396 |   5725626687 |  5725627560 |  5725626687 |  5725627393 |  5725626818 |  5725633679 |  5725626742 |  5725627242 |  5725627785 |  5725626691 |  5725626687 |  5725625078 |  5725627441 |  5725626687 |  5725626688
  IPC                                |        0.20 |         1.85 |        0.07 |        1.45 |        0.08 |        1.49 |        0.66 |        0.12 |        0.14 |        0.30 |        0.18 |        0.68 |        0.04 |        0.12 |        1.71 |        1.31
  Time (ns)                          |  1908542465 |   1908542229 |  1908542520 |  1908542229 |  1908542464 |  1908542273 |  1908544560 |  1908542247 |  1908542414 |  1908542595 |  1908542230 |  1908542229 |  1908541693 |  1908542480 |  1908542229 |  1908542229
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60466229 |   1959612907 |    68870747 |   735188406 |    61819299 |  1135364790 |   566150899 |   113108089 |     7454267 |    38710479 |    34747746 |   208261312 |    58565837 |    12347720 |   653127699 |   331390231
  num incorrect                      |     1414403 |    133682477 |     4387304 |   122628921 |     8511823 |   114324748 |    63645053 |    10433228 |       49922 |      689551 |    16306903 |   147187433 |     6500447 |    17159901 |   112149173 |    18813214
  misprediction rate                 |       2.29% |        6.39% |       5.99% |      14.30% |      12.10% |       9.15% |      10.11% |       8.45% |       0.67% |       1.75% |      31.94% |      41.41% |       9.99% |      58.15% |      14.65% |       5.37%
  mpki                               |        1.26 |        12.59 |       10.52 |       14.79 |       18.92 |       13.45 |       16.95 |       15.55 |        0.06 |        0.41 |       15.63 |       38.01 |       26.00 |       26.05 |       11.44 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   112532588 |   1741134997 |    69907172 |   941514467 |    78771647 |  1272952463 |   601027911 |    77990742 |    72619442 |   151407252 |    81588018 |   315195076 |    21135842 |    71785899 |  1189794566 |   714518063
    num misses                       |          47 |           39 |           4 |        2807 |          92 |        5491 |       21887 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   391323356 |   3460487174 |   127240525 |  3466646009 |   209592391 |  3311513363 |  1511913800 |   234694680 |   223738845 |   665419257 |   454566672 |  1141415579 |    86633855 |   241588799 |  4134686506 |  2280988850
    num misses                       |      606042 |           23 |      151447 |     1819684 |     8151346 |     1021390 |     8439031 |     4086472 |      399631 |      351091 |      468929 |       67979 |     1331665 |     1692782 |    29392682 |      733227
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.74% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |         0.00 |        0.36 |        0.22 |       18.12 |        0.12 |        2.25 |        6.09 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.57 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606089 |           62 |      151451 |     1822491 |     8151438 |     1026881 |     8460918 |     4086514 |      399634 |      351095 |      468932 |       68031 |     1349106 |     1692796 |    29392700 |      733235
    num misses                       |      187345 |           62 |      151451 |       57543 |     2432620 |       30043 |     1202944 |     1102654 |      399335 |      185439 |      319806 |       60623 |     1140464 |     1692777 |      224726 |       18228
