                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |    984391272 |   7257085497 |    892853239 |    249999989
  Cycles                             |  13768795208 |  13768795340 |  13768795058 |  13768792325
  IPC                                |         0.07 |         0.53 |         0.06 |         0.02
  Time (ns)                          |   4589598403 |   4589598447 |   4589598353 |   4589597442
Branch predictor stats               |              |              |              |             
  num correct                        |    166844692 |    786948900 |    122706305 |     43244780
  num incorrect                      |     15396581 |    119951608 |     16869265 |     11689069
  misprediction rate                 |        8.45% |       13.23% |       12.09% |       21.28%
  mpki                               |        15.64 |        16.53 |        18.89 |        46.76
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    114184675 |    855012165 |    156405781 |     23761816
    num misses                       |           42 |           10 |          105 |            3
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    341146400 |   3262595832 |    416060257 |     88558906
    num misses                       |      5787779 |     32562134 |     16180692 |     21159088
    miss rate                        |        1.70% |        1.00% |        3.89% |       23.89%
    mpki                             |         5.88 |         4.49 |        18.12 |        84.64
  L2 TLB                             |              |              |              |             
    num accesses                     |      5787821 |     32562144 |     16180797 |     21159091
    num misses                       |      1570688 |      2872192 |      4842744 |     10898700
    miss rate                        |       27.14% |        8.82% |       29.93% |       51.51%
    mpki                             |         1.60 |         0.40 |         5.42 |        43.59
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    114184675 |    855012165 |    156405781 |     23761816
    num cache misses                 |        85957 |       314457 |      2441859 |       111542
    miss rate                        |        0.08% |        0.04% |        1.56% |        0.47%
    mpki                             |         0.09 |         0.04 |         2.73 |         0.45
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    341146400 |   3262595832 |    416060257 |     88558906
    num cache misses                 |     39876240 |    104358629 |     23376315 |     28798608
    miss rate                        |       11.69% |        3.20% |        5.62% |       32.52%
    mpki                             |        40.51 |        14.38 |        26.18 |       115.19
  Cache L2                           |              |              |              |             
    num cache accesses               |     44817350 |    105734511 |     31106324 |     32809838
    num cache misses                 |     32636022 |     57163509 |     21005156 |     22680711
    miss rate                        |       72.82% |       54.06% |       67.53% |       69.13%
    mpki                             |        33.15 |         7.88 |        23.53 |        90.72
  Cache L3                           |              |              |              |             
    num cache accesses               |     37494349 |     58319108 |     26307864 |     26624525
    num cache misses                 |     25514386 |     10918719 |     17776781 |     20021448
    miss rate                        |       68.05% |       18.72% |       67.57% |       75.20%
    mpki                             |        25.92 |         1.50 |        19.91 |        80.09
DRAM summary                         |              |              |              |             
  num dram accesses                  |    101866333 |            0 |            0 |            0
  average dram access latency (ns)   |       555.94 |          inf |          inf |          inf
  average dram queueing delay        |       415.91 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       88.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
