                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1485286390 |  1068447629 |  1108029564 |   375307136 |  1600499485 |   249999973 |  1581799673 |   738759603
  Cycles                             |  1141253032 |  1141253114 |  1141253077 |  1141253294 |  1141253100 |  1141249357 |  1141253070 |  1141253100
  IPC                                |        1.30 |        0.94 |        0.97 |        0.33 |        1.40 |        0.22 |        1.39 |        0.65
  Time (ns)                          |   380417678 |   380417705 |   380417693 |   380417765 |   380417700 |   380416453 |   380417690 |   380417700
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    84619601 |   163197752 |    21955989 |     7115993 |   142445048 |    40600608 |   127281429 |    44905484
  num incorrect                      |    14354098 |    41959907 |     3266743 |     9891005 |    23857302 |     2521753 |    21386397 |    27023339
  misprediction rate                 |      14.50% |      20.45% |      12.95% |      58.16% |      14.35% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.66 |       39.27 |        2.95 |       26.35 |       14.91 |       10.09 |       13.52 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   166766992 |   139053963 |   105883791 |    41330906 |   181896142 |    41868591 |   231791907 |    88163700
    num misses                       |          56 |          19 |          74 |          14 |         616 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   698037178 |   359512930 |   559752570 |   138306176 |   669321164 |    75636447 |   758618891 |   339629976
    num misses                       |      448703 |     1592801 |     1307816 |      990736 |      351188 |       88470 |     4234682 |     2333282
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      448759 |     1592820 |     1307890 |      990750 |      351804 |       88474 |     4234747 |     2333292
    num misses                       |       70688 |      333138 |       17872 |      990739 |       11169 |       88474 |       27180 |     1855468
    miss rate                        |      15.75% |      20.91% |       1.37% |     100.00% |       3.17% |     100.00% |       0.64% |      79.52%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   166766992 |   139053963 |   105883791 |    41330906 |   181896142 |    41868591 |   231791907 |    88163700
    num cache misses                 |      486510 |      721820 |      197752 |       32764 |     2506886 |        7090 |     7677043 |       48348
    miss rate                        |       0.29% |       0.52% |       0.19% |       0.08% |       1.38% |       0.02% |       3.31% |       0.05%
    mpki                             |        0.33 |        0.68 |        0.18 |        0.09 |        1.57 |        0.03 |        4.85 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   698037178 |   359512930 |   559752570 |   138306176 |   669321164 |    75636447 |   758618891 |   339629976
    num cache misses                 |     4274407 |     1485410 |     8851766 |    10633974 |     5998237 |     5663673 |    25647697 |     5241830
    miss rate                        |       0.61% |       0.41% |       1.58% |       7.69% |       0.90% |       7.49% |       3.38% |       1.54%
    mpki                             |        2.88 |        1.39 |        7.99 |       28.33 |        3.75 |       22.65 |       16.21 |        7.10
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4767105 |     2500392 |     9182235 |    12076361 |     8524008 |     7690457 |    33335567 |     5724028
    num cache misses                 |     3355450 |     1012496 |     4638654 |    10666738 |     3388050 |     5670763 |     5241459 |     4922839
    miss rate                        |      70.39% |      40.49% |      50.52% |      88.33% |      39.75% |      73.74% |      15.72% |      86.00%
    mpki                             |        2.26 |        0.95 |        4.19 |       28.42 |        2.12 |       22.68 |        3.31 |        6.66
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3362279 |     1310869 |     4771502 |    12076361 |     3407384 |     7690457 |     5254302 |     5421190
    num cache misses                 |     1546397 |      464190 |      817026 |    10629456 |      382814 |     5660106 |      233724 |     1501956
    miss rate                        |      45.99% |      35.41% |      17.12% |      88.02% |      11.23% |      73.60% |       4.45% |      27.71%
    mpki                             |        1.04 |        0.43 |        0.74 |       28.32 |        0.24 |       22.64 |        0.15 |        2.03
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30378470 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.81 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.80 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
