                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1750827418 |  1076082803 |  2162691483 |  1140131628 |  3659420132 |   480588100 |  5943206383 |  2559275819 |  8426328253 |   456962542 |   690214323 |  3526832045 |   249999981 |  1726344603 |  1787862744 |  7178615307
  Cycles                             |  4571785002 |  4571784918 |  4571785448 |  4571784921 |  4571785681 |  4571785146 |  4571785399 |  4571785002 |  4571784925 |  4571785243 |  4571785177 |  4571785281 |  4571780172 |  4571784904 |  4571784925 |  4571784961
  IPC                                |        0.38 |        0.24 |        0.47 |        0.25 |        0.80 |        0.11 |        1.30 |        0.56 |        1.84 |        0.10 |        0.15 |        0.77 |        0.05 |        0.38 |        0.39 |        1.57
  Time (ns)                          |  1523928334 |  1523928306 |  1523928483 |  1523928307 |  1523928560 |  1523928382 |  1523928466 |  1523928334 |  1523928308 |  1523928414 |  1523928392 |  1523928427 |  1523926724 |  1523928301 |  1523928308 |  1523928320
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   106442157 |    35259494 |     2818607 |    70244833 |   209213363 |    66092143 |   261972813 |    49433621 |  1555083327 |    75852334 |    54781591 |   162413293 |    58565837 |    39710221 |   272576709 |   478659208
  num incorrect                      |    64051086 |    16614753 |       47766 |     2481672 |    35395535 |     9076918 |    14885532 |     7476798 |   106085918 |     4625870 |     4499780 |     1351373 |     6500447 |      708016 |    58254415 |    82030270
  misprediction rate                 |      37.57% |      32.03% |       1.67% |       3.41% |      14.47% |      12.08% |       5.38% |      13.14% |       6.39% |       5.75% |       7.59% |       0.83% |       9.99% |       1.75% |      17.61% |      14.63%
  mpki                               |       36.58 |       15.44 |        0.02 |        2.18 |        9.67 |       18.89 |        2.50 |        2.92 |       12.59 |       10.12 |        6.52 |        0.38 |       26.00 |        0.41 |       32.58 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   209003298 |    84020427 |   247724051 |   108435477 |   411449367 |    84180892 |   566300459 |   244205200 |  1381706654 |    77127339 |    57557957 |   269819363 |    21135842 |   154390254 |   246442023 |   870978924
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   804872113 |   471954516 |  1617812058 |   379420294 |  1717888882 |   223982977 |  1808599490 |  1297021217 |  2746126760 |   138190107 |   190158113 |  2029453403 |    86633855 |   678639398 |   693573205 |  3026500272
    num misses                       |     5540469 |      486080 |    58411758 |     3045208 |     1108944 |     8725159 |      579702 |     2934696 |          23 |      165555 |      941532 |      273483 |     1331679 |      361015 |     3689621 |    21441897
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.50% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.01 |        2.67 |        0.30 |       18.16 |        0.10 |        1.15 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5540479 |      486083 |    58411764 |     3045230 |     1109000 |     8725251 |      579710 |     2934794 |          62 |      165559 |      941574 |      273526 |     1349120 |      361019 |     3689989 |    21441915
    num misses                       |     4405826 |      329549 |    41747925 |      288206 |      174862 |     2609122 |       14368 |       40588 |          62 |      165559 |      294477 |       78843 |     1140471 |      188803 |      358003 |      163542
    miss rate                        |      79.52% |      67.80% |      71.47% |       9.46% |      15.77% |      29.90% |       2.48% |       1.38% |     100.00% |     100.00% |      31.27% |      28.82% |      84.53% |      52.30% |       9.70% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.30 |        0.25 |        0.05 |        5.43 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   209003298 |    84020427 |   247724051 |   108435477 |   411449367 |    84180892 |   566300459 |   244205200 |  1381706654 |    77127339 |    57557957 |   269819363 |    21135842 |   154390254 |   246442023 |   870978924
    num cache misses                 |       27571 |       17362 |      136754 |       89779 |      611063 |      879632 |       37404 |       45289 |    13020063 |        1814 |       48890 |      103827 |      341550 |       23413 |    13854528 |     7205520
    miss rate                        |       0.01% |       0.02% |       0.06% |       0.08% |       0.15% |       1.04% |       0.01% |       0.02% |       0.94% |       0.00% |       0.08% |       0.04% |       1.62% |       0.02% |       5.62% |       0.83%
    mpki                             |        0.02 |        0.02 |        0.06 |        0.08 |        0.17 |        1.83 |        0.01 |        0.02 |        1.55 |        0.00 |        0.07 |        0.03 |        1.37 |        0.01 |        7.75 |        1.00
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   804872113 |   471954516 |  1617812058 |   379420294 |  1717888882 |   223982977 |  1808599490 |  1297021217 |  2746126760 |   138190107 |   190158113 |  2029453403 |    86633855 |   678639398 |   693573205 |  3026500272
    num cache misses                 |    12415204 |    23821772 |    17674577 |    21571844 |    10300034 |    12416982 |    47972494 |    20240971 |       96740 |    10592596 |    10181694 |    18316524 |     7409366 |    17509607 |    16019585 |    13995749
    miss rate                        |       1.54% |       5.05% |       1.09% |       5.69% |       0.60% |       5.54% |       2.65% |       1.56% |       0.00% |       7.67% |       5.35% |       0.90% |       8.55% |       2.58% |       2.31% |       0.46%
