                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  379779431 |  276103280 |  461974559
  Cycles                             |  253942321 |  253944600 |  253944600 |  253944614
  IPC                                |       0.98 |       1.50 |       1.09 |       1.82
  Time (ns)                          |   84647440 |   84648200 |   84648200 |   84648205
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   30602466 |    6403891 |   58015484
  num incorrect                      |    9793313 |    5114739 |     954300 |    6516595
  misprediction rate                 |     20.40% |     14.32% |     12.97% |     10.10%
  mpki                               |      39.17 |      13.47 |       3.46 |      14.11
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   55682910 |   26775529 |   71453052
    num misses                       |         19 |         65 |         62 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |  182081251 |  139814586 |  187077565
    num misses                       |     372543 |    1025414 |     324105 |      54683
    miss rate                        |      0.44% |      0.56% |      0.23% |      0.03%
    mpki                             |       1.49 |       2.70 |       1.17 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372562 |    1025479 |     324167 |      55041
    num misses                       |      78121 |       6285 |       4676 |       1799
    miss rate                        |     20.97% |      0.61% |      1.44% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   55682910 |   26775529 |   71453052
    num cache misses                 |     164662 |    1847853 |      53146 |    1523005
    miss rate                        |      0.51% |      3.32% |      0.20% |      2.13%
    mpki                             |       0.66 |       4.87 |       0.19 |       3.30
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |  182081251 |  139814586 |  187077565
    num cache misses                 |     343072 |    6163247 |    2334586 |    1442402
    miss rate                        |      0.41% |      3.38% |      1.67% |      0.77%
    mpki                             |       1.37 |      16.23 |       8.46 |       3.12
  Cache L2                           |            |            |            |           
    num cache accesses               |     573741 |    8011518 |    2402387 |    2967441
    num cache misses                 |     224265 |    1190186 |    1162687 |     195619
    miss rate                        |     39.09% |     14.86% |     48.40% |      6.59%
    mpki                             |       0.90 |       3.13 |       4.21 |       0.42
  Cache L3                           |            |            |            |           
    num cache accesses               |     291373 |    1190704 |    1177367 |     197654
    num cache misses                 |      85985 |      10063 |     128999 |      43459
    miss rate                        |     29.51% |      0.85% |     10.96% |     21.99%
    mpki                             |       0.34 |       0.03 |       0.47 |       0.09
DRAM summary                         |            |            |            |           
  num dram accesses                  |     371792 |          0 |          0 |          0
  average dram access latency (ns)   |     110.79 |        inf |        inf |        inf
  average dram queueing delay        |       0.78 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
