                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3005673010 |   901407500 |  6144529431 |  3194778210 |  3526511304 |   489061477 |  2205283586 |   249999989
  Cycles                             |  3219216913 |  3219217281 |  3219216895 |  3219216929 |  3219217200 |  3219218070 |  3219216900 |  3219213351
  IPC                                |        0.93 |        0.28 |        1.91 |        0.99 |        1.10 |        0.15 |        0.69 |        0.08
  Time (ns)                          |  1073072305 |  1073072427 |  1073072299 |  1073072310 |  1073072400 |  1073072690 |  1073072300 |  1073071117
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   459462059 |   123927720 |  1133976317 |   169492684 |   531769665 |   114566787 |   335012851 |    43244780
  num incorrect                      |   117766906 |    17036096 |    77358813 |   122379702 |    59819265 |    12725684 |    72481858 |    11689069
  misprediction rate                 |      20.40% |      12.09% |       6.39% |      41.93% |      10.11% |      10.00% |      17.79% |      21.28%
  mpki                               |       39.18 |       18.90 |       12.59 |       38.31 |       16.96 |       26.02 |       32.87 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   391027687 |   157900441 |  1007550186 |   258099587 |   564706000 |    41357054 |   304614047 |    23761816
    num misses                       |          19 |         107 |          39 |          52 |       20584 |       33928 |         430 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1011825987 |   420052633 |  2002495642 |   938885444 |  1420634017 |   169462437 |   856136981 |    88558906
    num misses                       |     4480647 |    16360340 |          23 |       55074 |     7939481 |     2611961 |     4541491 |    21160440
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.15 |        0.00 |        0.02 |        2.25 |        5.34 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4480666 |    16360447 |          62 |       55126 |     7960065 |     2645889 |     4541921 |    21160443
    num misses                       |      938271 |     4889417 |          62 |       48975 |     1132172 |     2238968 |      420974 |    10898268
    miss rate                        |      20.94% |      29.89% |     100.00% |      88.84% |      14.22% |      84.62% |       9.27% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.58 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   391027687 |   157900441 |  1007550186 |   258099587 |   564706000 |    41357054 |   304614047 |    23761816
    num cache misses                 |     1453235 |     1865681 |     9564032 |       68592 |     9597086 |      674757 |    17480045 |       54598
    miss rate                        |       0.37% |       1.18% |       0.95% |       0.03% |       1.70% |       1.63% |       5.74% |       0.23%
    mpki                             |        0.48 |        2.07 |        1.56 |        0.02 |        2.72 |        1.38 |        7.93 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1011825987 |   420052633 |  2002495642 |   938885444 |  1420634017 |   169462437 |   856136981 |    88558906
    num cache misses                 |     3895018 |    23236781 |       98682 |     3418295 |    12662332 |    14506937 |    18590216 |    28751778
    miss rate                        |       0.38% |       5.53% |       0.00% |       0.36% |       0.89% |       8.56% |       2.17% |      32.47%
    mpki                             |        1.30 |       25.78 |        0.02 |        1.07 |        3.59 |       29.66 |        8.43 |      115.01
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6211242 |    29153970 |     9677050 |     3607049 |    22740514 |    15216108 |    36897148 |    32438320
    num cache misses                 |     1657035 |    19081724 |      299530 |     3318577 |     5003035 |    14363261 |    13425370 |    20226212
    miss rate                        |      26.68% |      65.45% |       3.10% |      92.00% |      22.00% |      94.40% |      36.39% |      62.35%
    mpki                             |        0.55 |       21.17 |        0.05 |        1.04 |        1.42 |       29.37 |        6.09 |       80.90
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2539344 |    23150088 |      313866 |     3441400 |     5491290 |    14399398 |    14257873 |    23930477
    num cache misses                 |     1598232 |    13851378 |      299521 |     3314306 |     4350409 |    13746125 |     4814610 |    16115366
    miss rate                        |      62.94% |      59.83% |      95.43% |      96.31% |      79.22% |      95.46% |      33.77% |      67.34%
    mpki                             |        0.53 |       15.37 |        0.05 |        1.04 |        1.23 |       28.11 |        2.18 |       64.46
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    73975049 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.12 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.11 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
